polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the k-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  227   24322.28820333   24757.50661290
  228   24313.93878383   24748.78024916
  229   24328.45988676   24763.95723937
  230   24330.27195520   24765.85125920
  231   24324.98265965   24760.32281823
  232   24328.14214152   24763.62512638
  233   24319.06211737   24754.13482343
  234   24319.78364914   24754.88893623
  235   24327.36113646   24762.80880898
  236   24323.23790865   24758.49922483
  237   24324.12336646   24759.42469233
  238   24323.18025449   24758.43896574
  239   24328.84371680   24764.35842633
  240   24330.40012340   24765.98522472
  241   24324.02318645   24759.31998538
  242   24318.01248403   24753.03780004
  243   24323.59738503   24758.87494361
  244   24327.17302067   24762.61218837
  245   24321.41037524   24756.58913118
  246   24323.12786661   24758.38421089
  247   24331.05002376   24766.66452327
  248   24323.76925179   24759.05457622
  249   24313.82110645   24748.65726260
  250   24327.81999821   24763.28841717
  251   24324.25081462   24759.55789974
  252   24330.49811358   24766.08764729
  253   24321.54569995   24756.73056848
  254   24323.23296761   24758.49406055
  255   24326.19232871   24761.58716282
  256   24319.20848103   24754.28779589
  257   24326.46823844   24761.87554475
  258   24335.03327412   24770.82802052
  259   24321.07306169   24756.23658180
  260   24319.71577471   24754.81799674
  261   24329.15011666   24764.67868242
  262   24321.67828242   24756.86913980
  263   24322.87985328   24758.12499218
  264   24324.88810293   24760.22398811
  265   24328.22200183   24763.70859773
  266   24330.20868417   24765.78512633
  267   24333.99627260   24769.74408267
  268   24311.18869695   24745.90611372
  269   24310.39318425   24745.07472763
  270   24324.18982380   24759.49415280
  271   24318.01761551   24753.04316319
  272   24319.60027441   24754.69728080
  273   24319.06633831   24754.13923495
  274   24318.92354456   24753.98999372
  275   24320.13157578   24755.25257493
  276   24332.85005142   24768.54599052
  277   24313.51490294   24748.33724474
  278   24320.21077440   24755.33535021
  279   24333.35051489   24769.06910077
  280   24330.34901728   24765.93180696
  281   24338.33524772   24774.27949712
  282   24323.12037328   24758.37637901
  283   24328.75395465   24764.26460500
  284   24328.22579628   24763.71256376
  285   24315.68904853   24750.60949098
  286   24317.72945195   24752.74199063
  287   24316.20058174   24751.14411015
  288   24324.80066022   24760.13259356
  289   24320.79411672   24755.94503799
  290   24326.73747974   24762.15695735
  291   24327.89965447   24763.37167507
  292   24318.88559797   24753.95033378
  293   24332.03957711   24767.69884467
  294   24321.53479999   24756.71917616
  295   24318.17573467   24753.20842080
  296   24335.77961260   24771.60814415
  297   24328.65766693   24764.16396309
  298   24329.40504305   24764.94513778
  299   24334.22144604   24769.97944717
  300   24322.72304337   24757.96109774
  301   24330.92843249   24766.53743160
  302   24326.90680013   24762.33393228
  303   24325.60257794   24760.97075477
  304   24325.85953421   24761.23932540
  305   24325.15123201   24760.49900924
  306   24325.34727144   24760.70390894
  307   24329.42194557   24764.96280473
  308   24325.52980814   24760.89469588
  309   24323.52544395   24758.79975190
  310   24327.98401133   24763.45984615
  311   24323.68977471   24758.97150792
  312   24325.28425286   24760.63804212
  313   24325.71903717   24761.09247787
  314   24324.59048312   24759.91291804
  315   24324.69553782   24760.02272038
  316   24319.20554570   24754.28472802
  317   24324.67172124   24759.99782747
  318   24326.86452837   24762.28974951
  319   24323.64957097   24758.92948755
  320   24336.41804250   24772.27547752
  321   24317.14392630   24752.13003354
  322   24320.25871522   24755.38545609
  323   24327.85374321   24763.32368794
  324   24323.57732165   24758.85397367
  325   24323.54460599   24758.81977977
  326   24328.98308691   24764.50409904
  327   24322.46229254   24757.68856679
  328   24324.01143917   24759.30770727
  329   24324.47779674   24759.79513921
  330   24336.53598089   24772.39875561
  331   24335.04182736   24770.83696092
  332   24323.24093117   24758.50238392
  333   24320.63823003   24755.78211077
  334   24320.64093803   24755.78494107
  335   24321.56202799   24756.74763406
  336   24327.02532350   24762.45781391
  337   24332.68231256   24768.37066159
  338   24324.24699115   24759.55390348
  339   24326.85617940   24762.28102309
  340   24327.44590581   24762.89741088
  341   24330.14705489   24765.72070950
  342   24337.64760604   24773.56071485
  343   24322.03278010   24757.23965103
  344   24324.71096573   24760.03884551
  345   24323.55629841   24758.83200050
  346   24322.30496838   24757.52413532
  347   24316.35444941   24751.30492237
  348   24325.73134103   24761.10533786
  349   24325.53679869   24760.90200238
  350   24324.88963296   24760.22558729
  351   24324.37743154   24759.69023845
  352   24321.46539299   24756.64663406
  353   24323.12362494   24758.37977757
  354   24314.24006215   24749.09512052
  355   24328.47286639   24763.97080593
  356   24334.20535525   24769.96262812
  357   24314.78777583   24749.66754750
  358   24340.73370294   24776.78659502
  359   24326.52149056   24761.93120415
  360   24335.72292977   24771.54889526
  361   24317.44565270   24752.44537999
  362   24328.45965197   24763.95699396
  363   24322.09177149   24757.30130729
  364   24329.89312315   24765.45529244
  365   24321.76154151   24756.95615983
  366   24325.17259438   24760.52133710
  367   24319.94348327   24755.05598822
  368   24333.75255910   24769.48933941
  369   24324.64272540   24759.96752124
  370   24324.37025050   24759.68273289
  371   24339.16013342   24775.14174304
  372   24330.24488223   24765.82296168
  373   24325.50438812   24760.86812692
  374   24323.99323399   24759.28867945
  375   24335.18897746   24770.99077189
