polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations given by Sromovsky et al. Table 5 (Fit 1).
index         r_pol_km          r_eq_km
 1139   24968.97674814   25556.61093041
 1140   24968.56187692   25556.61066199
 1141   24968.66164609   25556.60661225
 1142   24968.76863008   25556.60750729
 1143   24968.93571167   25556.61036244
 1144   24968.46439252   25556.61015012
 1145   24968.77676194   25556.60900158
 1146   24969.37630902   25556.60743672
 1147   24968.54575864   25556.60844235
 1148   24968.73304216   25556.60893358
 1149   24968.57155048   25556.61006490
 1150   24968.43607016   25556.61090642
 1151   24969.31454334   25556.60649580
 1152   24968.51044469   25556.60831569
 1153   24968.82309103   25556.60933780
 1154   24968.53528806   25556.61005721
 1155   24969.38400298   25556.60992238
 1156   24968.98429246   25556.60748376
 1157   24968.84189520   25556.60769917
 1158   24967.95687580   25556.60937338
 1159   24969.42081802   25556.60546273
 1160   24968.82048593   25556.60995627
 1161   24968.82436369   25556.60873605
 1162   24969.09788440   25556.60778329
 1163   24968.95946536   25556.60673070
 1164   24968.69507269   25556.60790263
 1165   24969.12223595   25556.60894351
 1166   24968.78502819   25556.60581739
 1167   24967.84877614   25556.60783549
 1168   24968.91806947   25556.60987896
 1169   24968.27039667   25556.60761649
 1170   24968.94524220   25556.61001254
 1171   24968.17647278   25556.60649358
 1172   24968.52359565   25556.61019878
 1173   24968.29051556   25556.61154099
 1174   24968.83774759   25556.61298833
 1175   24969.13225174   25556.60811226
 1176   24967.99361329   25556.60952856
 1177   24968.69788254   25556.60883892
 1178   24968.52902673   25556.60778015
 1179   24969.00902385   25556.60427404
 1180   24967.94630992   25556.61078952
 1181   24969.19004346   25556.60697783
 1182   24968.14880060   25556.60956156
 1183   24969.13398237   25556.60622000
 1184   24969.06704134   25556.60729753
 1185   24968.42085100   25556.60700424
 1186   24968.66771450   25556.60746528
 1187   24969.39706526   25556.61204548
 1188   24968.99063864   25556.61333166
 1189   24968.92863757   25556.60740070
 1190   24968.28024799   25556.61382608
 1191   24968.74408523   25556.60632013
 1192   24969.15846266   25556.60646107
 1193   24969.07446267   25556.60778898
 1194   24968.44095385   25556.60608107
 1195   24968.39107421   25556.61216828
 1196   24968.34860584   25556.60761746
 1197   24968.40246352   25556.61077169
 1198   24969.01351511   25556.60776663
 1199   24967.99299644   25556.60892358
 1200   24969.11839592   25556.60906110
 1201   24968.51110995   25556.61070951
 1202   24968.80684089   25556.61171019
 1203   24968.39705145   25556.60907761
 1204   24968.96438262   25556.61132771
 1205   24968.75791464   25556.60905405
 1206   24968.09191561   25556.60965030
 1207   24968.74614751   25556.61101087
 1208   24968.25003543   25556.60849346
 1209   24968.02796527   25556.60823413
 1210   24968.44346132   25556.60613733
 1211   24968.65261227   25556.61375465
 1212   24968.85800473   25556.60836171
 1213   24967.91711517   25556.61127481
 1214   24968.59206275   25556.60998540
 1215   24969.16155932   25556.61011639
 1216   24968.46956465   25556.60697534
 1217   24968.72987076   25556.60779616
 1218   24968.95804842   25556.60800254
 1219   24968.79874489   25556.60606141
 1220   24968.61875307   25556.61018639
 1221   24968.32485138   25556.60672191
 1222   24968.31347650   25556.60602353
 1223   24969.14970110   25556.60651124
 1224   24969.14543965   25556.61361960
 1225   24968.49755707   25556.60735179
 1226   24968.32888212   25556.61094382
 1227   24968.58731556   25556.61085165
 1228   24968.26845489   25556.60774693
 1229   24968.74216833   25556.60899434
 1230   24968.56109909   25556.60830268
 1231   24968.94733050   25556.60551756
 1232   24969.28587395   25556.60709710
 1233   24969.04057863   25556.60429991
 1234   24968.55691638   25556.60442421
 1235   24968.49772826   25556.60667871
 1236   24968.97550014   25556.60765026
 1237   24968.02211509   25556.61099259
 1238   24968.67672510   25556.60584161
 1239   24968.47498824   25556.61161359
 1240   24968.82456118   25556.60908305
 1241   24968.25081663   25556.61038051
 1242   24968.56530635   25556.60988091
 1243   24968.74794358   25556.60715932
 1244   24968.62229996   25556.61288026
 1245   24968.86880096   25556.60804443
 1246   24968.58023810   25556.60505754
 1247   24968.54236931   25556.60907691
 1248   24968.53464465   25556.60608318
 1249   24968.98715278   25556.60802053
 1250   24969.04379560   25556.60775351
 1251   24969.07227762   25556.60513341
 1252   24968.33900996   25556.61177636
 1253   24968.73785778   25556.60703164
 1254   24968.95650067   25556.60906564
 1255   24968.25381262   25556.60881714
 1256   24968.94014487   25556.60512697
 1257   24969.09502294   25556.60979867
 1258   24968.56230098   25556.61304185
 1259   24968.98061953   25556.60656537
 1260   24968.28663732   25556.60657328
 1261   24968.41693219   25556.60810991
 1262   24969.26612185   25556.61203243
 1263   24969.67984497   25556.60655574
 1264   24968.42209703   25556.60686098
 1265   24968.17175955   25556.60914819
 1266   24968.40336487   25556.60876825
 1267   24968.44306694   25556.60504152
 1268   24969.32901887   25556.60867654
 1269   24969.03529226   25556.61064862
 1270   24968.32259892   25556.60898309
 1271   24968.43688984   25556.60844963
 1272   24968.02256816   25556.60999905
 1273   24968.81880877   25556.60817465
 1274   24968.56127590   25556.60898564
 1275   24968.61631955   25556.61070439
 1276   24968.94949721   25556.61129174
 1277   24968.14306362   25556.61011720
 1278   24969.57778185   25556.61102797
 1279   24968.86673162   25556.60831060
 1280   24968.95945525   25556.60870045
 1281   24969.07850220   25556.60772633
 1282   24968.18319459   25556.60827203
 1283   24968.18710153   25556.61279452
 1284   24968.88871781   25556.60761645
 1285   24968.91661459   25556.61173259
 1286   24968.35712421   25556.60996076
 1287   24968.36865743   25556.60644812
 1288   24968.30214037   25556.60991804
 1289   24968.69408593   25556.60863282
 1290   24968.05844178   25556.61185602
 1291   24968.42005388   25556.61021325
 1292   24968.99694418   25556.60643146
 1293   24968.96530770   25556.60784657
 1294   24967.88442888   25556.60739033
 1295   24968.65089251   25556.61009182
 1296   24968.08866754   25556.61059253
 1297   24969.21175748   25556.60571502
 1298   24968.60659691   25556.60962689
 1299   24969.14203016   25556.60848162
 1300   24968.81568862   25556.60702282
 1301   24968.33175606   25556.60821875
 1302   24968.64285943   25556.60722730
 1303   24969.14797572   25556.60590804
 1304   24969.25942928   25556.60884967
 1305   24968.87880527   25556.60897155
 1306   24968.38497047   25556.61086174
 1307   24968.51284671   25556.60915650
 1308   24969.14111003   25556.61000071
 1309   24968.52156832   25556.60623113
 1310   24969.01472774   25556.60877251
 1311   24968.64665117   25556.60559427
 1312   24968.40424252   25556.60667468
 1313   24968.76579643   25556.60608293
 1314   24969.48512789   25556.60654287
 1315   24968.21654967   25556.60672411
 1316   24968.93325998   25556.60798776
 1317   24968.11528727   25556.60487477
 1318   24968.45432838   25556.60775057
 1319   24969.01242344   25556.60911460
 1320   24968.47390723   25556.61053735
 1321   24969.32192561   25556.60981510
 1322   24968.50656276   25556.60739171
 1323   24968.59385555   25556.60839476
 1324   24968.90975725   25556.60687147
 1325   24968.48801166   25556.60721146
 1326   24968.90075440   25556.60954110
 1327   24969.10136789   25556.60586697
 1328   24968.87614671   25556.60986642
 1329   24968.94834296   25556.60953945
 1330   24969.25524941   25556.61178879
 1331   24968.80679678   25556.60904053
 1332   24968.66870942   25556.60929497
 1333   24968.42151234   25556.60903448
 1334   24968.87277109   25556.61076883
 1335   24968.97687028   25556.60851362
 1336   24968.69394344   25556.60881516
 1337   24968.86158466   25556.60808301
 1338   24969.42309325   25556.60594853
 1339   24969.31505167   25556.61160474
 1340   24969.03661730   25556.60892372
 1341   24968.52355366   25556.60630501
 1342   24968.59433295   25556.60624909
 1343   24968.95810764   25556.60832316
 1344   24968.35941151   25556.60651129
 1345   24968.88033841   25556.60601277
 1346   24968.63266748   25556.60943011
 1347   24968.44553078   25556.60667548
 1348   24968.60301036   25556.60928082
 1349   24969.00391894   25556.60928057
 1350   24968.65270616   25556.60891272
 1351   24968.88335808   25556.60947512
 1352   24969.12851089   25556.60651200
 1353   24969.34635414   25556.61117368
 1354   24969.07752098   25556.60549040
 1355   24969.20166702   25556.60712178
 1356   24968.44969162   25556.60973850
 1357   24968.51041558   25556.60999641
 1358   24968.67144263   25556.60980536
 1359   24969.27604820   25556.60787377
 1360   24967.83094546   25556.60757097
 1361   24968.07220785   25556.61406797
 1362   24968.61294480   25556.60676249
 1363   24968.91565938   25556.60991916
 1364   24969.03188125   25556.61021710
 1365   24968.61664787   25556.61159917
 1366   24968.50138355   25556.61182352
 1367   24968.43969032   25556.60846867
 1368   24969.38126154   25556.61044620
 1369   24968.78306980   25556.60755187
 1370   24968.87130745   25556.60783630
 1371   24968.41797101   25556.60874799
 1372   24968.65028284   25556.61098085
 1373   24968.39073044   25556.61033487
 1374   24968.18353802   25556.60813370
 1375   24968.72505523   25556.61329765
 1376   24968.16289369   25556.60752402
 1377   24969.07475293   25556.60479419
 1378   24968.15883499   25556.61246490
 1379   24969.01628647   25556.60329556
 1380   24969.13740944   25556.60474301
 1381   24968.53514520   25556.60959085
 1382   24968.15268083   25556.61147801
 1383   24969.05401672   25556.60791286
 1384   24969.21778598   25556.60919423
 1385   24968.84411911   25556.61147326
 1386   24968.66129955   25556.60743501
 1387   24968.56859349   25556.60767353
 1388   24968.32072909   25556.61077330
 1389   24968.52142653   25556.61082787
 1390   24967.97906073   25556.61218620
 1391   24969.12649064   25556.60602801
 1392   24968.84253194   25556.60897799
 1393   24968.16759015   25556.60779003
 1394   24968.95532592   25556.60885807
 1395   24969.96089585   25556.60933636
 1396   24968.59060022   25556.60857149
 1397   24968.63514419   25556.60973945
 1398   24968.25531906   25556.60911598
 1399   24968.93869356   25556.60880042
 1400   24968.80256532   25556.60898795
 1401   24968.32697927   25556.60942893
 1402   24968.51089526   25556.60465288
 1403   24968.67458096   25556.60904989
 1404   24968.31446375   25556.60756553
 1405   24968.60439427   25556.60508761
 1406   24968.29110317   25556.61169131
 1407   24969.36327968   25556.60935187
 1408   24969.08914161   25556.60729717
 1409   24968.20783561   25556.60587926
 1410   24969.29809652   25556.60917262
 1411   24968.69374005   25556.60774323
 1412   24968.31528592   25556.61092453
 1413   24968.33607319   25556.60471483
 1414   24968.92976739   25556.61011507
 1415   24968.07731120   25556.60856800
 1416   24968.69687434   25556.60804644
 1417   24968.52163269   25556.61211784
 1418   24968.65772862   25556.61031812
 1419   24969.21557754   25556.60812323
 1420   24968.42157412   25556.61097175
 1421   24968.44050307   25556.60634050
 1422   24968.44379781   25556.60782401
 1423   24968.41825241   25556.60940088
 1424   24968.97561164   25556.60658188
 1425   24968.88212943   25556.60929620
 1426   24969.04323341   25556.60848293
 1427   24968.87334938   25556.60633459
 1428   24968.20798848   25556.60676222
 1429   24968.84172000   25556.61011153
 1430   24968.63539108   25556.60653384
 1431   24968.08373592   25556.61170123
 1432   24968.14460639   25556.60978348
 1433   24969.24954567   25556.60829340
 1434   24968.97264640   25556.61195085
 1435   24968.92581977   25556.61322830
 1436   24968.48127211   25556.61001390
 1437   24969.10585186   25556.60791358
 1438   24969.26681129   25556.60752851
 1439   24968.92968283   25556.61069100
 1440   24968.44892711   25556.61327964
 1441   24968.86866363   25556.60856868
 1442   24968.96361078   25556.60984917
 1443   24968.83543296   25556.61047323
 1444   24968.74518109   25556.60863416
 1445   24969.05699664   25556.60580675
 1446   24968.58833874   25556.61075070
 1447   24968.62263701   25556.61080050
 1448   24968.08719679   25556.61124413
 1449   24968.97430308   25556.61015350
 1450   24968.96932707   25556.60819504
 1451   24968.18240598   25556.60916240
 1452   24968.70210971   25556.60522451
 1453   24968.98721530   25556.60911091
 1454   24969.32621669   25556.60558033
 1455   24969.04489527   25556.60760612
 1456   24969.01198924   25556.61029848
 1457   24968.48725673   25556.60785448
 1458   24968.49080497   25556.60713159
 1459   24968.78249351   25556.61183136
 1460   24968.57121707   25556.59909856
 1461   24968.66476803   25556.60909020
 1462   24968.35924434   25556.60870731
 1463   24969.22732247   25556.60882795
 1464   24969.18402009   25556.61208512
 1465   24968.39012741   25556.60750599
 1466   24969.24522624   25556.60631445
 1467   24968.53304157   25556.60735364
 1468   24968.62443702   25556.60720365
 1469   24968.90862756   25556.60490931
 1470   24968.69265271   25556.60805961
 1471   24968.70924427   25556.60836402
 1472   24968.91782016   25556.60683838
 1473   24968.56148110   25556.60501438
 1474   24968.71955638   25556.60999032
 1475   24968.55071182   25556.60917341
 1476   24968.99587393   25556.61003926
 1477   24968.22995215   25556.61200771
 1478   24968.21925510   25556.60668047
 1479   24968.67956363   25556.60893188
 1480   24968.84805604   25556.60723645
 1481   24968.84009283   25556.60768622
 1482   24969.34694094   25556.60992556
 1483   24968.96014791   25556.60488254
 1484   24968.43928928   25556.60727525
 1485   24969.08898860   25556.60722668
 1486   24968.39153929   25556.60917355
 1487   24968.83629890   25556.60865877
 1488   24968.17788638   25556.60601267
 1489   24968.61059860   25556.61156417
 1490   24968.54447713   25556.61262419
 1491   24968.44333263   25556.60913920
 1492   24968.73908897   25556.60797136
 1493   24968.58538370   25556.60714539
 1494   24969.18288064   25556.60671778
 1495   24968.94710961   25556.60773457
 1496   24968.85514485   25556.60573638
 1497   24968.65453449   25556.60791689
 1498   24968.51754439   25556.60912900
 1499   24968.63199210   25556.60898307
 1500   24968.11947093   25556.61011963
 1501   24968.51958937   25556.61257989
 1502   24968.62295903   25556.60509456
 1503   24968.40371040   25556.60317967
 1504   24969.09232401   25556.60966296
 1505   24968.17853387   25556.60843426
 1506   24968.57477538   25556.60811521
 1507   24968.23111721   25556.60991301
 1508   24969.13863251   25556.61006376
 1509   24968.46664775   25556.61197476
 1510   24968.38860083   25556.60921845
 1511   24969.02132718   25556.61020024
 1512   24968.54883907   25556.60601717
 1513   24968.58005775   25556.60683909
 1514   24968.91030532   25556.60643874
 1515   24968.94296986   25556.60623633
 1516   24968.75939098   25556.60876092
 1517   24968.81235682   25556.60773975
 1518   24969.22620985   25556.60668686
 1519   24968.94202970   25556.60374855
 1520   24968.18472208   25556.61259772
 1521   24968.30536507   25556.60748151
 1522   24968.63525350   25556.60654040
 1523   24967.78351762   25556.61147127
 1524   24968.98190695   25556.60514949
 1525   24968.74670346   25556.60916018
 1526   24968.61370821   25556.60917145
 1527   24968.01175982   25556.60868726
 1528   24968.89337824   25556.60772432
 1529   24968.54365468   25556.60794714
 1530   24968.73351201   25556.60768269
 1531   24968.64525333   25556.61132106
 1532   24968.72398713   25556.60632421
 1533   24969.26481683   25556.60511391
 1534   24968.74522132   25556.60498646
 1535   24968.91709848   25556.60662142
 1536   24968.55471435   25556.60882118
 1537   24968.94140239   25556.60658316
 1538   24968.71566149   25556.60715145
 1539   24968.68929540   25556.61246296
 1540   24968.78320863   25556.61066791
 1541   24968.39724817   25556.60753360
 1542   24968.57567042   25556.60666291
 1543   24968.95282428   25556.60902022
 1544   24968.37367099   25556.60968585
 1545   24969.07993397   25556.60875613
 1546   24968.58672392   25556.61066957
 1547   24968.47368058   25556.60812338
 1548   24968.68105139   25556.60904393
 1549   24968.59977559   25556.61176905
 1550   24968.81232238   25556.61467138
 1551   24969.06380784   25556.60711622
 1552   24968.64190283   25556.60891557
 1553   24968.62402513   25556.60713603
 1554   24968.51608935   25556.60675234
 1555   24968.78420442   25556.60800403
 1556   24968.29974968   25556.60746920
 1557   24968.76846541   25556.60497451
 1558   24969.03132335   25556.61093663
 1559   24968.62724694   25556.60995718
 1560   24968.64932547   25556.60592688
 1561   24968.93541405   25556.61056017
 1562   24968.30570056   25556.60940963
 1563   24968.86711024   25556.60994165
 1564   24968.45126664   25556.60706301
 1565   24968.92963021   25556.60708882
 1566   24968.65996780   25556.60753257
 1567   24968.30184264   25556.61007830
 1568   24968.85471614   25556.60654423
 1569   24968.38879733   25556.60801073
 1570   24968.90841322   25556.61051319
 1571   24968.72119425   25556.61152045
 1572   24967.98547885   25556.60834168
 1573   24968.47074995   25556.60749197
 1574   24969.20805750   25556.60831958
 1575   24968.81205172   25556.61169566
 1576   24968.37762638   25556.61182077
 1577   24968.72346829   25556.60856522
 1578   24968.64460513   25556.60834455
 1579   24968.37344135   25556.60736379
 1580   24969.21958349   25556.60619750
 1581   24969.33844948   25556.60922327
 1582   24968.65891165   25556.60833899
 1583   24968.24591041   25556.60751611
 1584   24969.19019937   25556.60563303
 1585   24968.91430637   25556.61160901
 1586   24968.34784098   25556.60649744
 1587   24968.76779780   25556.61196964
 1588   24968.61248346   25556.60711907
 1589   24968.95421370   25556.60885396
 1590   24968.70008254   25556.61054529
 1591   24968.82710307   25556.60532811
 1592   24968.82786862   25556.61249068
 1593   24968.89896024   25556.61112657
 1594   24968.70835976   25556.61300908
 1595   24968.75070068   25556.60697683
 1596   24968.80955209   25556.60923928
 1597   24969.47938204   25556.61393859
 1598   24969.05447571   25556.60979507
 1599   24968.87570704   25556.61132119
 1600   24968.61071805   25556.61134980
 1601   24968.43576111   25556.61146268
 1602   24968.19323939   25556.60716564
 1603   24968.36470318   25556.60849296
 1604   24968.22609910   25556.60840095
 1605   24968.82319121   25556.61155202
 1606   24969.08221249   25556.60789525
 1607   24969.02394573   25556.61016302
 1608   24968.43830908   25556.61176869
 1609   24968.76959920   25556.60912916
 1610   24968.74633911   25556.60720878
 1611   24968.58857376   25556.60948804
 1612   24968.39773528   25556.60897997
 1613   24968.59269326   25556.60904547
 1614   24968.93539817   25556.60804030
 1615   24968.41086800   25556.60943654
 1616   24969.42724267   25556.60676608
 1617   24968.69007954   25556.60795385
 1618   24968.98583711   25556.60980950
 1619   24968.71407788   25556.60771134
 1620   24969.21690108   25556.60979766
 1621   24968.83383953   25556.60879926
 1622   24968.07494703   25556.60753108
 1623   24968.79351715   25556.60909009
 1624   24968.90603997   25556.61003529
 1625   24968.72313494   25556.61004727
 1626   24968.74114043   25556.60676020
 1627   24969.13133467   25556.60684613
 1628   24969.22020906   25556.60570154
 1629   24968.08068949   25556.60847536
 1630   24968.82677965   25556.61014946
 1631   24968.25756224   25556.61060906
 1632   24968.23781788   25556.60984773
 1633   24968.55266638   25556.60642876
 1634   24968.83788443   25556.61170081
 1635   24968.85828980   25556.60906221
 1636   24968.80753755   25556.60854795
 1637   24968.71429968   25556.60950392
 1638   24969.03399781   25556.60874752
 1639   24968.79838534   25556.60556491
 1640   24969.12495601   25556.60680724
 1641   24968.21495981   25556.60887985
 1642   24968.02296961   25556.61232077
 1643   24968.68497569   25556.60755848
 1644   24968.67294351   25556.61005948
 1645   24968.21073079   25556.60634785
 1646   24968.84995099   25556.60689929
 1647   24968.46660833   25556.61110588
 1648   24967.93140643   25556.61188540
 1649   24968.95617612   25556.60766109
 1650   24968.68974017   25556.61125525
 1651   24968.62528449   25556.60870066
 1652   24968.09789150   25556.60796301
 1653   24968.56694262   25556.60760494
 1654   24968.24418468   25556.60948227
 1655   24968.62297261   25556.60696256
 1656   24968.90689149   25556.60821035
 1657   24969.01401958   25556.60809794
 1658   24967.86687756   25556.60654066
 1659   24968.76867974   25556.60827813
 1660   24969.12972556   25556.60849720
 1661   24968.27632646   25556.61091647
 1662   24968.71241469   25556.61159240
 1663   24968.62258563   25556.60715037
 1664   24968.59897498   25556.61254000
 1665   24968.77821882   25556.60770719
 1666   24969.00977863   25556.60849585
 1667   24968.96859461   25556.60739047
 1668   24969.08692731   25556.60802580
 1669   24968.29494599   25556.61172096
 1670   24968.77873709   25556.60971135
 1671   24969.17510679   25556.60886738
 1672   24968.55357856   25556.60692225
 1673   24968.69209474   25556.60704063
 1674   24968.37745195   25556.60816633
 1675   24969.39817148   25556.60719423
 1676   24969.18390379   25556.60711746
 1677   24968.27549268   25556.60871792
 1678   24968.67834528   25556.61005027
 1679   24968.65150314   25556.60822020
 1680   24969.19704271   25556.60760935
 1681   24968.64958336   25556.60594182
 1682   24968.70610642   25556.60880221
 1683   24968.29661939   25556.60580906
 1684   24968.66018917   25556.60521238
 1685   24968.89765561   25556.61058056
 1686   24968.92784906   25556.61115534
 1687   24968.79014949   25556.61003419
 1688   24968.57360842   25556.61016612
 1689   24969.05297911   25556.61220307
 1690   24968.73981254   25556.61093838
 1691   24968.85138297   25556.60865994
 1692   24968.38189363   25556.60824925
 1693   24968.67962526   25556.60513870
 1694   24968.70639334   25556.60787570
 1695   24968.24099582   25556.60614390
 1696   24968.46198260   25556.60793237
 1697   24968.76337832   25556.60878124
 1698   24968.88951452   25556.60772099
 1699   24968.46502219   25556.60665528
 1700   24968.66125568   25556.60781024
 1701   24967.86717096   25556.60892546
 1702   24969.19978389   25556.60646366
 1703   24969.11695980   25556.61010596
 1704   24968.89651456   25556.60735816
 1705   24968.79343420   25556.60909187
 1706   24968.76764497   25556.60970930
 1707   24968.12823621   25556.61164227
 1708   24970.09883135   25556.60704548
 1709   24968.82760929   25556.60869777
 1710   24968.33381553   25556.61011521
 1711   24969.77979331   25556.61049066
 1712   24968.81440585   25556.60913123
 1713   24968.39671583   25556.60874554
 1714   24967.72850886   25556.61247133
 1715   24969.11074911   25556.60911591
 1716   24969.24961151   25556.61021373
 1717   24968.34933503   25556.60986915
 1718   24968.05439838   25556.61057394
 1719   24968.46848180   25556.60921406
 1720   24969.09936688   25556.60872790
 1721   24968.65331996   25556.60626867
 1722   24969.13578511   25556.60553631
 1723   24969.71832874   25556.60552917
 1724   24968.94025505   25556.60706335
 1725   24968.93763579   25556.61263885
 1726   24968.61049281   25556.60867279
 1727   24968.42760728   25556.60658607
 1728   24969.23595668   25556.60462055
 1729   24968.60466075   25556.60964742
 1730   24968.28899712   25556.60970053
 1731   24968.18547547   25556.60540344
 1732   24968.56610369   25556.60652703
 1733   24968.76863186   25556.61494384
 1734   24969.11035517   25556.60852840
 1735   24968.52663142   25556.60719053
 1736   24968.38357395   25556.60886333
 1737   24968.16721068   25556.60603998
 1738   24969.01531606   25556.61106386
 1739   24968.57112542   25556.60882954
 1740   24968.43530167   25556.60720292
 1741   24968.59273665   25556.60712260
 1742   24968.82743207   25556.61158515
 1743   24968.62115787   25556.60775208
 1744   24969.08195382   25556.60513469
 1745   24968.76763822   25556.60939143
 1746   24968.55116887   25556.60792664
 1747   24969.37561529   25556.61000775
 1748   24969.34220364   25556.61014274
 1749   24968.60994219   25556.60878958
 1750   24968.28492516   25556.60941096
 1751   24968.45126490   25556.60964110
 1752   24968.69844863   25556.60751257
 1753   24968.69803560   25556.60545627
 1754   24968.61222890   25556.61046122
 1755   24968.87630636   25556.60580911
 1756   24968.40881134   25556.60897552
 1757   24968.66236383   25556.60993451
 1758   24968.49545072   25556.60363939
 1759   24969.01520632   25556.60975637
 1760   24968.65916841   25556.60529043
 1761   24968.72075081   25556.60800059
 1762   24969.26434829   25556.61170924
 1763   24968.58216042   25556.61163103
 1764   24968.67297162   25556.60939475
 1765   24968.82048713   25556.60577317
 1766   24968.64321363   25556.61511811
 1767   24968.76861249   25556.61056596
 1768   24968.53256035   25556.60834825
 1769   24968.76893572   25556.60779632
 1770   24968.04376480   25556.60957083
 1771   24968.38684828   25556.60774212
 1772   24968.50958393   25556.60852274
 1773   24968.78432641   25556.60826522
 1774   24969.17728277   25556.60694636
 1775   24968.34977514   25556.60832875
 1776   24968.85973260   25556.61044365
 1777   24968.15061859   25556.60689673
 1778   24969.12006360   25556.60758504
 1779   24968.83440506   25556.60587029
 1780   24969.11407767   25556.61086738
 1781   24968.94776115   25556.60921920
 1782   24968.35573372   25556.60685051
 1783   24969.20839459   25556.60669449
 1784   24969.03046712   25556.60698809
 1785   24968.77460266   25556.60860362
 1786   24968.62847270   25556.61003223
 1787   24968.66703476   25556.60520616
 1788   24968.86194274   25556.61125168
 1789   24968.59404195   25556.60764954
 1790   24969.02318936   25556.61009967
 1791   24968.50088951   25556.60605213
 1792   24968.23091801   25556.60685320
 1793   24968.27110095   25556.61022974
 1794   24969.24640821   25556.60841277
 1795   24968.40536571   25556.60896224
 1796   24968.23278002   25556.60921129
 1797   24968.57021759   25556.60815583
 1798   24968.45773776   25556.61065519
 1799   24968.39969188   25556.60624828
 1800   24968.37882197   25556.61125925
 1801   24968.83221333   25556.60729143
 1802   24968.11001554   25556.60299687
 1803   24968.36781582   25556.60833219
 1804   24969.24235200   25556.60483494
 1805   24968.41916501   25556.60423444
 1806   24969.31099697   25556.61333228
 1807   24968.66676670   25556.60780123
 1808   24968.47031043   25556.61169523
 1809   24968.59005296   25556.60982253
 1810   24968.36276279   25556.60843440
 1811   24968.50545930   25556.60428595
 1812   24969.01872469   25556.61129131
 1813   24968.44285856   25556.61243726
 1814   24968.36984371   25556.61064726
 1815   24968.55216481   25556.60853520
 1816   24968.37241572   25556.60793163
 1817   24968.61879502   25556.60788861
 1818   24968.48618226   25556.61006318
 1819   24968.65576953   25556.61133936
 1820   24968.21625108   25556.60573844
 1821   24968.65599378   25556.60955153
 1822   24968.62035356   25556.60635807
 1823   24968.71332257   25556.60765915
 1824   24968.76701419   25556.60847326
 1825   24968.70743943   25556.60808852
 1826   24968.62176174   25556.61343273
 1827   24968.57293244   25556.60778985
 1828   24968.05212917   25556.60641735
 1829   24968.37856886   25556.61295054
 1830   24968.25122268   25556.60844242
 1831   24968.32373520   25556.60672153
 1832   24968.99929865   25556.60757908
 1833   24968.74711023   25556.60807464
 1834   24968.79476082   25556.61239769
 1835   24968.25383943   25556.61109296
 1836   24968.21859260   25556.60848218
 1837   24969.16599602   25556.60699114
 1838   24968.86734900   25556.60974044
 1839   24968.20856655   25556.60523726
 1840   24969.46382584   25556.60707016
 1841   24968.47069311   25556.61063139
 1842   24968.39208007   25556.60924282
 1843   24968.30817839   25556.60530699
 1844   24968.76768987   25556.60714425
 1845   24969.05677175   25556.60822847
 1846   24968.73753043   25556.60559456
 1847   24968.75372152   25556.60235940
 1848   24968.28912359   25556.60653734
 1849   24968.70283968   25556.61154675
 1850   24968.65972301   25556.60871184
 1851   24968.33856278   25556.60969042
 1852   24968.99810292   25556.61166122
 1853   24969.55497722   25556.60815437
 1854   24968.67406305   25556.60922221
 1855   24968.76817143   25556.60897621
 1856   24968.65250503   25556.60922433
 1857   24968.89383325   25556.60979281
 1858   24968.13887524   25556.60862047
 1859   24968.67061788   25556.60629251
 1860   24968.81583691   25556.60964129
 1861   24967.85761032   25556.61099494
 1862   24969.09030797   25556.60682993
 1863   24969.36182132   25556.60571081
 1864   24968.73763742   25556.61028313
 1865   24969.13395939   25556.61050585
 1866   24969.52803888   25556.61026125
 1867   24968.71229105   25556.60976397
 1868   24968.44722329   25556.60767558
 1869   24968.68756908   25556.60943452
 1870   24968.50811912   25556.60930058
 1871   24969.27969727   25556.60727195
 1872   24968.43490002   25556.60833679
 1873   24969.17615566   25556.60801361
 1874   24968.17953181   25556.61203451
 1875   24969.27812092   25556.61024516
 1876   24968.87806078   25556.60878504
 1877   24969.59676986   25556.60931565
 1878   24968.34638711   25556.60695295
 1879   24968.36145298   25556.60846636
 1880   24968.47439554   25556.61538636
 1881   24968.58288594   25556.61203142
 1882   24968.27311697   25556.61084497
 1883   24968.58270966   25556.60921135
 1884   24968.76580245   25556.61145268
 1885   24969.05892412   25556.60408387
 1886   24969.10802313   25556.60898129
 1887   24968.78722422   25556.61246331
 1888   24968.41389696   25556.61291179
 1889   24968.10695328   25556.60893604
 1890   24969.26666529   25556.61224035
 1891   24968.75007476   25556.60814563
 1892   24968.03323990   25556.60958570
 1893   24968.02195555   25556.60994947
 1894   24968.69749018   25556.60700340
 1895   24968.80950603   25556.60886615
 1896   24969.20487351   25556.60992518
 1897   24968.94164282   25556.61127586
 1898   24968.22640634   25556.60375097
 1899   24968.52542313   25556.60824724
 1900   24969.14272961   25556.60745340
 1901   24968.91567711   25556.60589379
 1902   24968.99283663   25556.60736300
 1903   24968.52646665   25556.60838481
 1904   24968.87577077   25556.61536534
 1905   24968.69758368   25556.60825174
 1906   24969.07027188   25556.60767490
