polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
the distribution of models in this file comes from randomly drawing the near-equatorial occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  622   24973.05818104   25561.28560777
  623   24967.57560302   25555.42308452
  624   24971.75157868   25559.88838773
  625   24975.33755133   25563.72311977
  626   24965.53094250   25553.23672959
  627   24974.09159162   25562.39080152
  628   24972.30792764   25560.48332228
  629   24964.95607887   25552.62187547
  630   24971.52445287   25559.64567618
  631   24978.95220288   25567.58875532
  632   24967.63733799   25555.48896772
  633   24973.51571954   25561.77498063
  634   24967.54208086   25555.38716097
  635   24973.08930412   25561.31899182
  636   24965.43707840   25553.13620271
  637   24966.98003941   25554.78623035
  638   24970.38317329   25558.42510313
  639   24974.71158630   25563.05375573
  640   24975.11835731   25563.48883440
  641   24967.08097998   25554.89410848
  642   24973.34108139   25561.58830775
  643   24972.57118385   25560.76488379
  644   24976.48769004   25564.95324277
  645   24967.04343089   25554.85399320
  646   24965.98428211   25553.72134051
  647   24974.98527044   25563.34648743
  648   24963.65403513   25551.22963196
  649   24966.34115718   25554.10296551
  650   24965.28872812   25552.97762193
  651   24970.55646620   25558.61042402
  652   24965.35979213   25553.05358515
  653   24965.14640740   25552.82538486
  654   24971.24270927   25559.34438475
  655   24976.43886224   25564.90088686
  656   24971.86249766   25560.00712080
  657   24971.77025625   25559.90835749
  658   24968.41659322   25556.32221323
  659   24970.39060517   25558.43309553
  660   24967.42602880   25555.26309575
  661   24966.71366580   25554.50150136
  662   24962.96928995   25550.49748449
  663   24967.44633096   25555.28466103
  664   24968.40497760   25556.30966387
  665   24973.11919420   25561.35088548
  666   24969.52117173   25557.50341582
  667   24967.89568448   25555.76526132
  668   24961.93543928   25549.39213015
  669   24960.52507491   25547.88413036
  670   24968.64845045   25556.57009979
  671   24966.95631213   25554.76078507
  672   24969.15477890   25557.11162873
  673   24965.65093474   25553.36495678
  674   24970.25903048   25558.29248960
  675   24963.97800201   25551.57617799
  676   24973.58945494   25561.85382683
  677   24973.91145206   25562.19820195
  678   24953.79484269   25540.68803925
  679   24967.76139620   25555.62165792
  680   24961.97467939   25549.43407744
  681   24968.23442198   25556.12746572
  682   24961.43319674   25548.85516593
  683   24957.45220888   25544.59846886
  684   24968.63961532   25556.56079694
  685   24970.19241625   25558.22121860
  686   24969.03906918   25556.98790393
  687   24977.38095840   25565.90841791
  688   24971.98728224   25560.14060987
  689   24966.72380701   25554.51204281
  690   24963.96349027   25551.56054739
  691   24966.07589242   25553.81931774
  692   24966.30470042   25554.06399481
  693   24970.73335891   25558.79955838
  694   24966.69571145   25554.48206014
  695   24969.80881213   25557.81103698
  696   24970.56145324   25558.61584456
  697   24969.28171875   25557.24738006
  698   24966.59498715   25554.37437788
  699   24970.56693727   25558.62163684
  700   24973.69338425   25561.96498935
  701   24958.88916646   25546.13498152
  702   24977.07830945   25565.58473010
  703   24964.56894242   25552.20808974
  704   24961.91859259   25549.37412124
  705   24972.27226118   25560.44526325
  706   24969.81409056   25557.81659519
  707   24969.28877832   25557.25496743
  708   24971.35290025   25559.46215875
  709   24971.58549034   25559.71084750
  710   24971.02407862   25559.11053565
  711   24968.92379916   25556.86465970
  712   24954.19069901   25541.11137683
  713   24971.72324338   25559.85808723
  714   24971.17333960   25559.27023468
  715   24965.59935538   25553.30990111
  716   24965.83465103   25553.56141228
  717   24970.86191932   25558.93701018
  718   24966.13590384   25553.88349332
  719   24962.15519541   25549.62710807
  720   24962.11057143   25549.57942051
  721   24969.98684473   25558.00131614
  722   24969.67417982   25557.66707228
  723   24974.69892593   25563.04024486
  724   24964.15888226   25551.76954327
  725   24972.90330383   25561.12008877
  726   24968.36099074   25556.26273944
  727   24963.55748850   25551.12651003
  728   24969.87492189   25557.88171915
  729   24971.09309835   25559.18433016
  730   24976.16589840   25564.60906566
  731   24963.49443231   25551.05900585
  732   24960.92304172   25548.30966486
  733   24972.82877384   25561.04045588
  734   24966.04840389   25553.78990134
  735   24969.27402935   25557.23919528
  736   24967.05396710   25554.86523588
  737   24969.14937577   25557.10585089
  738   24962.61074502   25550.11410829
  739   24982.31026890   25571.17997361
  740   24966.98882901   25554.79557473
  741   24967.30736049   25555.13614181
  742   24963.81567191   25551.40258636
  743   24968.91781457   25556.85812422
  744   24970.65009906   25558.71061466
  745   24969.97537537   25557.98914648
  746   24967.53821367   25555.38297956
  747   24964.48661821   25552.11997314
  748   24970.53341190   25558.58588133
  749   24967.21688047   25555.03945605
  750   24962.27396174   25549.75415109
  751   24964.33065211   25551.95320266
  752   24966.32432418   25554.08490811
  753   24966.09597813   25553.84077294
  754   24955.53139694   25542.54484443
  755   24970.72237984   25558.78789478
  756   24969.16387634   25557.12123695
  757   24966.01668227   25553.75600896
  758   24969.71565286   25557.71149789
  759   24968.84819673   25556.78381819
  760   24967.03239437   25554.84216967
  761   24967.18864719   25555.00926602
  762   24966.41891245   25554.18611016
  763   24970.09921368   25558.12151321
  764   24967.82483784   25555.68946626
  765   24971.96227667   25560.11384599
