polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
   58   24248.44683489   24763.08714276
   59   24303.60905502   24762.40635872
   60   24247.89189727   24762.09249225
   61   24298.22073276   24761.29479060
   62   24286.73047697   24761.60259943
   63   24256.96786098   24762.18986277
   64   24271.36610893   24761.89262086
   65   24260.32425240   24762.65625043
   66   24314.24691376   24760.84542225
   67   24248.35923596   24763.99715227
   68   24265.77288026   24763.13944190
   69   24337.97289427   24758.82213049
   70   24288.70251105   24760.93587776
   71   24320.81474146   24760.60851879
   72   24326.73408236   24759.71799508
   73   24291.16634515   24761.38501738
   74   24265.01994531   24762.34477376
   75   24277.62388749   24762.40179906
   76   24243.22981765   24763.53953386
   77   24272.49852230   24761.85093763
   78   24240.55177317   24762.47261106
   79   24313.79390840   24760.87573973
   80   24253.77418789   24763.07972617
   81   24294.08012228   24762.69710326
   82   24262.61237268   24762.25820365
   83   24284.35295899   24760.95376846
   84   24234.49175879   24764.34108662
   85   24261.40870347   24762.99994164
   86   24307.25943599   24760.88352552
   87   24293.70313226   24761.39274344
   88   24302.06256523   24762.29031642
   89   24285.64905095   24761.97024327
   90   24252.94309801   24763.02871439
   91   24276.19459431   24761.45370881
   92   24305.35375864   24761.68083044
   93   24282.83999296   24761.09710163
   94   24319.65400842   24759.95148667
   95   24251.17607476   24763.57845241
   96   24315.92035786   24760.48793602
   97   24289.94654677   24761.48118616
   98   24261.02494283   24762.52244744
   99   24331.85927823   24759.71622743
  100   24285.85497423   24761.72197680
  101   24310.58466260   24761.00861330
  102   24308.15755794   24761.34088597
  103   24335.60566496   24760.50790145
  104   24328.48907785   24760.42995040
  105   24280.22576218   24762.04431748
  106   24344.13962869   24760.64094278
  107   24290.94039698   24761.18023667
  108   24325.59046071   24761.43977492
  109   24322.34706453   24760.93930551
  110   24316.39272152   24761.00988391
  111   24308.23719566   24760.54228827
  112   24315.34844723   24761.21006145
  113   24301.47849576   24761.62052362
  114   24313.93702329   24760.63148071
  115   24303.69161922   24760.98323819
  116   24306.98323728   24760.92407378
  117   24313.93526310   24761.18244678
  118   24274.48669276   24763.25944646
  119   24241.59964326   24764.46984633
  120   24286.73634439   24760.78167638
  121   24278.58218707   24763.08242860
  122   24317.44217221   24760.32805499
  123   24306.96254658   24761.26799218
  124   24318.57513388   24762.00863527
  125   24298.87772478   24760.69362593
  126   24302.08096762   24761.47802515
  127   24276.34906344   24762.47617304
  128   24296.98612872   24761.86938759
  129   24292.81999086   24762.16588817
  130   24283.02758369   24761.66611254
  131   24297.19101003   24761.13206027
  132   24264.54512202   24762.64422355
  133   24275.91327020   24762.35988476
  134   24276.08654530   24761.89338876
  135   24297.37475871   24762.36003195
  136   24194.29550956   24764.77518275
  137   24280.16492793   24762.62705745
  138   24273.19419184   24761.64791397
  139   24305.36496602   24762.14295285
  140   24286.50685283   24763.46728913
  141   24259.63059691   24761.80083423
  142   24263.27359027   24760.72439384
  143   24298.18371375   24761.48227525
  144   24299.70410739   24761.33208404
  145   24271.33346605   24762.12512211
  146   24264.19021432   24762.78628224
  147   24284.54405802   24763.10036512
  148   24313.87201057   24760.91713886
  149   24277.94716767   24761.73332294
  150   24250.78070457   24762.31064927
  151   24292.39795228   24761.15824204
  152   24312.98474474   24760.73675526
  153   24235.66661220   24761.73653525
  154   24250.38369067   24761.99511472
  155   24325.11935548   24761.29418408
  156   24275.46074201   24762.49886823
  157   24300.19231306   24761.03461689
  158   24325.07935532   24761.56423422
  159   24276.40086707   24761.27384150
  160   24297.68066945   24761.39858252
  161   24237.57007010   24763.33300394
  162   24305.21228630   24759.92064249
  163   24322.75219421   24760.58590528
  164   24282.70235576   24761.21052862
  165   24266.97657351   24762.85631615
  166   24341.02374857   24759.43736841
  167   24302.49350659   24760.90713888
  168   24304.61495090   24762.15897753
  169   24318.98345683   24760.78847150
  170   24290.50431626   24761.58578961
  171   24285.54004797   24762.27126122
  172   24285.16408783   24761.11331779
  173   24308.26028558   24762.22913512
  174   24217.99817966   24764.96755910
  175   24308.48617271   24761.61724018
  176   24308.85486291   24760.81774679
  177   24285.19401373   24762.82277463
  178   24271.07946347   24762.26613208
  179   24293.94140410   24760.77415808
  180   24254.51631455   24763.01074687
  181   24327.03392359   24760.42737661
  182   24303.09189839   24760.60549331
  183   24286.17370436   24761.95531607
  184   24287.66501177   24761.81959072
  185   24330.67663296   24760.01006667
  186   24307.61372041   24759.16548204
  187   24294.93559600   24761.69200970
  188   24299.31949599   24760.60517569
  189   24258.89071790   24762.33940215
  190   24294.77744523   24761.34611205
  191   24239.10882640   24764.13444786
  192   24271.61546986   24763.70746755
  193   24282.62232200   24762.11462113
  194   24275.52092235   24761.88444020
  195   24307.34194501   24760.24770457
  196   24257.71783989   24762.30615328
  197   24269.66998026   24762.59624499
  198   24296.04812956   24761.07659453
  199   24260.01031434   24762.60129500
  200   24273.41122716   24763.32792667
  201   24261.90698734   24762.03976607
  202   24289.14110688   24761.54138870
  203   24272.24232188   24762.47648409
  204   24226.95693883   24764.13870121
  205   24303.93202443   24761.70362108
  206   24288.80621016   24760.90332286
  207   24269.38775636   24763.10759110
  208   24268.70289721   24763.45383218
  209   24286.04548081   24762.65975868
  210   24239.11235255   24764.56695452
  211   24269.46611782   24761.95504649
  212   24286.27865520   24761.42999477
  213   24261.71673470   24763.57340095
  214   24224.61953437   24763.53835778
