polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the h-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
   62   24310.74743904   24768.33436958
   63   24309.31221747   24766.82877245
   64   24313.23766233   24770.94673708
   65   24300.45910956   24757.54190054
   66   24301.02098432   24758.13128710
   67   24304.64235979   24761.93003799
   68   24320.97917481   24779.06826697
   69   24321.18280247   24779.28189650
   70   24309.90166793   24767.44712451
   71   24309.32045742   24766.83741640
   72   24317.24967875   24775.15563972
   73   24312.86200727   24770.55265331
   74   24307.05834750   24764.46441629
   75   24315.03258788   24772.82973196
   76   24315.90588820   24773.74589023
   77   24316.88332694   24774.77130445
   78   24314.20335228   24771.95980627
   79   24305.78511804   24763.12878928
   80   24318.79367095   24776.77543450
   81   24307.26264283   24764.67872472
   82   24308.44294128   24765.91687921
   83   24307.34401675   24764.76408711
   84   24305.88769668   24763.23639457
   85   24317.91941614   24775.85825577
   86   24315.46954776   24773.28813530
   87   24303.67570901   24760.91603082
   88   24307.88417652   24765.33072352
   89   24314.43029223   24772.19788151
   90   24308.89194538   24766.38789543
   91   24305.27337224   24762.59196766
   92   24312.82337300   24770.51212380
   93   24312.50296985   24770.17600341
   94   24313.21638327   24770.92441408
   95   24308.38025431   24765.85111918
   96   24304.86796078   24762.16669223
   97   24319.48096507   24777.49647727
   98   24312.71373078   24770.39710304
   99   24311.91910540   24769.56349974
  100   24314.50387852   24772.27507855
  101   24310.93159563   24768.52755735
  102   24310.94012398   24768.53650394
  103   24312.39149944   24770.05906504
  104   24311.10805269   24768.71266824
  105   24314.34251915   24772.10580161
  106   24308.29821788   24765.76506117
  107   24318.03707972   24775.98169603
  108   24309.78623372   24767.32603018
  109   24309.36711702   24766.88636369
  110   24320.93427002   24779.02115658
  111   24313.18469836   24770.89117476
  112   24319.46134614   24777.47589493
  113   24301.49238726   24758.62577379
  114   24315.53331180   24773.35502862
  115   24303.63274144   24760.87095842
  116   24307.03832479   24764.44341222
  117   24305.83673531   24763.18293594
  118   24311.98664818   24769.63435543
  119   24309.37001131   24766.88939989
  120   24309.78753474   24767.32739500
  121   24314.08385119   24771.83444177
  122   24314.81155135   24772.59784879
  123   24313.35490263   24771.06972911
  124   24309.72201063   24767.25865807
  125   24317.39075841   24775.30364496
  126   24319.47731828   24777.49265140
  127   24304.96858456   24762.27224616
  128   24303.60125772   24760.83793244
  129   24310.97945916   24768.57776818
  130   24303.53706036   24760.77059033
  131   24308.77608060   24766.26635031
  132   24311.37904582   24768.99695191
  133   24316.83004457   24774.71540665
  134   24308.67975896   24766.16530652
  135   24312.24926702   24769.90985585
  136   24307.90668266   24765.35433288
  137   24316.04573737   24773.89260315
  138   24318.79549712   24776.77735035
  139   24321.11977697   24779.21577525
  140   24317.51090434   24775.42968896
  141   24309.92292858   24767.46942765
  142   24309.32989715   24766.84731895
  143   24313.85556576   24771.59495563
  144   24311.20165482   24768.81086091
  145   24317.51864486   24775.43780947
  146   24311.53251393   24769.15794693
  147   24310.18203518   24767.74123949
  148   24301.65572730   24758.79711269
  149   24311.42539684   24769.04557622
  150   24314.28341997   24772.04380261
  151   24313.84292567   24771.58169538
  152   24309.83836303   24767.38071555
  153   24312.03091773   24769.68079639
  154   24316.81027131   24774.69466279
  155   24311.11366655   24768.71855742
  156   24301.21748974   24758.33741483
  157   24317.61941180   24775.54352323
  158   24309.73944173   24767.27694386
  159   24314.16897438   24771.92374159
  160   24320.38610806   24778.44607154
  161   24303.49876365   24760.73041764
  162   24312.64614671   24770.32620366
  163   24310.25559469   24767.81840607
  164   24314.93158565   24772.72377333
  165   24314.37568788   24772.14059785
  166   24312.55564555   24770.23126304
  167   24304.39512845   24761.67069407
  168   24309.81601746   24767.35727431
  169   24314.91852718   24772.71007407
  170   24310.93861751   24768.53492359
  171   24310.61936680   24768.20001673
  172   24306.18578825   24763.54909394
  173   24310.76280729   24768.35049149
  174   24304.05377665   24761.31261922
  175   24313.69612713   24771.42769446
  176   24308.42491773   24765.89797210
  177   24311.69458532   24769.32796738
  178   24319.24809949   24777.25217675
