polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the gravity moments j2,j4 from Gaussians with means and standard deviations from Jacobson 2009.
index         r_pol_km          r_eq_km
  512   24285.99870646   24761.71233593
  513   24286.16548953   24761.83224251
  514   24285.95324875   24761.89546427
  515   24285.96933852   24761.70957799
  516   24285.85410039   24761.75904735
  517   24285.77110360   24761.78359466
  518   24286.09608702   24761.78478923
  519   24286.05831675   24761.97253968
  520   24285.65744399   24761.99234026
  521   24286.03713996   24761.90428553
  522   24286.02423898   24761.96303372
  523   24285.86540687   24762.05164599
  524   24286.00382737   24762.02543590
  525   24286.32946915   24761.87946569
  526   24286.03712973   24761.73683161
  527   24286.22921092   24761.90946166
  528   24285.97076078   24761.80247495
  529   24286.17127506   24761.86370537
  530   24286.21356724   24761.80056269
  531   24285.81198861   24761.84920322
  532   24286.07160356   24761.89990726
  533   24286.22071426   24761.78789887
  534   24286.09950564   24761.81833686
  535   24285.88098944   24761.89888683
  536   24286.01997530   24761.85894925
  537   24285.85008442   24761.70243576
  538   24285.79668059   24761.81562966
  539   24286.02727520   24761.83980933
  540   24286.19606340   24761.87945407
  541   24286.31027430   24761.69471252
  542   24286.03123285   24761.88311258
  543   24285.91429869   24761.87846517
  544   24286.04296706   24761.81848929
  545   24285.53943878   24761.97623744
  546   24285.89573306   24761.98542980
  547   24285.71231528   24761.91776719
  548   24286.28911595   24761.87694856
  549   24286.04936291   24761.72227421
  550   24286.30872731   24761.79176044
  551   24285.76538355   24761.86934620
  552   24285.91990130   24761.84912509
  553   24285.95430632   24761.81184663
  554   24285.78139196   24761.81506829
  555   24285.81554648   24761.92270933
  556   24285.98055763   24761.72474214
  557   24286.21275899   24761.79603219
  558   24286.13766146   24761.69097127
  559   24286.12465360   24761.93384740
  560   24286.24365940   24761.93486622
  561   24285.98199876   24761.74038145
  562   24285.97544533   24761.93298790
  563   24286.02412170   24761.62463232
  564   24285.98334356   24761.69930275
  565   24286.06860749   24761.91484394
  566   24285.90081784   24761.73957098
  567   24285.91588102   24762.00569190
  568   24286.02292865   24761.86232923
  569   24285.67576458   24761.93005518
  570   24286.07316703   24761.76628411
  571   24286.03595171   24761.69217815
  572   24285.90666325   24762.02295777
  573   24285.70063895   24762.00968636
  574   24285.83964643   24761.88433169
  575   24285.91403727   24761.82447165
  576   24285.81512118   24761.65794558
  577   24285.93313313   24761.87520669
  578   24285.98660786   24761.86632124
  579   24286.09822583   24761.64078817
  580   24285.96007007   24761.72996017
  581   24285.97879718   24761.86547168
  582   24286.00633918   24761.82829931
  583   24286.18729011   24761.68102487
  584   24285.96251963   24761.78425002
  585   24285.87929387   24761.80936408
  586   24286.04346433   24761.78123985
  587   24286.02155305   24761.72142996
  588   24286.12451644   24762.03962242
  589   24285.72372379   24761.81023377
  590   24286.06278985   24761.80047316
  591   24286.08280401   24761.80855812
  592   24285.85948679   24761.77600501
  593   24286.08849149   24761.84798422
  594   24285.91119934   24761.86347570
  595   24286.33018221   24761.68806803
  596   24286.21755958   24761.81022747
  597   24285.96246619   24761.71131252
  598   24286.17587271   24761.76652532
  599   24286.03231116   24761.93478300
  600   24286.01273514   24761.75157861
  601   24286.29195479   24761.89296736
  602   24285.94333832   24761.66968159
  603   24286.00956256   24762.01902779
  604   24285.98648483   24761.80816405
  605   24285.85298036   24761.72649318
  606   24286.09437159   24761.83569871
  607   24285.79473532   24761.72533494
  608   24285.85439035   24761.68149257
  609   24285.73516386   24761.80551138
  610   24286.14686452   24761.76061229
  611   24286.05216707   24761.98896521
  612   24285.97057523   24761.77589180
  613   24285.87314851   24761.86979868
  614   24285.80727197   24761.83268473
  615   24286.28681801   24761.82619998
  616   24286.05003127   24761.94173995
  617   24285.90001281   24761.83147201
  618   24286.11610607   24762.00667619
  619   24286.04217523   24761.86141928
  620   24285.97135115   24761.73421156
  621   24286.01612601   24761.93983558
  622   24286.06165947   24761.63780140
  623   24285.91618629   24761.92357194
  624   24286.01091727   24761.68693109
  625   24286.19343924   24761.97126459
  626   24285.90652401   24761.63247701
  627   24286.04551899   24761.86882131
  628   24286.08149366   24761.87778433
  629   24285.88800220   24761.77974164
  630   24285.94015284   24761.97441215
  631   24285.99802261   24761.82042586
  632   24285.97418055   24762.01048211
  633   24285.81751939   24761.83809713
  634   24285.66744652   24761.78695109
  635   24286.12983406   24761.98917665
  636   24285.91801313   24761.95627116
  637   24285.82684826   24761.78110684
  638   24285.77819828   24761.80831191
  639   24286.09718273   24761.88117032
  640   24285.91095481   24761.95870958
  641   24286.12938386   24761.73543222
  642   24285.81926938   24761.93167347
  643   24286.05815348   24761.81156023
  644   24286.19750722   24761.92861010
  645   24285.98957553   24761.88744835
  646   24286.02787389   24761.85872285
  647   24285.67041436   24761.86129789
  648   24286.11129799   24761.94517468
  649   24285.96655544   24761.71236282
  650   24286.21115415   24762.00479469
  651   24286.22644326   24761.87539814
  652   24285.83167708   24761.66047702
  653   24286.06457012   24761.89622092
  654   24285.95163546   24761.71946338
  655   24286.18464111   24761.76276106
  656   24286.15182330   24761.85534000
  657   24286.20315772   24761.95349674
  658   24286.36514427   24761.86496707
  659   24286.01528559   24761.95685899
  660   24285.64332856   24761.85712293
  661   24286.05750454   24761.75402948
  662   24286.02939102   24761.76339328
  663   24286.08445559   24761.88733456
  664   24286.14772180   24761.80577577
