detailed model output for Saturns's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this is the isobaric shape model at 100 mbar assuming the zonal wind profile from García-Melendo et al. (2011, Icarus 215).
see saturn_model_reference_geoid.txt for the accompanying reference geoid rotating rigidly with period 10h35m.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.85918          1.03367         59.22505         63.97923          0.08298          0.00017        55750.601
        -0.85714          1.02970         58.99728         63.77657          0.08341          0.00017        55769.084
        -0.85510          1.02575         58.77101         63.57603          0.08386          0.00017        55787.551
        -0.85306          1.02182         58.54620         63.37734          0.08432          0.00017        55806.004
        -0.85102          1.01793         58.32283         63.18028          0.08478          0.00017        55824.446
        -0.84898          1.01405         58.10086         62.98503          0.08524          0.00017        55842.879
        -0.84694          1.01020         57.88026         62.79163          0.08572          0.00017        55861.306
        -0.84490          1.00637         57.66100         62.60013          0.08620          0.00017        55879.730
        -0.84286          1.00257         57.44307         62.40965          0.08668          0.00017        55898.152
        -0.84082          0.99879         57.22642         62.21955          0.08715          0.00017        55916.572
        -0.83878          0.99503         57.01104         62.03024          0.08760          0.00017        55934.988
        -0.83673          0.99129         56.79690         61.84219          0.08806          0.00017        55953.399
        -0.83469          0.98758         56.58398         61.65379          0.08849          0.00017        55971.806
        -0.83265          0.98388         56.37224         61.46397          0.08887          0.00017        55990.200
        -0.83061          0.98021         56.16168         61.27301          0.08921          0.00017        56008.573
        -0.82857          0.97655         55.95227         61.08082          0.08951          0.00017        56026.918
        -0.82653          0.97292         55.74398         60.88801          0.08978          0.00017        56045.229
        -0.82449          0.96930         55.53680         60.69464          0.09002          0.00017        56063.501
        -0.82245          0.96570         55.33070         60.50076          0.09023          0.00017        56081.729
        -0.82041          0.96212         55.12567         60.30743          0.09044          0.00017        56099.911
        -0.81837          0.95856         54.92169         60.11563          0.09065          0.00017        56118.047
        -0.81633          0.95502         54.71874         59.92493          0.09087          0.00017        56136.141
        -0.81429          0.95150         54.51680         59.73351          0.09105          0.00017        56154.190
        -0.81224          0.94799         54.31585         59.54246          0.09122          0.00017        56172.191
        -0.81020          0.94450         54.11588         59.35252          0.09140          0.00017        56190.145
        -0.80816          0.94103         53.91686         59.16391          0.09158          0.00017        56208.054
        -0.80612          0.93757         53.71880         58.97682          0.09177          0.00017        56225.919
        -0.80408          0.93413         53.52166         58.79066          0.09196          0.00016        56243.745
        -0.80204          0.93070         53.32543         58.60396          0.09213          0.00016        56261.528
        -0.80000          0.92730         53.13010         58.41885          0.09231          0.00016        56279.268
        -0.79796          0.92390         52.93566         58.23701          0.09253          0.00016        56296.972
        -0.79592          0.92052         52.74208         58.05499          0.09273          0.00016        56314.643
        -0.79388          0.91716         52.54937         57.87072          0.09288          0.00016        56332.275
        -0.79184          0.91381         52.35749         57.68886          0.09305          0.00016        56349.865
        -0.78980          0.91048         52.16644         57.50901          0.09325          0.00016        56367.421
        -0.78776          0.90716         51.97621         57.32882          0.09342          0.00016        56384.942
        -0.78571          0.90385         51.78679         57.14907          0.09359          0.00016        56402.425
        -0.78367          0.90056         51.59816         56.97140          0.09378          0.00016        56419.875
        -0.78163          0.89728         51.41030         56.79504          0.09398          0.00016        56437.295
        -0.77959          0.89401         51.22322         56.61948          0.09418          0.00016        56454.687
        -0.77755          0.89076         51.03689         56.44388          0.09437          0.00016        56472.050
        -0.77551          0.88752         50.85131         56.26890          0.09455          0.00016        56489.382
        -0.77347          0.88430         50.66647         56.09515          0.09475          0.00016        56506.686
        -0.77143          0.88108         50.48235         55.92198          0.09494          0.00016        56523.963
        -0.76939          0.87788         50.29894         55.74960          0.09513          0.00016        56541.212
        -0.76735          0.87469         50.11624         55.57812          0.09533          0.00016        56558.436
        -0.76531          0.87152         49.93423         55.40740          0.09552          0.00016        56575.636
        -0.76327          0.86835         49.75291         55.23736          0.09572          0.00016        56592.811
        -0.76122          0.86520         49.57227         55.06792          0.09592          0.00016        56609.964
        -0.75918          0.86206         49.39229         54.89934          0.09612          0.00016        56627.093
        -0.75714          0.85893         49.21296         54.73151          0.09632          0.00016        56644.201
        -0.75510          0.85581         49.03429         54.56427          0.09652          0.00016        56661.288
        -0.75306          0.85270         48.85625         54.39766          0.09672          0.00016        56678.354
        -0.75102          0.84961         48.67885         54.23182          0.09692          0.00016        56695.401
        -0.74898          0.84652         48.50206         54.06660          0.09712          0.00016        56712.428
        -0.74694          0.84345         48.32590         53.90165          0.09732          0.00016        56729.437
        -0.74490          0.84038         48.15034         53.73721          0.09751          0.00016        56746.426
        -0.74286          0.83733         47.97537         53.57345          0.09770          0.00016        56763.396
        -0.74082          0.83428         47.80100         53.41050          0.09790          0.00016        56780.348
        -0.73878          0.83125         47.62721         53.24771          0.09810          0.00016        56797.284
        -0.73673          0.82823         47.45400         53.08469          0.09827          0.00016        56814.199
        -0.73469          0.82522         47.28136         52.92269          0.09846          0.00016        56831.096
        -0.73265          0.82221         47.10927         52.76165          0.09865          0.00016        56847.975
        -0.73061          0.81922         46.93775         52.60120          0.09885          0.00016        56864.838
        -0.72857          0.81623         46.76677         52.44121          0.09904          0.00016        56881.686
        -0.72653          0.81326         46.59633         52.28153          0.09923          0.00016        56898.517
        -0.72449          0.81029         46.42642         52.12174          0.09940          0.00016        56915.332
        -0.72245          0.80734         46.25704         51.96141          0.09956          0.00016        56932.128
        -0.72041          0.80439         46.08819         51.80069          0.09970          0.00016        56948.902
        -0.71837          0.80145         45.91985         51.64101          0.09985          0.00016        56965.655
        -0.71633          0.79852         45.75202         51.48412          0.10004          0.00016        56982.391
        -0.71429          0.79560         45.58469         51.33210          0.10031          0.00016        56999.119
        -0.71224          0.79269         45.41786         51.18040          0.10058          0.00016        57015.848
        -0.71020          0.78979         45.25152         51.02381          0.10075          0.00016        57032.572
        -0.70816          0.78689         45.08567         50.86515          0.10087          0.00016        57049.273
        -0.70612          0.78401         44.92030         50.70755          0.10101          0.00016        57065.952
        -0.70408          0.78113         44.75540         50.55088          0.10115          0.00017        57082.612
        -0.70204          0.77826         44.59097         50.39400          0.10128          0.00017        57099.253
        -0.70000          0.77540         44.42700         50.23765          0.10141          0.00017        57115.872
        -0.69796          0.77254         44.26350         50.08679          0.10164          0.00017        57132.480
        -0.69592          0.76970         44.10044         49.93199          0.10178          0.00017        57149.076
        -0.69388          0.76686         43.93784         49.78801          0.10210          0.00017        57165.670
        -0.69184          0.76403         43.77568         49.64459          0.10243          0.00017        57182.276
        -0.68980          0.76121         43.61396         49.50082          0.10275          0.00017        57198.895
        -0.68776          0.75839         43.45267         49.35433          0.10300          0.00017        57215.522
        -0.68571          0.75558         43.29181         49.20776          0.10325          0.00017        57232.149
        -0.68367          0.75278         43.13137         49.06084          0.10349          0.00017        57248.778
        -0.68163          0.74999         42.97136         48.91230          0.10369          0.00017        57265.402
        -0.67959          0.74721         42.81176         48.76387          0.10388          0.00017        57282.020
        -0.67755          0.74443         42.65257         48.61364          0.10404          0.00017        57298.628
        -0.67551          0.74166         42.49378         48.46167          0.10416          0.00017        57315.221
        -0.67347          0.73889         42.33540         48.31149          0.10430          0.00017        57331.797
        -0.67143          0.73613         42.17742         48.15618          0.10435          0.00017        57348.353
        -0.66939          0.73338         42.01983         48.00191          0.10441          0.00017        57364.879
        -0.66735          0.73064         41.86263         47.84729          0.10445          0.00017        57381.378
        -0.66531          0.72790         41.70581         47.68982          0.10444          0.00017        57397.845
