detailed model output for Saturn's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model is the reference geoid assumed to be rigidly rotating with period 10h35m.
see saturn_model.txt for the corresponding shape model including the effect of the latitudinally varying atmospheric rotation.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.69592          0.76970         44.10044         49.91071          0.10141          0.00016        57146.400
        -0.69388          0.76686         43.93784         49.75273          0.10149          0.00016        57162.912
        -0.69184          0.76403         43.77568         49.59501          0.10157          0.00016        57179.397
        -0.68980          0.76121         43.61396         49.43754          0.10164          0.00016        57195.854
        -0.68776          0.75839         43.45267         49.28032          0.10171          0.00016        57212.284
        -0.68571          0.75558         43.29181         49.12334          0.10178          0.00016        57228.686
        -0.68367          0.75278         43.13137         48.96661          0.10184          0.00016        57245.060
        -0.68163          0.74999         42.97136         48.81010          0.10191          0.00016        57261.406
        -0.67959          0.74721         42.81176         48.65384          0.10196          0.00016        57277.724
        -0.67755          0.74443         42.65257         48.49780          0.10202          0.00016        57294.013
        -0.67551          0.74166         42.49378         48.34198          0.10207          0.00016        57310.275
        -0.67347          0.73889         42.33540         48.18639          0.10212          0.00016        57326.507
        -0.67143          0.73613         42.17742         48.03101          0.10216          0.00016        57342.711
        -0.66939          0.73338         42.01983         47.87586          0.10221          0.00016        57358.887
        -0.66735          0.73064         41.86263         47.72091          0.10225          0.00016        57375.033
        -0.66531          0.72790         41.70581         47.56617          0.10228          0.00016        57391.150
        -0.66327          0.72517         41.54938         47.41163          0.10232          0.00016        57407.238
        -0.66122          0.72245         41.39333         47.25730          0.10235          0.00016        57423.297
        -0.65918          0.71973         41.23764         47.10317          0.10237          0.00016        57439.326
        -0.65714          0.71702         41.08233         46.94923          0.10240          0.00016        57455.326
        -0.65510          0.71432         40.92739         46.79549          0.10242          0.00016        57471.295
        -0.65306          0.71162         40.77280         46.64193          0.10244          0.00016        57487.235
        -0.65102          0.70893         40.61858         46.48856          0.10245          0.00016        57503.145
        -0.64898          0.70624         40.46471         46.33538          0.10246          0.00016        57519.025
        -0.64694          0.70356         40.31119         46.18237          0.10247          0.00016        57534.875
        -0.64490          0.70089         40.15803         46.02954          0.10248          0.00016        57550.694
        -0.64286          0.69822         40.00520         45.87689          0.10248          0.00016        57566.482
        -0.64082          0.69556         39.85272         45.72441          0.10248          0.00016        57582.240
        -0.63878          0.69291         39.70057         45.57210          0.10248          0.00016        57597.967
        -0.63673          0.69026         39.54876         45.41996          0.10247          0.00016        57613.662
        -0.63469          0.68761         39.39728         45.26798          0.10246          0.00016        57629.327
        -0.63265          0.68497         39.24613         45.11617          0.10245          0.00016        57644.961
        -0.63061          0.68234         39.09531         44.96451          0.10244          0.00016        57660.563
        -0.62857          0.67972         38.94480         44.81301          0.10242          0.00016        57676.134
        -0.62653          0.67709         38.79462         44.66166          0.10240          0.00016        57691.672
        -0.62449          0.67448         38.64475         44.51046          0.10238          0.00016        57707.180
        -0.62245          0.67187         38.49519         44.35942          0.10235          0.00016        57722.655
        -0.62041          0.66926         38.34595         44.20852          0.10232          0.00016        57738.098
        -0.61837          0.66666         38.19701         44.05776          0.10229          0.00016        57753.509
        -0.61633          0.66407         38.04837         43.90715          0.10225          0.00016        57768.887
        -0.61429          0.66148         37.90004         43.75668          0.10222          0.00016        57784.233
        -0.61224          0.65890         37.75200         43.60634          0.10218          0.00016        57799.546
        -0.61020          0.65632         37.60426         43.45614          0.10213          0.00016        57814.827
        -0.60816          0.65374         37.45681         43.30608          0.10209          0.00016        57830.074
        -0.60612          0.65118         37.30966         43.15614          0.10204          0.00016        57845.289
        -0.60408          0.64861         37.16279         43.00633          0.10199          0.00016        57860.470
        -0.60204          0.64605         37.01620         42.85665          0.10194          0.00016        57875.618
        -0.60000          0.64350         36.86990         42.70710          0.10188          0.00016        57890.733
        -0.59796          0.64095         36.72387         42.55766          0.10182          0.00016        57905.814
        -0.59592          0.63841         36.57813         42.40835          0.10176          0.00016        57920.861
        -0.59388          0.63587         36.43266         42.25916          0.10169          0.00016        57935.874
        -0.59184          0.63334         36.28746         42.11008          0.10162          0.00016        57950.853
        -0.58980          0.63081         36.14253         41.96112          0.10155          0.00016        57965.798
        -0.58776          0.62828         35.99786         41.81227          0.10148          0.00016        57980.709
        -0.58571          0.62576         35.85347         41.66353          0.10140          0.00016        57995.585
        -0.58367          0.62325         35.70933         41.51490          0.10133          0.00016        58010.426
        -0.58163          0.62073         35.56546         41.36637          0.10125          0.00016        58025.233
        -0.57959          0.61823         35.42184         41.21795          0.10116          0.00016        58040.005
        -0.57755          0.61573         35.27848         41.06964          0.10107          0.00016        58054.742
        -0.57551          0.61323         35.13537         40.92142          0.10099          0.00016        58069.444
        -0.57347          0.61073         34.99251         40.77331          0.10089          0.00016        58084.110
        -0.57143          0.60825         34.84990         40.62530          0.10080          0.00016        58098.741
        -0.56939          0.60576         34.70754         40.47738          0.10070          0.00016        58113.337
        -0.56735          0.60328         34.56543         40.32955          0.10060          0.00016        58127.896
        -0.56531          0.60080         34.42355         40.18182          0.10050          0.00016        58142.420
        -0.56327          0.59833         34.28192         40.03418          0.10040          0.00016        58156.908
        -0.56122          0.59586         34.14052         39.88663          0.10029          0.00016        58171.359
        -0.55918          0.59340         33.99936         39.73917          0.10018          0.00016        58185.775
        -0.55714          0.59094         33.85844         39.59179          0.10007          0.00016        58200.153
        -0.55510          0.58849         33.71774         39.44450          0.09995          0.00016        58214.496
        -0.55306          0.58603         33.57728         39.29730          0.09983          0.00016        58228.801
        -0.55102          0.58359         33.43705         39.15017          0.09971          0.00016        58243.070
        -0.54898          0.58114         33.29704         39.00313          0.09959          0.00016        58257.301
        -0.54694          0.57870         33.15725         38.85616          0.09946          0.00016        58271.496
        -0.54490          0.57627         33.01769         38.70928          0.09934          0.00016        58285.653
        -0.54286          0.57384         32.87835         38.56246          0.09921          0.00016        58299.773
        -0.54082          0.57141         32.73923         38.41573          0.09907          0.00016        58313.855
        -0.53878          0.56898         32.60032         38.26906          0.09894          0.00016        58327.900
