detailed model output for Jupiter's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model is the reference geoid assumed to be rigidly rotating at Jupiter's nominal internal rotation period (System III) of 9h55m29.71s (e.g., Archinal et al. 2018).
see jupiter_model.txt for the corresponding shape model including the effect of the latitudinally varying atmospheric rotation.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.63673          0.69026         39.54876         43.37439          0.06677          0.00018        69500.146
        -0.63469          0.68761         39.39728         43.22090          0.06673          0.00018        69512.431
        -0.63265          0.68497         39.24613         43.06763          0.06670          0.00018        69524.684
        -0.63061          0.68234         39.09531         42.91458          0.06666          0.00018        69536.907
        -0.62857          0.67972         38.94480         42.76175          0.06662          0.00018        69549.098
        -0.62653          0.67709         38.79462         42.60914          0.06658          0.00018        69561.258
        -0.62449          0.67448         38.64475         42.45674          0.06653          0.00018        69573.387
        -0.62245          0.67187         38.49519         42.30454          0.06649          0.00018        69585.484
        -0.62041          0.66926         38.34595         42.15256          0.06644          0.00018        69597.549
        -0.61837          0.66666         38.19701         42.00078          0.06639          0.00018        69609.583
        -0.61633          0.66407         38.04837         41.84920          0.06634          0.00018        69621.586
        -0.61429          0.66148         37.90004         41.69782          0.06628          0.00018        69633.557
        -0.61224          0.65890         37.75200         41.54664          0.06623          0.00018        69645.496
        -0.61020          0.65632         37.60426         41.39566          0.06617          0.00018        69657.403
        -0.60816          0.65374         37.45681         41.24487          0.06611          0.00018        69669.278
        -0.60612          0.65118         37.30966         41.09427          0.06605          0.00018        69681.121
        -0.60408          0.64861         37.16279         40.94386          0.06599          0.00018        69692.932
        -0.60204          0.64605         37.01620         40.79364          0.06593          0.00018        69704.711
        -0.60000          0.64350         36.86990         40.64360          0.06586          0.00018        69716.458
        -0.59796          0.64095         36.72387         40.49375          0.06580          0.00018        69728.172
        -0.59592          0.63841         36.57813         40.34407          0.06573          0.00018        69739.855
        -0.59388          0.63587         36.43266         40.19458          0.06566          0.00018        69751.504
        -0.59184          0.63334         36.28746         40.04526          0.06559          0.00018        69763.122
        -0.58980          0.63081         36.14253         39.89611          0.06551          0.00018        69774.707
        -0.58776          0.62828         35.99786         39.74714          0.06544          0.00018        69786.259
        -0.58571          0.62576         35.85347         39.59834          0.06536          0.00018        69797.778
        -0.58367          0.62325         35.70933         39.44971          0.06528          0.00018        69809.265
        -0.58163          0.62073         35.56546         39.30125          0.06520          0.00018        69820.719
        -0.57959          0.61823         35.42184         39.15295          0.06512          0.00018        69832.140
        -0.57755          0.61573         35.27848         39.00481          0.06504          0.00018        69843.528
        -0.57551          0.61323         35.13537         38.85684          0.06495          0.00018        69854.883
        -0.57347          0.61073         34.99251         38.70902          0.06487          0.00018        69866.205
        -0.57143          0.60825         34.84990         38.56137          0.06478          0.00018        69877.494
        -0.56939          0.60576         34.70754         38.41387          0.06469          0.00018        69888.750
        -0.56735          0.60328         34.56543         38.26652          0.06460          0.00018        69899.972
        -0.56531          0.60080         34.42355         38.11933          0.06450          0.00018        69911.161
        -0.56327          0.59833         34.28192         37.97229          0.06441          0.00018        69922.317
        -0.56122          0.59586         34.14052         37.82540          0.06431          0.00018        69933.439
        -0.55918          0.59340         33.99936         37.67865          0.06422          0.00018        69944.528
        -0.55714          0.59094         33.85844         37.53205          0.06412          0.00018        69955.583
        -0.55510          0.58849         33.71774         37.38560          0.06402          0.00018        69966.604
        -0.55306          0.58603         33.57728         37.23929          0.06391          0.00018        69977.592
        -0.55102          0.58359         33.43705         37.09312          0.06381          0.00018        69988.546
        -0.54898          0.58114         33.29704         36.94709          0.06371          0.00018        69999.465
        -0.54694          0.57870         33.15725         36.80120          0.06360          0.00018        70010.351
        -0.54490          0.57627         33.01769         36.65545          0.06349          0.00018        70021.203
        -0.54286          0.57384         32.87835         36.50983          0.06338          0.00018        70032.021
        -0.54082          0.57141         32.73923         36.36435          0.06327          0.00018        70042.805
        -0.53878          0.56898         32.60032         36.21900          0.06316          0.00018        70053.554
        -0.53673          0.56656         32.46163         36.07378          0.06304          0.00018        70064.270
        -0.53469          0.56415         32.32315         35.92869          0.06293          0.00018        70074.950
        -0.53265          0.56173         32.18489         35.78373          0.06281          0.00018        70085.597
        -0.53061          0.55932         32.04683         35.63889          0.06269          0.00018        70096.209
        -0.52857          0.55692         31.90898         35.49418          0.06257          0.00018        70106.786
        -0.52653          0.55451         31.77134         35.34960          0.06245          0.00018        70117.329
        -0.52449          0.55212         31.63390         35.20514          0.06233          0.00018        70127.838
        -0.52245          0.54972         31.49667         35.06080          0.06221          0.00018        70138.311
        -0.52041          0.54733         31.35963         34.91658          0.06208          0.00018        70148.750
        -0.51837          0.54494         31.22280         34.77248          0.06195          0.00018        70159.154
        -0.51633          0.54256         31.08616         34.62849          0.06183          0.00018        70169.522
        -0.51429          0.54017         30.94972         34.48463          0.06170          0.00018        70179.856
        -0.51224          0.53780         30.81348         34.34088          0.06156          0.00018        70190.155
        -0.51020          0.53542         30.67742         34.19724          0.06143          0.00018        70200.419
        -0.50816          0.53305         30.54156         34.05371          0.06130          0.00018        70210.648
        -0.50612          0.53068         30.40589         33.91030          0.06116          0.00018        70220.841
        -0.50408          0.52832         30.27041         33.76700          0.06103          0.00018        70230.999
        -0.50204          0.52596         30.13511         33.62380          0.06089          0.00018        70241.122
        -0.50000          0.52360         30.00000         33.48072          0.06075          0.00018        70251.209
        -0.49796          0.52124         29.86507         33.33774          0.06061          0.00018        70261.261
        -0.49592          0.51889         29.73033         33.19487          0.06047          0.00018        70271.277
        -0.49388          0.51654         29.59576         33.05210          0.06032          0.00018        70281.257
        -0.49184          0.51420         29.46138         32.90944          0.06018          0.00018        70291.202
        -0.48980          0.51186         29.32717         32.76687          0.06003          0.00018        70301.111
        -0.48776          0.50952         29.19314         32.62441          0.05989          0.00018        70310.985
