detailed model output for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric H-BAND 2014 wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.62449          0.67448         38.64475         39.60701          0.01679          0.00010        24609.945
        -0.62245          0.67187         38.49519         39.45572          0.01676          0.00010        24611.023
        -0.62041          0.66926         38.34595         39.30473          0.01673          0.00010        24612.097
        -0.61837          0.66666         38.19701         39.15402          0.01670          0.00010        24613.167
        -0.61633          0.66407         38.04837         39.00360          0.01667          0.00010        24614.232
        -0.61429          0.66148         37.90004         38.85347          0.01664          0.00010        24615.294
        -0.61224          0.65890         37.75200         38.70362          0.01661          0.00010        24616.351
        -0.61020          0.65632         37.60426         38.55404          0.01658          0.00010        24617.405
        -0.60816          0.65374         37.45681         38.40474          0.01654          0.00010        24618.454
        -0.60612          0.65118         37.30966         38.25572          0.01651          0.00010        24619.499
        -0.60408          0.64861         37.16279         38.10697          0.01648          0.00010        24620.540
        -0.60204          0.64605         37.01620         37.95848          0.01645          0.00010        24621.577
        -0.60000          0.64350         36.86990         37.81026          0.01641          0.00010        24622.610
        -0.59796          0.64095         36.72387         37.66231          0.01638          0.00010        24623.639
        -0.59592          0.63841         36.57813         37.51462          0.01634          0.00010        24624.664
        -0.59388          0.63587         36.43266         37.36718          0.01631          0.00010        24625.685
        -0.59184          0.63334         36.28746         37.22000          0.01628          0.00010        24626.702
        -0.58980          0.63081         36.14253         37.07308          0.01624          0.00010        24627.715
        -0.58776          0.62828         35.99786         36.92641          0.01621          0.00010        24628.724
        -0.58571          0.62576         35.85347         36.77998          0.01617          0.00010        24629.729
        -0.58367          0.62325         35.70933         36.63381          0.01614          0.00010        24630.730
        -0.58163          0.62073         35.56546         36.48788          0.01610          0.00010        24631.727
        -0.57959          0.61823         35.42184         36.34219          0.01606          0.00010        24632.720
        -0.57755          0.61573         35.27848         36.19674          0.01603          0.00010        24633.709
        -0.57551          0.61323         35.13537         36.05154          0.01599          0.00010        24634.694
        -0.57347          0.61073         34.99251         35.90656          0.01595          0.00010        24635.675
        -0.57143          0.60825         34.84990         35.76183          0.01592          0.00010        24636.652
        -0.56939          0.60576         34.70754         35.61732          0.01588          0.00010        24637.625
        -0.56735          0.60328         34.56543         35.47305          0.01584          0.00010        24638.595
        -0.56531          0.60080         34.42355         35.32900          0.01580          0.00010        24639.560
        -0.56327          0.59833         34.28192         35.18518          0.01576          0.00010        24640.522
        -0.56122          0.59586         34.14052         35.04159          0.01573          0.00010        24641.479
        -0.55918          0.59340         33.99936         34.89821          0.01569          0.00010        24642.433
        -0.55714          0.59094         33.85844         34.75506          0.01565          0.00010        24643.383
        -0.55510          0.58849         33.71774         34.61213          0.01561          0.00010        24644.329
        -0.55306          0.58603         33.57728         34.46941          0.01557          0.00010        24645.271
        -0.55102          0.58359         33.43705         34.32691          0.01553          0.00010        24646.209
        -0.54898          0.58114         33.29704         34.18462          0.01549          0.00010        24647.143
        -0.54694          0.57870         33.15725         34.04254          0.01545          0.00010        24648.073
        -0.54490          0.57627         33.01769         33.90067          0.01541          0.00010        24649.000
        -0.54286          0.57384         32.87835         33.75901          0.01537          0.00010        24649.923
        -0.54082          0.57141         32.73923         33.61755          0.01533          0.00010        24650.841
        -0.53878          0.56898         32.60032         33.47630          0.01529          0.00010        24651.756
        -0.53673          0.56656         32.46163         33.33525          0.01525          0.00010        24652.668
        -0.53469          0.56415         32.32315         33.19440          0.01521          0.00010        24653.575
        -0.53265          0.56173         32.18489         33.05375          0.01516          0.00010        24654.478
        -0.53061          0.55932         32.04683         32.91329          0.01512          0.00010        24655.378
        -0.52857          0.55692         31.90898         32.77304          0.01508          0.00010        24656.274
        -0.52653          0.55451         31.77134         32.63297          0.01504          0.00010        24657.166
        -0.52449          0.55212         31.63390         32.49310          0.01500          0.00010        24658.054
        -0.52245          0.54972         31.49667         32.35342          0.01495          0.00010        24658.939
        -0.52041          0.54733         31.35963         32.21393          0.01491          0.00010        24659.820
        -0.51837          0.54494         31.22280         32.07462          0.01487          0.00010        24660.697
        -0.51633          0.54256         31.08616         31.93550          0.01482          0.00010        24661.570
        -0.51429          0.54017         30.94972         31.79657          0.01478          0.00010        24662.439
        -0.51224          0.53780         30.81348         31.65782          0.01474          0.00010        24663.305
        -0.51020          0.53542         30.67742         31.51925          0.01469          0.00010        24664.166
        -0.50816          0.53305         30.54156         31.38086          0.01465          0.00010        24665.025
        -0.50612          0.53068         30.40589         31.24264          0.01460          0.00010        24665.879
        -0.50408          0.52832         30.27041         31.10461          0.01456          0.00010        24666.729
        -0.50204          0.52596         30.13511         30.96675          0.01451          0.00010        24667.576
        -0.50000          0.52360         30.00000         30.82906          0.01447          0.00010        24668.419
        -0.49796          0.52124         29.86507         30.69155          0.01442          0.00010        24669.259
        -0.49592          0.51889         29.73033         30.55421          0.01438          0.00010        24670.094
        -0.49388          0.51654         29.59576         30.41704          0.01433          0.00010        24670.926
        -0.49184          0.51420         29.46138         30.28003          0.01429          0.00010        24671.754
        -0.48980          0.51186         29.32717         30.14319          0.01424          0.00010        24672.579
        -0.48776          0.50952         29.19314         30.00652          0.01420          0.00010        24673.400
        -0.48571          0.50718         29.05928         29.87001          0.01415          0.00010        24674.217
        -0.48367          0.50485         28.92560         29.73367          0.01410          0.00010        24675.030
        -0.48163          0.50252         28.79209         29.59749          0.01406          0.00010        24675.840
        -0.47959          0.50019         28.65875         29.46146          0.01401          0.00010        24676.646
        -0.47755          0.49787         28.52558         29.32560          0.01396          0.00010        24677.448
        -0.47551          0.49554         28.39257         29.18990          0.01392          0.00010        24678.246
        -0.47347          0.49323         28.25974         29.05435          0.01387          0.00010        24679.041
        -0.47143          0.49091         28.12707         28.91895          0.01382          0.00010        24679.833
        -0.46939          0.48860         27.99456         28.78371          0.01377          0.00010        24680.620
        -0.46735          0.48629         27.86222         28.64862          0.01373          0.00010        24681.404
        -0.46531          0.48398         27.73004         28.51369          0.01368          0.00010        24682.184
        -0.46327          0.48168         27.59801         28.37890          0.01363          0.00010        24682.961
        -0.46122          0.47937         27.46615         28.24426          0.01358          0.00010        24683.734
        -0.45918          0.47708         27.33444         28.10977          0.01353          0.00010        24684.503
        -0.45714          0.47478         27.20289         27.97543          0.01348          0.00010        24685.269
        -0.45510          0.47249         27.07150         27.84123          0.01343          0.00010        24686.031
        -0.45306          0.47020         26.94026         27.70718          0.01339          0.00010        24686.789
        -0.45102          0.46791         26.80917         27.57327          0.01334          0.00010        24687.544
        -0.44898          0.46562         26.67823         27.43950          0.01329          0.00010        24688.295
        -0.44694          0.46334         26.54745         27.30588          0.01324          0.00010        24689.042
        -0.44490          0.46106         26.41681         27.17239          0.01319          0.00010        24689.786
        -0.44286          0.45878         26.28632         27.03904          0.01314          0.00010        24690.526
        -0.44082          0.45651         26.15598         26.90583          0.01309          0.00010        24691.263
        -0.43878          0.45424         26.02578         26.77275          0.01304          0.00010        24691.996
        -0.43673          0.45197         25.89573         26.63981          0.01299          0.00010        24692.725
        -0.43469          0.44970         25.76582         26.50701          0.01294          0.00010        24693.451
        -0.43265          0.44743         25.63605         26.37434          0.01289          0.00010        24694.173
        -0.43061          0.44517         25.50642         26.24179          0.01283          0.00010        24694.891
        -0.42857          0.44291         25.37693         26.10938          0.01278          0.00010        24695.606
        -0.42653          0.44065         25.24758         25.97711          0.01273          0.00010        24696.318
        -0.42449          0.43840         25.11837         25.84495          0.01268          0.00010        24697.025
        -0.42245          0.43615         24.98930         25.71293          0.01263          0.00010        24697.729
        -0.42041          0.43390         24.86036         25.58104          0.01258          0.00010        24698.430
        -0.41837          0.43165         24.73155         25.44927          0.01253          0.00010        24699.127
        -0.41633          0.42940         24.60288         25.31762          0.01247          0.00010        24699.820
        -0.41429          0.42716         24.47434         25.18610          0.01242          0.00010        24700.510
        -0.41224          0.42492         24.34593         25.05470          0.01237          0.00010        24701.197
        -0.41020          0.42268         24.21766         24.92342          0.01232          0.00010        24701.879
        -0.40816          0.42044         24.08951         24.79227          0.01227          0.00010        24702.558
        -0.40612          0.41821         23.96148         24.66123          0.01221          0.00010        24703.234
        -0.40408          0.41597         23.83359         24.53031          0.01216          0.00010        24703.906
        -0.40204          0.41374         23.70582         24.39951          0.01211          0.00010        24704.575
        -0.40000          0.41152         23.57818         24.26883          0.01205          0.00010        24705.239
        -0.39796          0.40929         23.45066         24.13826          0.01200          0.00010        24705.901
        -0.39592          0.40707         23.32326         24.00781          0.01195          0.00010        24706.559
        -0.39388          0.40485         23.19599         23.87748          0.01189          0.00010        24707.213
        -0.39184          0.40263         23.06883         23.74725          0.01184          0.00010        24707.864
        -0.38980          0.40041         22.94180         23.61714          0.01179          0.00010        24708.511
        -0.38776          0.39819         22.81489         23.48714          0.01173          0.00010        24709.155
        -0.38571          0.39598         22.68809         23.35725          0.01168          0.00010        24709.795
        -0.38367          0.39377         22.56141         23.22747          0.01162          0.00010        24710.431
        -0.38163          0.39156         22.43485         23.09780          0.01157          0.00010        24711.064
        -0.37959          0.38936         22.30840         22.96824          0.01152          0.00010        24711.694
        -0.37755          0.38715         22.18207         22.83878          0.01146          0.00010        24712.320
        -0.37551          0.38495         22.05585         22.70943          0.01141          0.00010        24712.943
        -0.37347          0.38275         21.92974         22.58019          0.01135          0.00010        24713.562
        -0.37143          0.38055         21.80375         22.45105          0.01130          0.00010        24714.177
        -0.36939          0.37835         21.67786         22.32201          0.01124          0.00010        24714.789
        -0.36735          0.37615         21.55209         22.19308          0.01119          0.00010        24715.398
        -0.36531          0.37396         21.42642         22.06425          0.01113          0.00010        24716.003
        -0.36327          0.37177         21.30087         21.93552          0.01108          0.00010        24716.604
        -0.36122          0.36958         21.17542         21.80689          0.01102          0.00010        24717.202
        -0.35918          0.36739         21.05007         21.67836          0.01097          0.00010        24717.796
        -0.35714          0.36521         20.92483         21.54992          0.01091          0.00010        24718.387
        -0.35510          0.36302         20.79970         21.42159          0.01085          0.00010        24718.975
        -0.35306          0.36084         20.67467         21.29335          0.01080          0.00010        24719.559
        -0.35102          0.35866         20.54974         21.16521          0.01074          0.00010        24720.139
        -0.34898          0.35648         20.42492         21.03716          0.01069          0.00010        24720.717
        -0.34694          0.35431         20.30019         20.90921          0.01063          0.00010        24721.290
        -0.34490          0.35213         20.17557         20.78136          0.01057          0.00010        24721.860
        -0.34286          0.34996         20.05104         20.65359          0.01052          0.00010        24722.427
        -0.34082          0.34779         19.92662         20.52592          0.01046          0.00010        24722.990
        -0.33878          0.34562         19.80229         20.39834          0.01040          0.00010        24723.549
        -0.33673          0.34345         19.67806         20.27085          0.01035          0.00010        24724.106
        -0.33469          0.34128         19.55392         20.14345          0.01029          0.00010        24724.658
        -0.33265          0.33912         19.42988         20.01614          0.01023          0.00010        24725.208
        -0.33061          0.33695         19.30594         19.88891          0.01017          0.00010        24725.753
        -0.32857          0.33479         19.18209         19.76178          0.01012          0.00010        24726.296
        -0.32653          0.33263         19.05833         19.63473          0.01006          0.00010        24726.835
        -0.32449          0.33047         18.93467         19.50777          0.01000          0.00010        24727.370
        -0.32245          0.32832         18.81109         19.38089          0.00994          0.00010        24727.902
        -0.32041          0.32616         18.68761         19.25410          0.00989          0.00010        24728.430
        -0.31837          0.32401         18.56422         19.12739          0.00983          0.00010        24728.955
        -0.31633          0.32185         18.44091         19.00077          0.00977          0.00010        24729.477
        -0.31429          0.31970         18.31770         18.87423          0.00971          0.00010        24729.995
        -0.31224          0.31756         18.19457         18.74777          0.00966          0.00010        24730.510
        -0.31020          0.31541         18.07153         18.62139          0.00960          0.00010        24731.021
        -0.30816          0.31326         17.94858         18.49509          0.00954          0.00010        24731.529
        -0.30612          0.31112         17.82571         18.36887          0.00948          0.00010        24732.033
        -0.30408          0.30897         17.70292         18.24274          0.00942          0.00010        24732.534
        -0.30204          0.30683         17.58022         18.11667          0.00936          0.00010        24733.032
        -0.30000          0.30469         17.45760         17.99069          0.00930          0.00010        24733.526
        -0.29796          0.30255         17.33507         17.86479          0.00925          0.00010        24734.016
        -0.29592          0.30042         17.21261         17.73896          0.00919          0.00010        24734.503
