detailed model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.69796          0.77254         44.26350         45.59339          0.02321         -0.00011        25292.545
        -0.69592          0.76970         44.10044         45.42821          0.02317         -0.00011        25294.214
        -0.69388          0.76686         43.93784         45.26345          0.02314         -0.00011        25295.877
        -0.69184          0.76403         43.77568         45.09912          0.02310         -0.00011        25297.532
        -0.68980          0.76121         43.61396         44.93520          0.02306         -0.00011        25299.181
        -0.68776          0.75839         43.45267         44.77171          0.02302         -0.00011        25300.822
        -0.68571          0.75558         43.29181         44.60862          0.02298         -0.00011        25302.456
        -0.68367          0.75278         43.13137         44.44593          0.02294         -0.00011        25304.083
        -0.68163          0.74999         42.97136         44.28365          0.02290         -0.00011        25305.704
        -0.67959          0.74721         42.81176         44.12176          0.02286         -0.00011        25307.317
        -0.67755          0.74443         42.65257         43.96027          0.02282         -0.00011        25308.924
        -0.67551          0.74166         42.49378         43.79917          0.02278         -0.00011        25310.523
        -0.67347          0.73889         42.33540         43.63846          0.02274         -0.00011        25312.116
        -0.67143          0.73613         42.17742         43.47812          0.02270         -0.00011        25313.703
        -0.66939          0.73338         42.01983         43.31817          0.02266         -0.00011        25315.282
        -0.66735          0.73064         41.86263         43.15859          0.02262         -0.00011        25316.855
        -0.66531          0.72790         41.70581         42.99938          0.02258         -0.00011        25318.421
        -0.66327          0.72517         41.54938         42.84054          0.02253         -0.00011        25319.980
        -0.66122          0.72245         41.39333         42.68205          0.02249         -0.00011        25321.533
        -0.65918          0.71973         41.23764         42.52393          0.02245         -0.00011        25323.080
        -0.65714          0.71702         41.08233         42.36617          0.02241         -0.00011        25324.620
        -0.65510          0.71432         40.92739         42.20876          0.02236         -0.00011        25326.153
        -0.65306          0.71162         40.77280         42.05170          0.02232         -0.00011        25327.680
        -0.65102          0.70893         40.61858         41.89498          0.02228         -0.00011        25329.201
        -0.64898          0.70624         40.46471         41.73860          0.02223         -0.00011        25330.715
        -0.64694          0.70356         40.31119         41.58256          0.02219         -0.00011        25332.222
        -0.64490          0.70089         40.15803         41.42686          0.02215         -0.00011        25333.724
        -0.64286          0.69822         40.00520         41.27149          0.02210         -0.00011        25335.219
        -0.64082          0.69556         39.85272         41.11644          0.02206         -0.00011        25336.708
        -0.63878          0.69291         39.70057         40.96172          0.02201         -0.00011        25338.191
        -0.63673          0.69026         39.54876         40.80733          0.02197         -0.00011        25339.667
        -0.63469          0.68761         39.39728         40.65325          0.02192         -0.00011        25341.138
        -0.63265          0.68497         39.24613         40.49948          0.02188         -0.00011        25342.602
        -0.63061          0.68234         39.09531         40.34603          0.02183         -0.00011        25344.060
        -0.62857          0.67972         38.94480         40.19289          0.02178         -0.00011        25345.512
        -0.62653          0.67709         38.79462         40.04005          0.02174         -0.00011        25346.958
        -0.62449          0.67448         38.64475         39.88751          0.02169         -0.00011        25348.398
        -0.62245          0.67187         38.49519         39.73528          0.02164         -0.00011        25349.832
        -0.62041          0.66926         38.34595         39.58334          0.02160         -0.00011        25351.260
        -0.61837          0.66666         38.19701         39.43170          0.02155         -0.00011        25352.681
        -0.61633          0.66407         38.04837         39.28034          0.02150         -0.00011        25354.097
        -0.61429          0.66148         37.90004         39.12928          0.02145         -0.00011        25355.508
        -0.61224          0.65890         37.75200         38.97850          0.02141         -0.00011        25356.912
        -0.61020          0.65632         37.60426         38.82800          0.02136         -0.00011        25358.310
        -0.60816          0.65374         37.45681         38.67778          0.02131         -0.00011        25359.703
        -0.60612          0.65118         37.30966         38.52784          0.02126         -0.00011        25361.089
        -0.60408          0.64861         37.16279         38.37817          0.02121         -0.00011        25362.470
        -0.60204          0.64605         37.01620         38.22878          0.02116         -0.00011        25363.845
        -0.60000          0.64350         36.86990         38.07965          0.02111         -0.00011        25365.214
        -0.59796          0.64095         36.72387         37.93079          0.02106         -0.00011        25366.578
        -0.59592          0.63841         36.57813         37.78219          0.02101         -0.00011        25367.936
        -0.59388          0.63587         36.43266         37.63385          0.02096         -0.00011        25369.288
        -0.59184          0.63334         36.28746         37.48578          0.02091         -0.00011        25370.634
        -0.58980          0.63081         36.14253         37.33795          0.02086         -0.00011        25371.975
        -0.58776          0.62828         35.99786         37.19038          0.02081         -0.00011        25373.310
        -0.58571          0.62576         35.85347         37.04307          0.02076         -0.00011        25374.640
        -0.58367          0.62325         35.70933         36.89600          0.02071         -0.00011        25375.964
        -0.58163          0.62073         35.56546         36.74918          0.02066         -0.00011        25377.282
        -0.57959          0.61823         35.42184         36.60260          0.02061         -0.00011        25378.595
        -0.57755          0.61573         35.27848         36.45626          0.02056         -0.00011        25379.902
        -0.57551          0.61323         35.13537         36.31017          0.02050         -0.00011        25381.204
        -0.57347          0.61073         34.99251         36.16431          0.02045         -0.00011        25382.500
        -0.57143          0.60825         34.84990         36.01868          0.02040         -0.00011        25383.791
        -0.56939          0.60576         34.70754         35.87329          0.02035         -0.00011        25385.076
        -0.56735          0.60328         34.56543         35.72813          0.02029         -0.00011        25386.355
        -0.56531          0.60080         34.42355         35.58320          0.02024         -0.00011        25387.630
        -0.56327          0.59833         34.28192         35.43850          0.02019         -0.00011        25388.898
        -0.56122          0.59586         34.14052         35.29401          0.02013         -0.00011        25390.162
        -0.55918          0.59340         33.99936         35.14976          0.02008         -0.00011        25391.419
        -0.55714          0.59094         33.85844         35.00572          0.02002         -0.00011        25392.672
        -0.55510          0.58849         33.71774         34.86190          0.01997         -0.00011        25393.919
        -0.55306          0.58603         33.57728         34.71830          0.01991         -0.00011        25395.161
        -0.55102          0.58359         33.43705         34.57491          0.01986         -0.00011        25396.397
        -0.54898          0.58114         33.29704         34.43173          0.01980         -0.00011        25397.628
        -0.54694          0.57870         33.15725         34.28877          0.01975         -0.00011        25398.853
        -0.54490          0.57627         33.01769         34.14601          0.01969         -0.00011        25400.074
        -0.54286          0.57384         32.87835         34.00346          0.01964         -0.00011        25401.289
        -0.54082          0.57141         32.73923         33.86112          0.01958         -0.00011        25402.498
        -0.53878          0.56898         32.60032         33.71898          0.01952         -0.00011        25403.702
        -0.53673          0.56656         32.46163         33.57704          0.01947         -0.00011        25404.902
        -0.53469          0.56415         32.32315         33.43530          0.01941         -0.00011        25406.095
        -0.53265          0.56173         32.18489         33.29376          0.01935         -0.00011        25407.284
        -0.53061          0.55932         32.04683         33.15242          0.01930         -0.00011        25408.467
        -0.52857          0.55692         31.90898         33.01127          0.01924         -0.00010        25409.645
        -0.52653          0.55451         31.77134         32.87032          0.01918         -0.00010        25410.818
        -0.52449          0.55212         31.63390         32.72955          0.01912         -0.00010        25411.985
        -0.52245          0.54972         31.49667         32.58898          0.01906         -0.00010        25413.148
        -0.52041          0.54733         31.35963         32.44859          0.01901         -0.00010        25414.305
        -0.51837          0.54494         31.22280         32.30839          0.01895         -0.00010        25415.457
        -0.51633          0.54256         31.08616         32.16838          0.01889         -0.00010        25416.603
        -0.51429          0.54017         30.94972         32.02855          0.01883         -0.00010        25417.745
        -0.51224          0.53780         30.81348         31.88890          0.01877         -0.00010        25418.881
        -0.51020          0.53542         30.67742         31.74944          0.01871         -0.00010        25420.013
        -0.50816          0.53305         30.54156         31.61015          0.01865         -0.00010        25421.139
        -0.50612          0.53068         30.40589         31.47104          0.01859         -0.00010        25422.260
        -0.50408          0.52832         30.27041         31.33210          0.01853         -0.00010        25423.376
        -0.50204          0.52596         30.13511         31.19335          0.01847         -0.00010        25424.487
        -0.50000          0.52360         30.00000         31.05476          0.01841         -0.00010        25425.592
        -0.49796          0.52124         29.86507         30.91635          0.01835         -0.00010        25426.693
        -0.49592          0.51889         29.73033         30.77810          0.01829         -0.00010        25427.788
        -0.49388          0.51654         29.59576         30.64003          0.01823         -0.00010        25428.879
        -0.49184          0.51420         29.46138         30.50213          0.01816         -0.00010        25429.964
        -0.48980          0.51186         29.32717         30.36439          0.01810         -0.00010        25431.044
        -0.48776          0.50952         29.19314         30.22681          0.01804         -0.00010        25432.120
        -0.48571          0.50718         29.05928         30.08940          0.01798         -0.00010        25433.190
        -0.48367          0.50485         28.92560         29.95215          0.01792         -0.00010        25434.255
        -0.48163          0.50252         28.79209         29.81507          0.01785         -0.00010        25435.315
        -0.47959          0.50019         28.65875         29.67814          0.01779         -0.00010        25436.370
        -0.47755          0.49787         28.52558         29.54138          0.01773         -0.00010        25437.421
        -0.47551          0.49554         28.39257         29.40476          0.01767         -0.00010        25438.466
        -0.47347          0.49323         28.25974         29.26831          0.01760         -0.00010        25439.506
        -0.47143          0.49091         28.12707         29.13201          0.01754         -0.00010        25440.541
        -0.46939          0.48860         27.99456         28.99587          0.01748         -0.00010        25441.571
        -0.46735          0.48629         27.86222         28.85987          0.01741         -0.00010        25442.596
        -0.46531          0.48398         27.73004         28.72403          0.01735         -0.00010        25443.617
        -0.46327          0.48168         27.59801         28.58834          0.01728         -0.00010        25444.632
        -0.46122          0.47937         27.46615         28.45280          0.01722         -0.00010        25445.643
        -0.45918          0.47708         27.33444         28.31741          0.01716         -0.00010        25446.648
        -0.45714          0.47478         27.20289         28.18216          0.01709         -0.00010        25447.649
        -0.45510          0.47249         27.07150         28.04706          0.01703         -0.00010        25448.644
        -0.45306          0.47020         26.94026         27.91210          0.01696         -0.00010        25449.635
        -0.45102          0.46791         26.80917         27.77728          0.01690         -0.00010        25450.621
        -0.44898          0.46562         26.67823         27.64261          0.01683         -0.00010        25451.602
        -0.44694          0.46334         26.54745         27.50808          0.01677         -0.00010        25452.578
        -0.44490          0.46106         26.41681         27.37369          0.01670         -0.00010        25453.549
        -0.44286          0.45878         26.28632         27.23944          0.01664         -0.00010        25454.515
        -0.44082          0.45651         26.15598         27.10532          0.01657         -0.00010        25455.477
        -0.43878          0.45424         26.02578         26.97134          0.01650         -0.00010        25456.434
        -0.43673          0.45197         25.89573         26.83750          0.01644         -0.00010        25457.385
        -0.43469          0.44970         25.76582         26.70379          0.01637         -0.00010        25458.332
        -0.43265          0.44743         25.63605         26.57022          0.01630         -0.00010        25459.274
        -0.43061          0.44517         25.50642         26.43677          0.01624         -0.00010        25460.212
        -0.42857          0.44291         25.37693         26.30346          0.01617         -0.00010        25461.144
        -0.42653          0.44065         25.24758         26.17028          0.01610         -0.00010        25462.072
        -0.42449          0.43840         25.11837         26.03723          0.01604         -0.00010        25462.995
        -0.42245          0.43615         24.98930         25.90430          0.01597         -0.00010        25463.913
        -0.42041          0.43390         24.86036         25.77151          0.01590         -0.00010        25464.826
        -0.41837          0.43165         24.73155         25.63884          0.01584         -0.00010        25465.735
        -0.41633          0.42940         24.60288         25.50629          0.01577         -0.00010        25466.638
        -0.41429          0.42716         24.47434         25.37387          0.01570         -0.00010        25467.537
        -0.41224          0.42492         24.34593         25.24157          0.01563         -0.00010        25468.432
        -0.41020          0.42268         24.21766         25.10940          0.01556         -0.00010        25469.321
        -0.40816          0.42044         24.08951         24.97734          0.01550         -0.00010        25470.206
        -0.40612          0.41821         23.96148         24.84541          0.01543         -0.00010        25471.086
        -0.40408          0.41597         23.83359         24.71359          0.01536         -0.00010        25471.961
        -0.40204          0.41374         23.70582         24.58190          0.01529         -0.00010        25472.832
        -0.40000          0.41152         23.57818         24.45032          0.01522         -0.00010        25473.698
        -0.39796          0.40929         23.45066         24.31885          0.01515         -0.00010        25474.559
        -0.39592          0.40707         23.32326         24.18751          0.01508         -0.00010        25475.415
        -0.39388          0.40485         23.19599         24.05627          0.01501         -0.00010        25476.267
        -0.39184          0.40263         23.06883         23.92516          0.01495         -0.00010        25477.114
        -0.38980          0.40041         22.94180         23.79415          0.01488         -0.00010        25477.956
        -0.38776          0.39819         22.81489         23.66325          0.01481         -0.00010        25478.794
        -0.38571          0.39598         22.68809         23.53247          0.01474         -0.00010        25479.627
        -0.38367          0.39377         22.56141         23.40180          0.01467         -0.00010        25480.455
        -0.38163          0.39156         22.43485         23.27123          0.01460         -0.00010        25481.279
        -0.37959          0.38936         22.30840         23.14077          0.01453         -0.00010        25482.098
        -0.37755          0.38715         22.18207         23.01043          0.01446         -0.00010        25482.912
        -0.37551          0.38495         22.05585         22.88018          0.01439         -0.00010        25483.722
        -0.37347          0.38275         21.92974         22.75004          0.01432         -0.00010        25484.527
        -0.37143          0.38055         21.80375         22.62001          0.01425         -0.00010        25485.327
        -0.36939          0.37835         21.67786         22.49008          0.01418         -0.00010        25486.123
        -0.36735          0.37615         21.55209         22.36026          0.01411         -0.00010        25486.914
        -0.36531          0.37396         21.42642         22.23053          0.01403         -0.00010        25487.701
        -0.36327          0.37177         21.30087         22.10091          0.01396         -0.00010        25488.483
        -0.36122          0.36958         21.17542         21.97139          0.01389         -0.00010        25489.260
        -0.35918          0.36739         21.05007         21.84196          0.01382         -0.00010        25490.033
        -0.35714          0.36521         20.92483         21.71264          0.01375         -0.00010        25490.801
        -0.35510          0.36302         20.79970         21.58341          0.01368         -0.00010        25491.565
        -0.35306          0.36084         20.67467         21.45428          0.01361         -0.00010        25492.324
        -0.35102          0.35866         20.54974         21.32525          0.01354         -0.00010        25493.078
        -0.34898          0.35648         20.42492         21.19631          0.01346         -0.00010        25493.828
        -0.34694          0.35431         20.30019         21.06747          0.01339         -0.00010        25494.573
        -0.34490          0.35213         20.17557         20.93872          0.01332         -0.00010        25495.314
        -0.34286          0.34996         20.05104         20.81006          0.01325         -0.00010        25496.050
        -0.34082          0.34779         19.92662         20.68150          0.01318         -0.00010        25496.781
        -0.33878          0.34562         19.80229         20.55303          0.01310         -0.00010        25497.508
        -0.33673          0.34345         19.67806         20.42464          0.01303         -0.00010        25498.231
        -0.33469          0.34128         19.55392         20.29635          0.01296         -0.00010        25498.949
        -0.33265          0.33912         19.42988         20.16815          0.01289         -0.00010        25499.662
        -0.33061          0.33695         19.30594         20.04003          0.01281         -0.00010        25500.371
        -0.32857          0.33479         19.18209         19.91200          0.01274         -0.00010        25501.075
        -0.32653          0.33263         19.05833         19.78406          0.01267         -0.00010        25501.775
        -0.32449          0.33047         18.93467         19.65621          0.01259         -0.00010        25502.470
        -0.32245          0.32832         18.81109         19.52844          0.01252         -0.00010        25503.161
        -0.32041          0.32616         18.68761         19.40075          0.01245         -0.00010        25503.847
        -0.31837          0.32401         18.56422         19.27315          0.01237         -0.00010        25504.529
        -0.31633          0.32185         18.44091         19.14563          0.01230         -0.00010        25505.206
        -0.31429          0.31970         18.31770         19.01820          0.01223         -0.00010        25505.879
        -0.31224          0.31756         18.19457         18.89084          0.01215         -0.00010        25506.547
        -0.31020          0.31541         18.07153         18.76357          0.01208         -0.00010        25507.210
        -0.30816          0.31326         17.94858         18.63637          0.01200         -0.00010        25507.869
        -0.30612          0.31112         17.82571         18.50926          0.01193         -0.00010        25508.524
        -0.30408          0.30897         17.70292         18.38222          0.01186         -0.00010        25509.174
        -0.30204          0.30683         17.58022         18.25527          0.01178         -0.00010        25509.820
