detailed model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the composite asymmetric wind profile from Sromovsky et al. (2015, Icarus 258) Table 6.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.85918          1.03367         59.22505         60.52218          0.02264         -0.00012        25137.325
        -0.85714          1.02970         58.99728         60.29960          0.02273         -0.00012        25139.592
        -0.85510          1.02575         58.77101         60.07830          0.02282         -0.00012        25141.854
        -0.85306          1.02182         58.54620         59.85818          0.02290         -0.00012        25144.109
        -0.85102          1.01793         58.32283         59.63936          0.02298         -0.00012        25146.358
        -0.84898          1.01405         58.10086         59.42184          0.02306         -0.00012        25148.601
        -0.84694          1.01020         57.88026         59.20556          0.02313         -0.00012        25150.838
        -0.84490          1.00637         57.66100         58.99036          0.02320         -0.00012        25153.068
        -0.84286          1.00257         57.44307         58.77627          0.02327         -0.00012        25155.291
        -0.84082          0.99879         57.22642         58.56336          0.02333         -0.00012        25157.508
        -0.83878          0.99503         57.01104         58.35162          0.02340         -0.00012        25159.718
        -0.83673          0.99129         56.79690         58.14096          0.02346         -0.00012        25161.922
        -0.83469          0.98758         56.58398         57.93126          0.02351         -0.00012        25164.119
        -0.83265          0.98388         56.37224         57.72259          0.02357         -0.00012        25166.308
        -0.83061          0.98021         56.16168         57.51500          0.02362         -0.00012        25168.491
        -0.82857          0.97655         55.95227         57.30846          0.02367         -0.00012        25170.667
        -0.82653          0.97292         55.74398         57.10288          0.02372         -0.00012        25172.835
        -0.82449          0.96930         55.53680         56.89813          0.02376         -0.00012        25174.997
        -0.82245          0.96570         55.33070         56.69434          0.02380         -0.00012        25177.150
        -0.82041          0.96212         55.12567         56.49153          0.02384         -0.00012        25179.297
        -0.81837          0.95856         54.92169         56.28968          0.02388         -0.00012        25181.436
        -0.81633          0.95502         54.71874         56.08872          0.02391         -0.00012        25183.568
        -0.81429          0.95150         54.51680         55.88849          0.02394         -0.00012        25185.692
        -0.81224          0.94799         54.31585         55.68917          0.02397         -0.00012        25187.808
        -0.81020          0.94450         54.11588         55.49074          0.02400         -0.00012        25189.917
        -0.80816          0.94103         53.91686         55.29319          0.02402         -0.00012        25192.018
        -0.80612          0.93757         53.71880         55.09645          0.02404         -0.00012        25194.112
        -0.80408          0.93413         53.52166         54.90044          0.02406         -0.00012        25196.198
        -0.80204          0.93070         53.32543         54.70523          0.02408         -0.00012        25198.275
        -0.80000          0.92730         53.13010         54.51084          0.02410         -0.00012        25200.345
        -0.79796          0.92390         52.93566         54.31727          0.02411         -0.00012        25202.407
        -0.79592          0.92052         52.74208         54.12448          0.02413         -0.00012        25204.462
        -0.79388          0.91716         52.54937         53.93228          0.02414         -0.00012        25206.508
        -0.79184          0.91381         52.35749         53.74083          0.02414         -0.00012        25208.546
        -0.78980          0.91048         52.16644         53.55013          0.02415         -0.00012        25210.576
        -0.78776          0.90716         51.97621         53.36019          0.02415         -0.00012        25212.598
        -0.78571          0.90385         51.78679         53.17097          0.02416         -0.00012        25214.613
        -0.78367          0.90056         51.59816         52.98241          0.02416         -0.00012        25216.619
        -0.78163          0.89728         51.41030         52.79450          0.02416         -0.00012        25218.616
        -0.77959          0.89401         51.22322         52.60730          0.02416         -0.00012        25220.606
        -0.77755          0.89076         51.03689         52.42079          0.02415         -0.00012        25222.588
        -0.77551          0.88752         50.85131         52.23497          0.02415         -0.00012        25224.561
        -0.77347          0.88430         50.66647         52.04977          0.02414         -0.00012        25226.527
        -0.77143          0.88108         50.48235         51.86519          0.02414         -0.00012        25228.484
        -0.76939          0.87788         50.29894         51.68123          0.02413         -0.00012        25230.433
        -0.76735          0.87469         50.11624         51.49793          0.02412         -0.00012        25232.374
        -0.76531          0.87152         49.93423         51.31526          0.02410         -0.00012        25234.307
        -0.76327          0.86835         49.75291         51.13321          0.02409         -0.00012        25236.232
        -0.76122          0.86520         49.57227         50.95174          0.02408         -0.00012        25238.149
        -0.75918          0.86206         49.39229         50.77084          0.02406         -0.00012        25240.057
        -0.75714          0.85893         49.21296         50.59055          0.02404         -0.00012        25241.958
        -0.75510          0.85581         49.03429         50.41085          0.02403         -0.00012        25243.850
        -0.75306          0.85270         48.85625         50.23174          0.02401         -0.00012        25245.734
        -0.75102          0.84961         48.67885         50.05320          0.02399         -0.00011        25247.611
        -0.74898          0.84652         48.50206         49.87521          0.02397         -0.00011        25249.479
        -0.74694          0.84345         48.32590         49.69778          0.02394         -0.00011        25251.339
        -0.74490          0.84038         48.15034         49.52091          0.02392         -0.00011        25253.191
        -0.74286          0.83733         47.97537         49.34458          0.02390         -0.00011        25255.035
        -0.74082          0.83428         47.80100         49.16880          0.02387         -0.00011        25256.872
        -0.73878          0.83125         47.62721         48.99355          0.02385         -0.00011        25258.700
        -0.73673          0.82823         47.45400         48.81883          0.02382         -0.00011        25260.520
        -0.73469          0.82522         47.28136         48.64463          0.02379         -0.00011        25262.333
        -0.73265          0.82221         47.10927         48.47095          0.02377         -0.00011        25264.137
        -0.73061          0.81922         46.93775         48.29778          0.02374         -0.00011        25265.934
        -0.72857          0.81623         46.76677         48.12511          0.02371         -0.00011        25267.723
        -0.72653          0.81326         46.59633         47.95295          0.02368         -0.00011        25269.505
        -0.72449          0.81029         46.42642         47.78130          0.02365         -0.00011        25271.278
        -0.72245          0.80734         46.25704         47.61013          0.02362         -0.00011        25273.044
        -0.72041          0.80439         46.08819         47.43945          0.02358         -0.00011        25274.802
        -0.71837          0.80145         45.91985         47.26924          0.02355         -0.00011        25276.553
        -0.71633          0.79852         45.75202         47.09949          0.02352         -0.00011        25278.295
        -0.71429          0.79560         45.58469         46.93023          0.02348         -0.00011        25280.031
        -0.71224          0.79269         45.41786         46.76145          0.02345         -0.00011        25281.758
        -0.71020          0.78979         45.25152         46.59312          0.02342         -0.00011        25283.479
        -0.70816          0.78689         45.08567         46.42524          0.02338         -0.00011        25285.192
        -0.70612          0.78401         44.92030         46.25780          0.02334         -0.00011        25286.897
        -0.70408          0.78113         44.75540         46.09080          0.02331         -0.00011        25288.595
        -0.70204          0.77826         44.59097         45.92427          0.02327         -0.00011        25290.285
        -0.70000          0.77540         44.42700         45.75821          0.02323         -0.00011        25291.969
        -0.69796          0.77254         44.26350         45.59258          0.02320         -0.00011        25293.645
        -0.69592          0.76970         44.10044         45.42736          0.02316         -0.00011        25295.313
        -0.69388          0.76686         43.93784         45.26255          0.02312         -0.00011        25296.975
        -0.69184          0.76403         43.77568         45.09815          0.02308         -0.00011        25298.629
        -0.68980          0.76121         43.61396         44.93420          0.02304         -0.00011        25300.276
        -0.68776          0.75839         43.45267         44.77068          0.02300         -0.00011        25301.916
        -0.68571          0.75558         43.29181         44.60757          0.02296         -0.00011        25303.549
        -0.68367          0.75278         43.13137         44.44484          0.02292         -0.00011        25305.175
        -0.68163          0.74999         42.97136         44.28250          0.02288         -0.00011        25306.794
        -0.67959          0.74721         42.81176         44.12055          0.02284         -0.00011        25308.406
        -0.67755          0.74443         42.65257         43.95898          0.02280         -0.00011        25310.011
        -0.67551          0.74166         42.49378         43.79786          0.02276         -0.00011        25311.610
        -0.67347          0.73889         42.33540         43.63711          0.02272         -0.00011        25313.201
        -0.67143          0.73613         42.17742         43.47673          0.02268         -0.00011        25314.786
        -0.66939          0.73338         42.01983         43.31671          0.02263         -0.00011        25316.363
        -0.66735          0.73064         41.86263         43.15705          0.02259         -0.00011        25317.935
        -0.66531          0.72790         41.70581         42.99776          0.02255         -0.00011        25319.499
        -0.66327          0.72517         41.54938         42.83886          0.02251         -0.00011        25321.056
        -0.66122          0.72245         41.39333         42.68035          0.02246         -0.00011        25322.607
        -0.65918          0.71973         41.23764         42.52218          0.02242         -0.00011        25324.152
        -0.65714          0.71702         41.08233         42.36435          0.02238         -0.00011        25325.689
        -0.65510          0.71432         40.92739         42.20686          0.02233         -0.00011        25327.221
        -0.65306          0.71162         40.77280         42.04970          0.02229         -0.00011        25328.745
        -0.65102          0.70893         40.61858         41.89290          0.02224         -0.00011        25330.264
        -0.64898          0.70624         40.46471         41.73648          0.02220         -0.00011        25331.775
        -0.64694          0.70356         40.31119         41.58038          0.02215         -0.00011        25333.281
        -0.64490          0.70089         40.15803         41.42461          0.02211         -0.00011        25334.780
        -0.64286          0.69822         40.00520         41.26915          0.02206         -0.00011        25336.272
        -0.64082          0.69556         39.85272         41.11400          0.02201         -0.00011        25337.758
        -0.63878          0.69291         39.70057         40.95919          0.02197         -0.00011        25339.238
        -0.63673          0.69026         39.54876         40.80472          0.02192         -0.00011        25340.712
        -0.63469          0.68761         39.39728         40.65059          0.02187         -0.00011        25342.179
        -0.63265          0.68497         39.24613         40.49676          0.02183         -0.00011        25343.640
        -0.63061          0.68234         39.09531         40.34323          0.02178         -0.00011        25345.095
        -0.62857          0.67972         38.94480         40.19000          0.02173         -0.00011        25346.544
        -0.62653          0.67709         38.79462         40.03705          0.02168         -0.00011        25347.986
        -0.62449          0.67448         38.64475         39.88443          0.02164         -0.00011        25349.423
        -0.62245          0.67187         38.49519         39.73213          0.02159         -0.00011        25350.853
        -0.62041          0.66926         38.34595         39.58011          0.02154         -0.00011        25352.277
        -0.61837          0.66666         38.19701         39.42838          0.02149         -0.00011        25353.696
        -0.61633          0.66407         38.04837         39.27693          0.02144         -0.00011        25355.108
        -0.61429          0.66148         37.90004         39.12575          0.02139         -0.00011        25356.514
        -0.61224          0.65890         37.75200         38.97486          0.02134         -0.00011        25357.914
        -0.61020          0.65632         37.60426         38.82427          0.02129         -0.00011        25359.308
        -0.60816          0.65374         37.45681         38.67398          0.02124         -0.00011        25360.697
        -0.60612          0.65118         37.30966         38.52397          0.02119         -0.00011        25362.079
        -0.60408          0.64861         37.16279         38.37421          0.02114         -0.00011        25363.455
        -0.60204          0.64605         37.01620         38.22472          0.02109         -0.00011        25364.826
        -0.60000          0.64350         36.86990         38.07548          0.02104         -0.00011        25366.191
        -0.59796          0.64095         36.72387         37.92650          0.02099         -0.00011        25367.549
        -0.59592          0.63841         36.57813         37.77784          0.02094         -0.00011        25368.903
        -0.59388          0.63587         36.43266         37.62943          0.02089         -0.00011        25370.250
        -0.59184          0.63334         36.28746         37.48127          0.02084         -0.00011        25371.591
        -0.58980          0.63081         36.14253         37.33336          0.02078         -0.00011        25372.927
        -0.58776          0.62828         35.99786         37.18569          0.02073         -0.00011        25374.257
        -0.58571          0.62576         35.85347         37.03827          0.02068         -0.00011        25375.581
        -0.58367          0.62325         35.70933         36.89111          0.02063         -0.00011        25376.900
        -0.58163          0.62073         35.56546         36.74421          0.02057         -0.00011        25378.213
        -0.57959          0.61823         35.42184         36.59757          0.02052         -0.00011        25379.520
        -0.57755          0.61573         35.27848         36.45115          0.02047         -0.00011        25380.822
        -0.57551          0.61323         35.13537         36.30497          0.02041         -0.00011        25382.118
        -0.57347          0.61073         34.99251         36.15903          0.02036         -0.00011        25383.408
        -0.57143          0.60825         34.84990         36.01331          0.02031         -0.00011        25384.693
        -0.56939          0.60576         34.70754         35.86782          0.02025         -0.00011        25385.972
        -0.56735          0.60328         34.56543         35.72259          0.02020         -0.00011        25387.246
        -0.56531          0.60080         34.42355         35.57757          0.02014         -0.00011        25388.514
        -0.56327          0.59833         34.28192         35.43278          0.02009         -0.00011        25389.776
        -0.56122          0.59586         34.14052         35.28821          0.02003         -0.00011        25391.033
        -0.55918          0.59340         33.99936         35.14385          0.01998         -0.00011        25392.285
        -0.55714          0.59094         33.85844         34.99971          0.01992         -0.00011        25393.531
        -0.55510          0.58849         33.71774         34.85581          0.01986         -0.00011        25394.771
        -0.55306          0.58603         33.57728         34.71214          0.01981         -0.00011        25396.006
        -0.55102          0.58359         33.43705         34.56869          0.01975         -0.00011        25397.236
        -0.54898          0.58114         33.29704         34.42545          0.01969         -0.00011        25398.460
        -0.54694          0.57870         33.15725         34.28241          0.01964         -0.00011        25399.679
        -0.54490          0.57627         33.01769         34.13958          0.01958         -0.00011        25400.892
        -0.54286          0.57384         32.87835         33.99695          0.01952         -0.00010        25402.100
        -0.54082          0.57141         32.73923         33.85453          0.01947         -0.00010        25403.303
        -0.53878          0.56898         32.60032         33.71234          0.01941         -0.00010        25404.500
        -0.53673          0.56656         32.46163         33.57035          0.01935         -0.00010        25405.692
        -0.53469          0.56415         32.32315         33.42856          0.01929         -0.00010        25406.879
        -0.53265          0.56173         32.18489         33.28696          0.01923         -0.00010        25408.060
        -0.53061          0.55932         32.04683         33.14555          0.01918         -0.00010        25409.236
        -0.52857          0.55692         31.90898         33.00433          0.01912         -0.00010        25410.407
        -0.52653          0.55451         31.77134         32.86332          0.01906         -0.00010        25411.572
        -0.52449          0.55212         31.63390         32.72250          0.01900         -0.00010        25412.732
        -0.52245          0.54972         31.49667         32.58188          0.01894         -0.00010        25413.887
        -0.52041          0.54733         31.35963         32.44144          0.01888         -0.00010        25415.037
        -0.51837          0.54494         31.22280         32.30119          0.01882         -0.00010        25416.181
