shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.247110 -3.613924 -0.119852  0.825001  0.318992 -0.184301 -0.288192 -0.081634  0.113690  0.091239
   -0.9959183673     1.4804147767    84.8215186329    85.0839979281     0.0045811279     0.0001216167 24973.0895979161
   -0.9938775510     1.4600831244    83.6566007642    83.9774422327     0.0055997400     0.0001216363 24975.6747030208
   -0.9918367347     1.4429339318    82.6740244067    83.0437140593     0.0064523016     0.0001216434 24978.2561354986
   -0.9897959184     1.4278174270    81.8079124837    82.2203021952     0.0071975583     0.0001216399 24980.8334978462
   -0.9877551020     1.4141440401    81.0244851196    81.4751584677     0.0078657338     0.0001216276 24983.4064572478
   -0.9857142857     1.4015635991    80.3036789465    80.7892523370     0.0084748544     0.0001216080 24985.9747396069
   -0.9836734694     1.3898479862    79.6324237728    80.1501909273     0.0090367416     0.0001215824 24988.5381261484
   -0.9816326531     1.3788387766    79.0016425268    79.5493719818     0.0095596824     0.0001215522 24991.0964223951
   -0.9795918367     1.3684206412    78.4047273409    78.9805350873     0.0100497410     0.0001215185 24993.6494898905
   -0.9775510204     1.3585065303    77.8366906282    78.4389590990     0.0105115678     0.0001214823 24996.1972359946
   -0.9755102041     1.3490288258    77.2936581616    77.9209782859     0.0109488016     0.0001214446 24998.7395975820
   -0.9734693878     1.3399337634    76.7725494708    77.4236800863     0.0113643731     0.0001214060 25001.2765311694
   -0.9714285714     1.3311777582    76.2708673246    76.9447050634     0.0117606872     0.0001213674 25003.8080114195
   -0.9693877551     1.3227248956    75.7865539757    76.4821102338     0.0121397468     0.0001213293 25006.3340483286
   -0.9673469388     1.3145451659    75.3178899826    76.0342731950     0.0125032458     0.0001212923 25008.8546608545
   -0.9653061224     1.3066131882    74.8634211408    75.5998225609     0.0128526294     0.0001212568 25011.3698883170
   -0.9632653061     1.2989072697    74.4219045316    75.1775871996     0.0131891507     0.0001212232 25013.8797864314
   -0.9612244898     1.2914086960    73.9922679079    74.7665563732     0.0135138831     0.0001211918 25016.3844223099
   -0.9591836735     1.2841011890    73.5735785965    74.3658526185     0.0138277903     0.0001211629 25018.8838708777
   -0.9571428571     1.2769704845    73.1650193268    73.9747059247     0.0141316970     0.0001211367 25021.3782122757
   -0.9551020408     1.2700040004    72.7658691871    73.5924374131     0.0144263370     0.0001211132 25023.8675299632
   -0.9530612245     1.2631905710    72.3754884407    73.2184448704     0.0147123651     0.0001210926 25026.3519088564
   -0.9510204082     1.2565202341    71.9933062850    72.8521911541     0.0149903689     0.0001210750 25028.8314399425
   -0.9489795918     1.2499840563    71.6188108859    72.4931943301     0.0152608700     0.0001210604 25031.3062199348
   -0.9469387755     1.2435739909    71.2515411916    72.1410193569     0.0155243226     0.0001210486 25033.7763414655
   -0.9448979592     1.2372827589    70.8910801509    71.7952728955     0.0157811405     0.0001210398 25036.2418929671
   -0.9428571429     1.2311037506    70.5370490537    71.4555974315     0.0160316935     0.0001210338 25038.7029589425
   -0.9408163265     1.2250309424    70.1891027733    71.1216667872     0.0162763125     0.0001210304 25041.1596202153
   -0.9387755102     1.2190588266    69.8469257429    70.7931826620     0.0165152988     0.0001210297 25043.6119541630
   -0.9367346939     1.2131823517    69.5102285299    70.4698711989     0.0167489242     0.0001210314 25046.0600349326
   -0.9346938776     1.2073968710    69.1787449051    70.1514791319     0.0169774150     0.0001210353 25048.5039336398
   -0.9326530612     1.2016980990    68.8522293213    69.8377729391     0.0172009811     0.0001210413 25050.9437134883
   -0.9306122449     1.1960820730    68.5304547326    69.5285363154     0.0174198098     0.0001210492 25053.3794272973
   -0.9285714286     1.1905451201    68.2132107017    69.2235684316     0.0176340690     0.0001210587 25055.8111322627
   -0.9265306122     1.1850838286    67.9003017483    68.9226838164     0.0178439333     0.0001210697 25058.2388747577
   -0.9244897959     1.1796950225    67.5915459031    68.6257067750     0.0180495122     0.0001210820 25060.6626909159
   -0.9224489796     1.1743757395    67.2867734365    68.3324741243     0.0182509200     0.0001210953 25063.0826078235
   -0.9204081633     1.1691232113    66.9858257369    68.0428339437     0.0184482734     0.0001211094 25065.4986445548
   -0.9183673469     1.1639348463    66.6885543185    67.7566429534     0.0186416634     0.0001211241 25067.9108130752
   -0.9163265306     1.1588082142    66.3948199388    67.4737659519     0.0188311604     0.0001211391 25070.3191190313
   -0.9142857143     1.1537410325    66.1044918138    67.1940767598     0.0190168448     0.0001211542 25072.7235624430
   -0.9122448980     1.1487311539    65.8174469161    66.9174555212     0.0191987720     0.0001211693 25075.1241383125
   -0.9102040816     1.1437765557    65.5335693460    66.6437897203     0.0193770010     0.0001211840 25077.5208371519
   -0.9081632653     1.1388753294    65.2527497676    66.3729720173     0.0195515666     0.0001211981 25079.9136361865
   -0.9061224490     1.1340256726    64.9748848997    66.1049026453     0.0197225303     0.0001212115 25082.3025053501
   -0.9040816327     1.1292258803    64.6998770572    65.8394839394     0.0198898923     0.0001212239 25084.6874130264
   -0.9020408163     1.1244743380    64.4276337361    65.5766275492     0.0200537251     0.0001212352 25087.0683195989
   -0.9000000000     1.1197695150    64.1580672368    65.3162443942     0.0202140047     0.0001212451 25089.4451782643
   -0.8979591837     1.1151099586    63.8910943224    65.0582558773     0.0203708120     0.0001212535 25091.8179357584
   -0.8959183673     1.1104942885    63.6266359071    64.8025797425     0.0205240917     0.0001212600 25094.1865330060
   -0.8938775510     1.1059211919    63.3646167727    64.5491469024     0.0206739509     0.0001212648 25096.5509057031
   -0.8918367347     1.1013894190    63.1049653087    64.2978803034     0.0208202944     0.0001212673 25098.9109848389
   -0.8897959184     1.0968977787    62.8476132749    64.0487185079     0.0209632410     0.0001212678 25101.2666971657
   -0.8877551020     1.0924451350    62.5924955840    63.8015926565     0.0211027249     0.0001212658 25103.6179656207
   -0.8857142857     1.0880304035    62.3395501007    63.5564432287     0.0212387917     0.0001212613 25105.9647097069
   -0.8836734694     1.0836525480    62.0887174586    63.3132131953     0.0213714823     0.0001212543 25108.3068463648
   -0.8816326531     1.0793105778    61.8399408902    63.0718400276     0.0215006960     0.0001212442 25110.6442902127
   -0.8795918367     1.0750035447    61.5931660703    62.8322776488     0.0216265768     0.0001212316 25112.9769465053
   -0.8775510204     1.0707305406    61.3483409720    62.5944698312     0.0217490515     0.0001212158 25115.3047179131
   -0.8755102041     1.0664906953    61.1054157324    62.3583669096     0.0218681234     0.0001211970 25117.6275057405
   -0.8734693878     1.0622831742    60.8643425293    62.1239268756     0.0219838941     0.0001211752 25119.9452100884
   -0.8714285714     1.0581071761    60.6250754655    61.8910982349     0.0220962657     0.0001211500 25122.2577300021
   -0.8693877551     1.0539619319    60.3875704629    61.6598394016     0.0222052820     0.0001211215 25124.5649636042
   -0.8673469388     1.0498467020    60.1517851626    61.4301131954     0.0223110331     0.0001210898 25126.8668082150
   -0.8653061224     1.0457607758    59.9176788330    61.2018751931     0.0224134547     0.0001210547 25129.1631604622
   -0.8632653061     1.0417034691    59.6852122830    60.9750851255     0.0225125280     0.0001210160 25131.4539163789
   -0.8612244898     1.0376741234    59.4543477825    60.7497126641     0.0226083822     0.0001209740 25133.7389714937
   -0.8591836735     1.0336721045    59.2250489867    60.5257225543     0.0227010362     0.0001209288 25136.0182209114
   -0.8571428571     1.0296968008    58.9972808661    60.3030710952     0.0227903388     0.0001208796 25138.2915593862
   -0.8551020408     1.0257476230    58.7710096411    60.0817343436     0.0228764616     0.0001208271 25140.5588813884
   -0.8530612245     1.0218240020    58.5462027200    59.8616821748     0.0229594477     0.0001207713 25142.8200811646
   -0.8510204082     1.0179253889    58.3228286418    59.6428845277     0.0230393215     0.0001207121 25145.0750527918
   -0.8489795918     1.0140512533    58.1008570218    59.4253028153     0.0231159399     0.0001206490 25147.3236902268
   -0.8469387755     1.0102010827    57.8802585008    59.2089183273     0.0231894886     0.0001205827 25149.5658926170
   -0.8448979592     1.0063743820    57.6610046973    58.9937050474     0.0232600091     0.0001205130 25151.8015657931
   -0.8428571429     1.0025706719    57.4430681625    58.7796372794     0.0233275318     0.0001204401 25154.0306089488
   -0.8408163265     0.9987894889    57.2264223382    58.5666868108     0.0233920279     0.0001203638 25156.2529242906
   -0.8387755102     0.9950303845    57.0110415164    58.3548276812     0.0234534930     0.0001202839 25158.4684171506
   -0.8367346939     0.9912929239    56.7969008020    58.1440429117     0.0235120653     0.0001202010 25160.6769958343
   -0.8346938776     0.9875766864    56.5839760772    57.9343104870     0.0235677815     0.0001201149 25162.8785714765
   -0.8326530612     0.9838812640    56.3722439680    57.7256092109     0.0236206795     0.0001200259 25165.0730579050
   -0.8306122449     0.9802062611    56.1616818123    57.5179186722     0.0236707986     0.0001199339 25167.2603715133
   -0.8285714286     0.9765512941    55.9522676300    57.3112121150     0.0237180556     0.0001198385 25169.4404311396
   -0.8265306122     0.9729159908    55.7439800947    57.1054776409     0.0237626149     0.0001197404 25171.6131579531
   -0.8244897959     0.9692999900    55.5367985066    56.9006974603     0.0238045274     0.0001196394 25173.7784753459
   -0.8224489796     0.9657029407    55.3307027670    56.6968540131     0.0238438373     0.0001195358 25175.9363088319
   -0.8204081633     0.9621245024    55.1256733545    56.4939303736     0.0238805900     0.0001194296 25178.0865862399
   -0.8183673469     0.9585643440    54.9216913014    56.2919102246     0.0239148317     0.0001193209 25180.2292443400
   -0.8163265306     0.9550221437    54.7187381727    56.0907775307     0.0239466043     0.0001192097 25182.3642194869
   -0.8142857143     0.9514975886    54.5167960447    55.8905125810     0.0239758765     0.0001190958 25184.4914493444
   -0.8122448980     0.9479903746    54.3158474857    55.6911059765     0.0240027887     0.0001189798 25186.6108757276
   -0.8102040816     0.9445002057    54.1158755372    55.4925435881     0.0240273902     0.0001188615 25188.7224444079
   -0.8081632653     0.9410267938    53.9168636960    55.2948117730     0.0240497309     0.0001187412 25190.8261049293
   -0.8061224490     0.9375698586    53.7187958976    55.0978973540     0.0240698611     0.0001186189 25192.9218104343
   -0.8040816327     0.9341291270    53.5216564995    54.9017875983     0.0240878318     0.0001184947 25195.0095174989
   -0.8020408163     0.9307043332    53.3254302661    54.7064701980     0.0241036939     0.0001183688 25197.0891859763
   -0.8000000000     0.9272952180    53.1301023542    54.5119332504     0.0241174988     0.0001182411 25199.1607788487
   -0.7979591837     0.9239015290    52.9356582985    54.3181652402     0.0241292981     0.0001181118 25201.2242620870
   -0.7959183673     0.9205230201    52.7420839987    54.1251550208     0.0241391431     0.0001179810 25203.2796045172
   -0.7938775510     0.9171594514    52.5493657065    53.9328899592     0.0241470535     0.0001178487 25205.3267776940
   -0.7918367347     0.9138105888    52.3574900132    53.7413613766     0.0241531117     0.0001177151 25207.3657557806
   -0.7897959184     0.9104762040    52.1664438387    53.5505594944     0.0241573754     0.0001175803 25209.3965165289
   -0.7877551020     0.9071560743    51.9762144194    53.3604744627     0.0241598955     0.0001174444 25211.4190435719
   -0.7857142857     0.9038499823    51.7867892983    53.1710967194     0.0241607224     0.0001173074 25213.4333207812
   -0.7836734694     0.9005577156    51.5981563144    52.9824169767     0.0241599063     0.0001171696 25215.4393349908
   -0.7816326531     0.8972790671    51.4103035930    52.7944262073     0.0241574969     0.0001170309 25217.4370761764
   -0.7795918367     0.8940138344    51.2232195364    52.6071156313     0.0241535434     0.0001168915 25219.4265373231
   -0.7775510204     0.8907618196    51.0368928148    52.4204767043     0.0241480943     0.0001167514 25221.4077142995
   -0.7755102041     0.8875228296    50.8513123577    52.2345011050     0.0241411978     0.0001166108 25223.3806057370
   -0.7734693878     0.8842966755    50.6664673458    52.0491807237     0.0241329011     0.0001164697 25225.3452129160
   -0.7714285714     0.8810831728    50.4823472028    51.8645076521     0.0241232506     0.0001163283 25227.3015396559
   -0.7693877551     0.8778821410    50.2989415880    51.6804741721     0.0241122923     0.0001161866 25229.2495922119
   -0.7673469388     0.8746934035    50.1162403889    51.4970727463     0.0241000711     0.0001160446 25231.1893791752
   -0.7653061224     0.8715167878    49.9342337142    51.3142960088     0.0240866309     0.0001159025 25233.1209113784
   -0.7632653061     0.8683521249    49.7529118872    51.1321367555     0.0240720151     0.0001157604 25235.0442018051
   -0.7612244898     0.8651992496    49.5722654391    50.9505879364     0.0240562657     0.0001156183 25236.9592655039
   -0.7591836735     0.8620580001    49.3922851027    50.7696426469     0.0240394241     0.0001154763 25238.8661195054
   -0.7571428571     0.8589282182    49.2129618067    50.5892941205     0.0240215305     0.0001153345 25240.7647827443
   -0.7551020408     0.8558097488    49.0342866700    50.4095357212     0.0240026240     0.0001151929 25242.6552759834
   -0.7530612245     0.8527024401    48.8562509955    50.2303609373     0.0239827428     0.0001150516 25244.5376217423
   -0.7510204082     0.8496061434    48.6788462656    50.0517633742     0.0239619239     0.0001149107 25246.4118441244
   -0.7489795918     0.8465207132    48.5020641364    49.8737367486     0.0239402033     0.0001147703 25248.2779679175
   -0.7469387755     0.8434460067    48.3258964330    49.6962748833     0.0239176160     0.0001146303 25250.1360211020
   -0.7448979592     0.8403818842    48.1503351447    49.5193717010     0.0238941955     0.0001144909 25251.9860333208
   -0.7428571429     0.8373282086    47.9753724206    49.3430212201     0.0238699746     0.0001143522 25253.8280352599
   -0.7408163265     0.8342848456    47.8010005647    49.1672175494     0.0238449847     0.0001142141 25255.6620586060
   -0.7387755102     0.8312516635    47.6272120320    48.9919548839     0.0238192562     0.0001140767 25257.4881360072
   -0.7367346939     0.8282285332    47.4539994242    48.8172275008     0.0237928184     0.0001139400 25259.3063010346
   -0.7346938776     0.8252153280    47.2813554856    48.6430297557     0.0237656994     0.0001138042 25261.1165881459
   -0.7326530612     0.8222119238    47.1092730996    48.4693560791     0.0237379261     0.0001136693 25262.9190326505
   -0.7306122449     0.8192181987    46.9377452847    48.2962009731     0.0237095245     0.0001135352 25264.7136706760
   -0.7285714286     0.8162340331    46.7667651908    48.1235590087     0.0236805194     0.0001134020 25266.5005391362
   -0.7265306122     0.8132593097    46.5963260961    47.9514248226     0.0236509345     0.0001132699 25268.2796757004
   -0.7244897959     0.8102939134    46.4264214035    47.7797931151     0.0236207924     0.0001131387 25270.0511187638
   -0.7224489796     0.8073377312    46.2570446372    47.6086586475     0.0235901147     0.0001130085 25271.8149074199
   -0.7204081633     0.8043906520    46.0881894401    47.4380169189     0.0235589338     0.0001128795 25273.5710814329
   -0.7183673469     0.8014525670    45.9198495701    47.2678625036     0.0235272640     0.0001127515 25275.3196812119
   -0.7163265306     0.7985233692    45.7520188977    47.0981901010     0.0234951198     0.0001126246 25277.0607477867
   -0.7142857143     0.7956029535    45.5846914028    46.9289946942     0.0234625186     0.0001124989 25278.7943227832
   -0.7122448980     0.7926912167    45.4178611722    46.7602713181     0.0234294770     0.0001123744 25280.5204482211
   -0.7102040816     0.7897880574    45.2515223968    46.5920150572     0.0233960105     0.0001122510 25282.2391628578
   -0.7081632653     0.7868933760    45.0856693690    46.4242210457     0.0233621340     0.0001121287 25283.9505077859
   -0.7061224490     0.7840070746    44.9202964804    46.2568844660     0.0233278611     0.0001120077 25285.6545253982
   -0.7040816327     0.7811290570    44.7553982192    46.0900005478     0.0232932048     0.0001118879 25287.3512577791
   -0.7020408163     0.7782592286    44.5909691678    45.9235645675     0.0232581773     0.0001117693 25289.0407467094
   -0.7000000000     0.7753974966    44.4270040008    45.7575718477     0.0232227898     0.0001116519 25290.7230336699
   -0.6979591837     0.7725437695    44.2634974825    45.5920177563     0.0231870530     0.0001115357 25292.3981598461
   -0.6959183673     0.7696979575    44.1004444649    45.4268977584     0.0231509773     0.0001114208 25294.0661661322
   -0.6938775510     0.7668599722    43.9378398857    45.2622092745     0.0231146063     0.0001113072 25295.7270931349
   -0.6918367347     0.7640297268    43.7756787663    45.0979458915     0.0230779149     0.0001111948 25297.3809811780
   -0.6897959184     0.7612071357    43.6139562096    44.9341031439     0.0230409106     0.0001110836 25299.0278703058
   -0.6877551020     0.7583921149    43.4526673983    44.7706766093     0.0230036003     0.0001109737 25300.6678002872
   -0.6857142857     0.7555845816    43.2918075933    44.6076619093     0.0229659903     0.0001108651 25302.3008106198
   -0.6836734694     0.7527844546    43.1313721313    44.4450547085     0.0229280863     0.0001107576 25303.9269405334
   -0.6816326531     0.7499916536    42.9713564236    44.2828507150     0.0228898935     0.0001106513 25305.5462289938
   -0.6795918367     0.7472061000    42.8117559545    44.1210456802     0.0228514166     0.0001105463 25307.1587147064
   -0.6775510204     0.7444277160    42.6525662790    43.9596353988     0.0228126597     0.0001104424 25308.7644361202
   -0.6755102041     0.7416564254    42.4937830220    43.7986174026     0.0227736561     0.0001103398 25310.3634314308
   -0.6734693878     0.7388921529    42.3354018762    43.6379868266     0.0227343962     0.0001102385 25311.9557385643
   -0.6714285714     0.7361348246    42.1774186009    43.4777386665     0.0226948665     0.0001101383 25313.5413925154
   -0.6693877551     0.7333843675    42.0198290204    43.3178688769     0.0226550693     0.0001100392 25315.1204285718
   -0.6673469388     0.7306407100    41.8626290228    43.1583734563     0.0226150066     0.0001099413 25316.6928831556
   -0.6653061224     0.7279037813    41.7058145582    42.9992484468     0.0225746800     0.0001098445 25318.2587919330
   -0.6632653061     0.7251735117    41.5493816378    42.8404899346     0.0225340908     0.0001097488 25319.8181898298
   -0.6612244898     0.7224498329    41.3933263324    42.6820940492     0.0224932400     0.0001096542 25321.3711110475
   -0.6591836735     0.7197326770    41.2376447712    42.5240590099     0.0224521640     0.0001095608 25322.9175890778
   -0.6571428571     0.7170219777    41.0823331405    42.3663797371     0.0224108409     0.0001094685 25324.4576567177
   -0.6551020408     0.7143176693    40.9273876824    42.2090516968     0.0223692570     0.0001093772 25325.9913460833
   -0.6530612245     0.7116196872    40.7728046940    42.0520711823     0.0223274122     0.0001092869 25327.5186886241
   -0.6510204082     0.7089279677    40.6185805260    41.8954345318     0.0222853065     0.0001091976 25329.0397151365
   -0.6489795918     0.7062424480    40.4647115813    41.7391381272     0.0222429393     0.0001091093 25330.5544557764
   -0.6469387755     0.7035630662    40.3111943147    41.5831783948     0.0222003102     0.0001090220 25332.0629400725
   -0.6448979592     0.7008897614    40.1580252311    41.4275536877     0.0221574515     0.0001089357 25333.5651969385
   -0.6428571429     0.6982224734    40.0052008849    41.2722594923     0.0221143445     0.0001088504 25335.0612546853
   -0.6408163265     0.6955611429    39.8527178787    41.1172914192     0.0220709719     0.0001087660 25336.5511410327
   -0.6387755102     0.6929057114    39.7005728628    40.9626460619     0.0220273327     0.0001086825 25338.0348831206
   -0.6367346939     0.6902561213    39.5487625338    40.8083200579     0.0219834259     0.0001085998 25339.5125075207
   -0.6346938776     0.6876123158    39.3972836338    40.6543100887     0.0219392504     0.0001085180 25340.9840402471
   -0.6326530612     0.6849742386    39.2461329497    40.5006134469     0.0218948151     0.0001084370 25342.4495067666
   -0.6306122449     0.6823418347    39.0953073120    40.3472283786     0.0218501446     0.0001083570 25343.9089320094
   -0.6285714286     0.6797150493    38.9448035941    40.1941495308     0.0218052001     0.0001082778 25345.3623403792
   -0.6265306122     0.6770938286    38.7946187117    40.0413737529     0.0217599804     0.0001081993 25346.8097557626
   -0.6244897959     0.6744781195    38.6447496216    39.8888979371     0.0217144845     0.0001081215 25348.2512015387
   -0.6224489796     0.6718678696    38.4951933211    39.7367190181     0.0216687112     0.0001080445 25349.6867006514
   -0.6204081633     0.6692630273    38.3459468472    39.5848344482     0.0216226677     0.0001079682 25351.1162753275
   -0.6183673469     0.6666635414    38.1970072760    39.4332426856     0.0215763782     0.0001078927 25352.5399468005
   -0.6163265306     0.6640693616    38.0483717214    39.2819387432     0.0215298061     0.0001078179 25353.9577358328
   -0.6142857143     0.6614804381    37.9000373354    39.1309197212     0.0214829503     0.0001077438 25355.3696627460
   -0.6122448980     0.6588967220    37.7520013062    38.9801827603     0.0214358102     0.0001076702 25356.7757474280
   -0.6102040816     0.6563181648    37.6042608584    38.8297250418     0.0213883849     0.0001075973 25358.1760093414
   -0.6081632653     0.6537447186    37.4568132522    38.6795449234     0.0213406935     0.0001075251 25359.5704675301
   -0.6061224490     0.6511763362    37.3096557821    38.5296394971     0.0212927326     0.0001074535 25360.9591406269
   -0.6040816327     0.6486129710    37.1627857773    38.3800049628     0.0212444825     0.0001073825 25362.3420468605
   -0.6020408163     0.6460545771    37.0162006001    38.2306386607     0.0211959427     0.0001073120 25363.7192040620
   -0.6000000000     0.6435011088    36.8698976458    38.0815379689     0.0211471130     0.0001072420 25365.0906296719
   -0.5979591837     0.6409525214    36.7238743423    37.9327005301     0.0210979971     0.0001071726 25366.4563407465
   -0.5959183673     0.6384087704    36.5781281488    37.7841252710     0.0210486206     0.0001071038 25367.8163539643
   -0.5938775510     0.6358698122    36.4326565560    37.6358078573     0.0209989516     0.0001070355 25369.1706856320
   -0.5918367347     0.6333356033    36.2874570851    37.4877458189     0.0209489904     0.0001069677 25370.5193516908
   -0.5897959184     0.6308061012    36.1425272873    37.3399367208     0.0208987371     0.0001069004 25371.8623677223
   -0.5877551020     0.6282812635    35.9978647435    37.1923781624     0.0208481921     0.0001068335 25373.1997489540
   -0.5857142857     0.6257610485    35.8534670635    37.0450694176     0.0207973845     0.0001067671 25374.5315102653
   -0.5836734694     0.6232454151    35.7093318855    36.8980065164     0.0207462860     0.0001067012 25375.8576661928
   -0.5816326531     0.6207343225    35.5654568761    36.7511870575     0.0206948957     0.0001066357 25377.1782309354
   -0.5795918367     0.6182277304    35.4218397290    36.6046087803     0.0206432142     0.0001065706 25378.4932183603
   -0.5775510204     0.6157255991    35.2784781651    36.4582694553     0.0205912425     0.0001065059 25379.8026420075
   -0.5755102041     0.6132278892    35.1353699322    36.3121684045     0.0205390080     0.0001064417 25381.1065150949
   -0.5734693878     0.6107345620    34.9925128037    36.1663019248     0.0204864849     0.0001063779 25382.4048505233
   -0.5714285714     0.6082455789    34.8499045790    36.0206678193     0.0204336733     0.0001063144 25383.6976608815
   -0.5693877551     0.6057609021    34.7075430829    35.8752639874     0.0203805745     0.0001062514 25384.9849584501
   -0.5673469388     0.6032804939    34.5654261647    35.7300885712     0.0203271937     0.0001061886 25386.2667554637
   -0.5653061224     0.6008043174    34.4235516982    35.5851405620     0.0202735502     0.0001061264 25387.5430653869
   -0.5632653061     0.5983323357    34.2819175814    35.4404166374     0.0202196229     0.0001060644 25388.8139001460
   -0.5612244898     0.5958645126    34.1405217358    35.2959148161     0.0201654134     0.0001060028 25390.0792712530
   -0.5591836735     0.5934008123    33.9993621059    35.1516331429     0.0201109235     0.0001059415 25391.3391901331
   -0.5571428571     0.5909411993    33.8584366595    35.0075703560     0.0200561666     0.0001058806 25392.5936681261
   -0.5551020408     0.5884856384    33.7177433863    34.8637246070     0.0200011455     0.0001058201 25393.8427164869
   -0.5530612245     0.5860340951    33.5772802985    34.7200932630     0.0199458490     0.0001057599 25395.0863463860
   -0.5510204082     0.5835865349    33.4370454299    34.5766744759     0.0198902791     0.0001056999 25396.3245689107
   -0.5489795918     0.5811429239    33.2970368357    34.4334664201     0.0198344380     0.0001056403 25397.5573950657
   -0.5469387755     0.5787032286    33.1572525920    34.2904685823     0.0197783502     0.0001055811 25398.7848357736
   -0.5448979592     0.5762674158    33.0176907958    34.1476779883     0.0197219970     0.0001055222 25400.0069018760
   -0.5428571429     0.5738354525    32.8783495644    34.0050927844     0.0196653790     0.0001054636 25401.2236041337
   -0.5408163265     0.5714073063    32.7392270349    33.8627112404     0.0196084985     0.0001054053 25402.4349532279
   -0.5387755102     0.5689829450    32.6003213646    33.7205323432     0.0195513699     0.0001053473 25403.6409597608
   -0.5367346939     0.5665623368    32.4616307296    33.5785544300     0.0194939961     0.0001052897 25404.8416342559
   -0.5346938776     0.5641454502    32.3231533257    33.4367751261     0.0194363670     0.0001052324 25406.0369871591
   -0.5326530612     0.5617322539    32.1848873671    33.2951927873     0.0193784853     0.0001051753 25407.2270288394
   -0.5306122449     0.5593227173    32.0468310866    33.1538060242     0.0193203574     0.0001051186 25408.4117695890
   -0.5285714286     0.5569168097    31.9089827353    33.0126142311     0.0192620033     0.0001050622 25409.5912196247
   -0.5265306122     0.5545145009    31.7713405822    32.8716146145     0.0192034045     0.0001050061 25410.7653890880
   -0.5244897959     0.5521157611    31.6339029139    32.7308056075     0.0191445636     0.0001049503 25411.9342880460
   -0.5224489796     0.5497205606    31.4966680344    32.5901856590     0.0190854830     0.0001048948 25413.0979264920
   -0.5204081633     0.5473288701    31.3596342649    32.4497546666     0.0190261903     0.0001048397 25414.2563143459
   -0.5183673469     0.5449406607    31.2227999433    32.3095098488     0.0189666659     0.0001047849 25415.4094614552
   -0.5163265306     0.5425559036    31.0861634243    32.1694495886     0.0189069103     0.0001047303 25416.5573775954
   -0.5142857143     0.5401745703    30.9497230789    32.0295724023     0.0188469261     0.0001046761 25417.7000724703
   -0.5122448980     0.5377966328    30.8134772940    31.8898780839     0.0187867379     0.0001046222 25418.8375557134
   -0.5102040816     0.5354220631    30.6774244726    31.7503643597     0.0187263337     0.0001045687 25419.9698369676
   -0.5081632653     0.5330508336    30.5415630332    31.6110294111     0.0186657095     0.0001045155 25421.0969262876
   -0.5061224490     0.5306829171    30.4058914097    31.4718718148     0.0186048678     0.0001044625 25422.2188336239
   -0.5040816327     0.5283182864    30.2704080512    31.3328913652     0.0185438321     0.0001044099 25423.3355688682
   -0.5020408163     0.5259569148    30.1351114217    31.1940860802     0.0184825945     0.0001043577 25424.4471418843
   -0.5000000000     0.5235987756    30.0000000000    31.0554540284     0.0184211479     0.0001043058 25425.5535625086
