shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.244024 -3.620464 -0.104433  0.863087  0.316380 -0.210554 -0.242473 -0.036460  0.060080  0.026251
   -0.9959183673     1.4804147767    84.8215186329    85.0835659067     0.0045735877     0.0001214892 24973.2006403395
   -0.9938775510     1.4600831244    83.6566007642    83.9766772699     0.0055863889     0.0001214518 24975.7805168169
   -0.9918367347     1.4429339318    82.6740244067    83.0426214757     0.0064332325     0.0001214149 24978.3550393201
   -0.9897959184     1.4278174270    81.8079124837    82.2189088158     0.0071732392     0.0001213789 24980.9242149539
   -0.9877551020     1.4141440401    81.0244851196    81.4735032725     0.0078368452     0.0001213440 24983.4880745437
   -0.9857142857     1.4015635991    80.3036789465    80.7873815471     0.0084422030     0.0001213107 24986.0466703708
   -0.9836734694     1.3898479862    79.6324237728    80.1481541843     0.0090011937     0.0001212790 24988.6000575982
   -0.9816326531     1.3788387766    79.0016425268    79.5472191022     0.0095221076     0.0001212493 24991.1482884918
   -0.9795918367     1.3684206412    78.4047273409    78.9783159566     0.0100110099     0.0001212216 24993.6914208511
   -0.9775510204     1.3585065303    77.8366906282    78.4367206396     0.0104724993     0.0001211962 24996.2295254500
   -0.9755102041     1.3490288258    77.2936581616    77.9187646303     0.0109101661     0.0001211731 24998.7626692117
   -0.9734693878     1.3399337634    76.7725494708    77.4215317369     0.0113268773     0.0001211524 25001.2909263055
   -0.9714285714     1.3311777582    76.2708673246    76.9426583561     0.0117249654     0.0001211341 25003.8143739394
   -0.9693877551     1.3227248956    75.7865539757    76.4801971822     0.0121063578     0.0001211182 25006.3330896909
   -0.9673469388     1.3145451659    75.3178899826    76.0325220477     0.0124726825     0.0001211048 25008.8471499461
   -0.9653061224     1.3066131882    74.8634211408    75.5982562187     0.0128252916     0.0001210938 25011.3566290032
   -0.9632653061     1.2989072697    74.4219045316    75.1762249731     0.0131653753     0.0001210852 25013.8615985790
   -0.9612244898     1.2914086960    73.9922679079    74.7654128381     0.0134939246     0.0001210788 25016.3621274005
   -0.9591836735     1.2841011890    73.5735785965    74.3649386643     0.0138118388     0.0001210748 25018.8582835007
   -0.9571428571     1.2769704845    73.1650193268    73.9740284459     0.0141198728     0.0001210728 25021.3501370542
   -0.9551020408     1.2700040004    72.7658691871    73.5919997935     0.0144186991     0.0001210729 25023.8377520811
   -0.9530612245     1.2631905710    72.3754884407    73.2182472122     0.0147089154     0.0001210749 25026.3211863591
   -0.9510204082     1.2565202341    71.9933062850    72.8522304083     0.0149910540     0.0001210787 25028.8004922513
   -0.9489795918     1.2499840563    71.6188108859    72.4934645424     0.0152655861     0.0001210841 25031.2757173913
   -0.9469387755     1.2435739909    71.2515411916    72.1415122175     0.0155329247     0.0001210911 25033.7469052566
   -0.9448979592     1.2372827589    70.8910801509    71.7959778680     0.0157934446     0.0001210995 25036.2140956503
   -0.9428571429     1.2311037506    70.5370490537    71.4565020321     0.0160474818     0.0001211091 25038.6773251104
   -0.9408163265     1.2250309424    70.1891027733    71.1227568651     0.0162953380     0.0001211198 25041.1366270927
   -0.9387755102     1.2190588266    69.8469257429    70.7944424764     0.0165372867     0.0001211314 25043.5920221551
   -0.9367346939     1.2131823517    69.5102285299    70.4712835538     0.0167735745     0.0001211437 25046.0435318325
   -0.9346938776     1.2073968710    69.1787449051    70.1530262464     0.0170044172     0.0001211567 25048.4911754644
   -0.9326530612     1.2016980990    68.8522293213    69.8394364108     0.0172300141     0.0001211700 25050.9349638479
   -0.9306122449     1.1960820730    68.5304547326    69.5302973515     0.0174505457     0.0001211837 25053.3749003930
   -0.9285714286     1.1905451201    68.2132107017    69.2254080575     0.0176661765     0.0001211974 25055.8109821054
   -0.9265306122     1.1850838286    67.9003017483    68.9245816186     0.0178770562     0.0001212111 25058.2432004276
   -0.9244897959     1.1796950225    67.5915459031    68.6276435494     0.0180833153     0.0001212246 25060.6715419603
   -0.9224489796     1.1743757395    67.2867734365    68.3344312706     0.0182850786     0.0001212377 25063.0959890841
   -0.9204081633     1.1691232113    66.9858257369    68.0447924309     0.0184824555     0.0001212503 25065.5165204956
   -0.9183673469     1.1639348463    66.6885543185    67.7585840194     0.0186755414     0.0001212623 25067.9331116726
   -0.9163265306     1.1588082142    66.3948199388    67.4756727562     0.0188644404     0.0001212734 25070.3457352782
   -0.9142857143     1.1537410325    66.1044918138    67.1959318033     0.0190492214     0.0001212836 25072.7543583587
   -0.9122448980     1.1487311539    65.8174469161    66.9192428546     0.0192299668     0.0001212927 25075.1589372610
   -0.9102040816     1.1437765557    65.5335693460    66.6454947548     0.0194067594     0.0001213006 25077.5594305965
   -0.9081632653     1.1388753294    65.2527497676    66.3745797727     0.0195796272     0.0001213070 25079.9557921914
   -0.9061224490     1.1340256726    64.9748848997    66.1064010704     0.0197486827     0.0001213121 25082.3479710832
   -0.9040816327     1.1292258803    64.6998770572    65.8408601221     0.0199139112     0.0001213155 25084.7359120625
   -0.9020408163     1.1244743380    64.4276337361    65.5778715947     0.0200754378     0.0001213173 25087.1195561527
   -0.9000000000     1.1197695150    64.1580672368    65.3173460839     0.0202332328     0.0001213171 25089.4988410350
   -0.8979591837     1.1151099586    63.8910943224    65.0592075111     0.0203874212     0.0001213151 25091.8737014269
   -0.8959183673     1.1104942885    63.6266359071    64.8033736908     0.0205379488     0.0001213110 25094.2440694195
   -0.8938775510     1.1059211919    63.3646167727    64.5497777971     0.0206849620     0.0001213049 25096.6098747769
   -0.8918367347     1.1013894190    63.1049653087    64.2983431823     0.0208283731     0.0001212965 25098.9710452051
   -0.8897959184     1.0968977787    62.8476132749    64.0490102111     0.0209683322     0.0001212859 25101.3275065908
   -0.8877551020     1.0924451350    62.5924955840    63.8017109898     0.0211047902     0.0001212729 25103.6791832185
   -0.8857142857     1.0880304035    62.3395501007    63.5563872371     0.0212378145     0.0001212574 25106.0259982272
   -0.8836734694     1.0836525480    62.0887174586    63.3129830132     0.0213674648     0.0001212396 25108.3678706491
   -0.8816326531     1.0793105778    61.8399408902    63.0714371760     0.0214936649     0.0001212191 25110.7047172016
   -0.8795918367     1.0750035447    61.5931660703    62.8317043323     0.0216165706     0.0001211961 25113.0364539391
   -0.8775510204     1.0707305406    61.3483409720    62.5937296089     0.0217361322     0.0001211704 25115.3629963581
   -0.8755102041     1.0664906953    61.1054157324    62.3574644044     0.0218523717     0.0001211420 25117.6842594912
   -0.8734693878     1.0622831742    60.8643425293    62.1228671077     0.0219653976     0.0001211111 25120.0001579916
   -0.8714285714     1.0581071761    60.6250754655    61.8898878265     0.0220751401     0.0001210772 25122.3106062088
   -0.8693877551     1.0539619319    60.3875704629    61.6584856267     0.0221816541     0.0001210405 25124.6155182557
   -0.8673469388     1.0498467020    60.1517851626    61.4286235032     0.0222850331     0.0001210013 25126.9148080697
   -0.8653061224     1.0457607758    59.9176788330    61.2002583814     0.0223852360     0.0001209591 25129.2083894668
   -0.8632653061     1.0417034691    59.6852122830    60.9733509812     0.0224822615     0.0001209140 25131.4961761899
   -0.8612244898     1.0376741234    59.4543477825    60.7478705903     0.0225762319     0.0001208662 25133.7780819524
   -0.8591836735     1.0336721045    59.2250489867    60.5237824540     0.0226671751     0.0001208158 25136.0540204768
   -0.8571428571     1.0296968008    58.9972808661    60.3010449938     0.0227549767     0.0001207622 25138.3239055296
   -0.8551020408     1.0257476230    58.7710096411    60.0796332575     0.0228397908     0.0001207058 25140.5876509515
   -0.8530612245     1.0218240020    58.5462027200    59.8595172642     0.0229216629     0.0001206468 25142.8451710999
   -0.8510204082     1.0179253889    58.3228286418    59.6406672372     0.0230006225     0.0001205852 25145.0963877491
   -0.8489795918     1.0140512533    58.1008570218    59.4230465646     0.0230765609     0.0001205204 25147.3412196693
   -0.8469387755     1.0102010827    57.8802585008    59.2066351021     0.0231496388     0.0001204530 25149.5795851572
   -0.8448979592     1.0063743820    57.6610046973    58.9914068241     0.0232198975     0.0001203830 25151.8114047029
   -0.8428571429     1.0025706719    57.4430681625    58.7773360996     0.0232873686     0.0001203104 25154.0366008828
   -0.8408163265     0.9987894889    57.2264223382    58.5643953683     0.0233520347     0.0001202350 25156.2550982578
   -0.8387755102     0.9950303845    57.0110415164    58.3525590282     0.0234138976     0.0001201569 25158.4668232780
   -0.8367346939     0.9912929239    56.7969008020    58.1418089324     0.0234730750     0.0001200763 25160.6717041930
   -0.8346938776     0.9875766864    56.5839760772    57.9321229273     0.0235296013     0.0001199933 25162.8696709669
   -0.8326530612     0.9838812640    56.3722439680    57.7234796343     0.0235835113     0.0001199078 25165.0606551985
   -0.8306122449     0.9802062611    56.1616818123    57.5158584181     0.0236348404     0.0001198200 25167.2445897213
   -0.8285714286     0.9765512941    55.9522676300    57.3092334943     0.0236835222     0.0001197295 25169.4214081201
   -0.8265306122     0.9729159908    55.7439800947    57.1035914017     0.0237296939     0.0001196367 25171.5910466713
   -0.8244897959     0.9692999900    55.5367985066    56.8989139263     0.0237733989     0.0001195417 25173.7534443217
   -0.8224489796     0.9657029407    55.3307027670    56.6951831264     0.0238146749     0.0001194445 25175.9085425437
   -0.8204081633     0.9621245024    55.1256733545    56.4923816631     0.0238535599     0.0001193452 25178.0562852141
   -0.8183673469     0.9585643440    54.9216913014    56.2904927761     0.0238900925     0.0001192438 25180.1966184991
   -0.8163265306     0.9550221437    54.7187381727    56.0895000049     0.0239243072     0.0001191404 25182.3294907465
   -0.8142857143     0.9514975886    54.5167960447    55.8893838044     0.0239561757     0.0001190348 25184.4548523826
   -0.8122448980     0.9479903746    54.3158474857    55.6901334412     0.0239858148     0.0001189273 25186.5726558162
   -0.8102040816     0.9445002057    54.1158755372    55.4917342481     0.0240132645     0.0001188180 25188.6828553461
   -0.8081632653     0.9410267938    53.9168636960    55.2941720275     0.0240385652     0.0001187069 25190.7854082478
   -0.8061224490     0.9375698586    53.7187958976    55.0974330331     0.0240617572     0.0001185941 25192.8802766248
   -0.8040816327     0.9341291270    53.5216564995    54.9015039506     0.0240828812     0.0001184797 25194.9674208622
   -0.8020408163     0.9307043332    53.3254302661    54.7063718808     0.0241019780     0.0001183637 25197.0468039018
   -0.8000000000     0.9272952180    53.1301023542    54.5120243230     0.0241190884     0.0001182462 25199.1183915627
   -0.7979591837     0.9239015290    52.9356582985    54.3184491581     0.0241342534     0.0001181273 25201.1821524116
   -0.7959183673     0.9205230201    52.7420839987    54.1256346338     0.0241475140     0.0001180069 25203.2380576397
   -0.7938775510     0.9171594514    52.5493657065    53.9335676168     0.0241588808     0.0001178852 25205.2860809465
   -0.7918367347     0.9138105888    52.3574900132    53.7422386719     0.0241684234     0.0001177622 25207.3261984290
   -0.7897959184     0.9104762040    52.1664438387    53.5516373988     0.0241761884     0.0001176380 25209.3583884759
   -0.7877551020     0.9071560743    51.9762144194    53.3617533575     0.0241822164     0.0001175127 25211.3826316684
   -0.7857142857     0.9038499823    51.7867892983    53.1725764043     0.0241865477     0.0001173864 25213.3989106844
   -0.7836734694     0.9005577156    51.5981563144    52.9840966792     0.0241892226     0.0001172591 25215.4072102087
   -0.7816326531     0.8972790671    51.4103035930    52.7963045942     0.0241902809     0.0001171309 25217.4075168662
   -0.7795918367     0.8940138344    51.2232195364    52.6091908218     0.0241897623     0.0001170019 25219.3998189439
   -0.7775510204     0.8907618196    51.0368928148    52.4227462841     0.0241877060     0.0001168721 25221.3841066869
   -0.7755102041     0.8875228296    50.8513123577    52.2369621422     0.0241841510     0.0001167415 25223.3603725419
   -0.7734693878     0.8842966755    50.6664673458    52.0518297866     0.0241791359     0.0001166104 25225.3286110676
   -0.7714285714     0.8810831728    50.4823472028    51.8673408267     0.0241726989     0.0001164786 25227.2888188478
   -0.7693877551     0.8778821410    50.2989415880    51.6834870824     0.0241648775     0.0001163463 25229.2409944083
   -0.7673469388     0.8746934035    50.1162403889    51.5002605744     0.0241557092     0.0001162135 25231.1851381375
   -0.7653061224     0.8715167878    49.9342337142    51.3176535161     0.0241452305     0.0001160803 25233.1212522113
   -0.7632653061     0.8683521249    49.7529118872    51.1356583053     0.0241334777     0.0001159468 25235.0493405203
   -0.7612244898     0.8651992496    49.5722654391    50.9542675161     0.0241204865     0.0001158130 25236.9694086010
   -0.7591836735     0.8620580001    49.3922851027    50.7734738920     0.0241062920     0.0001156790 25238.8814635702
   -0.7571428571     0.8589282182    49.2129618067    50.5932703379     0.0240909286     0.0001155448 25240.7855140646
   -0.7551020408     0.8558097488    49.0342866700    50.4136499138     0.0240744302     0.0001154104 25242.6815703402
   -0.7530612245     0.8527024401    48.8562509955    50.2346058282     0.0240568301     0.0001152760 25244.5696442086
   -0.7510204082     0.8496061434    48.6788462656    50.0561314316     0.0240381609     0.0001151416 25246.4497488742
   -0.7489795918     0.8465207132    48.5020641364    49.8782202104     0.0240184545     0.0001150073 25248.3218989106
   -0.7469387755     0.8434460067    48.3258964330    49.7008657818     0.0239977423     0.0001148730 25250.1861102074
   -0.7448979592     0.8403818842    48.1503351447    49.5240618876     0.0239760547     0.0001147389 25252.0423999191
   -0.7428571429     0.8373282086    47.9753724206    49.3478023897     0.0239534217     0.0001146049 25253.8907864173
   -0.7408163265     0.8342848456    47.8010005647    49.1720812645     0.0239298725     0.0001144712 25255.7312892438
   -0.7387755102     0.8312516635    47.6272120320    48.9968925989     0.0239054356     0.0001143378 25257.5639290660
   -0.7367346939     0.8282285332    47.4539994242    48.8222305853     0.0238801387     0.0001142046 25259.3887276347
   -0.7346938776     0.8252153280    47.2813554856    48.6480895177     0.0238540089     0.0001140719 25261.2057077427
   -0.7326530612     0.8222119238    47.1092730996    48.4744637877     0.0238270724     0.0001139395 25263.0148931863
   -0.7306122449     0.8192181987    46.9377452847    48.3013478804     0.0237993550     0.0001138076 25264.8163087271
   -0.7285714286     0.8162340331    46.7667651908    48.1287363711     0.0237708814     0.0001136761 25266.6099800568
   -0.7265306122     0.8132593097    46.5963260961    47.9566239218     0.0237416759     0.0001135452 25268.3959337285
   -0.7244897959     0.8102939134    46.4264214035    47.7850052778     0.0237117618     0.0001134148 25270.1741957322
   -0.7224489796     0.8073377312    46.2570446372    47.6138752651     0.0236811618     0.0001132850 25271.9447941016
   -0.7204081633     0.8043906520    46.0881894401    47.4432290349     0.0236499024     0.0001131558 25273.7077583584
   -0.7183673469     0.8014525670    45.9198495701    47.2730615146     0.0236180039     0.0001130273 25275.4631184295
   -0.7163265306     0.7985233692    45.7520188977    47.1033676824     0.0235854856     0.0001128995 25277.2109046296
   -0.7142857143     0.7956029535    45.5846914028    46.9341426609     0.0235523675     0.0001127723 25278.9511476454
   -0.7122448980     0.7926912167    45.4178611722    46.7653816396     0.0235186689     0.0001126459 25280.6838785199
   -0.7102040816     0.7897880574    45.2515223968    46.5970798728     0.0234844082     0.0001125202 25282.4091286371
   -0.7081632653     0.7868933760    45.0856693690    46.4292326779     0.0234496034     0.0001123953 25284.1269297081
   -0.7061224490     0.7840070746    44.9202964804    46.2618354331     0.0234142718     0.0001122712 25285.8373137572
   -0.7040816327     0.7811290570    44.7553982192    46.0948835760     0.0233784298     0.0001121479 25287.5403131087
   -0.7020408163     0.7782592286    44.5909691678    45.9283726019     0.0233420934     0.0001120255 25289.2359603742
   -0.7000000000     0.7753974966    44.4270040008    45.7622980620     0.0233052779     0.0001119039 25290.9242884409
   -0.6979591837     0.7725437695    44.2634974825    45.5966555625     0.0232679979     0.0001117832 25292.6053304595
   -0.6959183673     0.7696979575    44.1004444649    45.4314407952     0.0232302683     0.0001116634 25294.2791198336
   -0.6938775510     0.7668599722    43.9378398857    45.2666507421     0.0231921246     0.0001115445 25295.9456902084
   -0.6918367347     0.7640297268    43.7756787663    45.1022799995     0.0231535594     0.0001114266 25297.6050754611
   -0.6897959184     0.7612071357    43.6139562096    44.9383243750     0.0231145850     0.0001113096 25299.2573096907
   -0.6877551020     0.7583921149    43.4526673983    44.7747797243     0.0230752132     0.0001111935 25300.9024272087
   -0.6857142857     0.7555845816    43.2918075933    44.6116419507     0.0230354551     0.0001110784 25302.5404625302
   -0.6836734694     0.7527844546    43.1313721313    44.4489070039     0.0229953215     0.0001109642 25304.1714503651
   -0.6816326531     0.7499916536    42.9713564236    44.2865708793     0.0229548226     0.0001108510 25305.7954256096
   -0.6795918367     0.7472061000    42.8117559545    44.1246296174     0.0229139681     0.0001107388 25307.4124231590
   -0.6775510204     0.7444277160    42.6525662790    43.9630793026     0.0228727672     0.0001106275 25309.0224759641
   -0.6755102041     0.7416564254    42.4937830220    43.8019173821     0.0228312516     0.0001105174 25310.6256179416
   -0.6734693878     0.7388921529    42.3354018762    43.6411395181     0.0227894210     0.0001104082 25312.2218833046
   -0.6714285714     0.7361348246    42.1774186009    43.4807412181     0.0227472709     0.0001103000 25313.8113060221
   -0.6693877551     0.7333843675    42.0198290204    43.3207187292     0.0227048086     0.0001101928 25315.3939198228
   -0.6673469388     0.7306407100    41.8626290228    43.1610683394     0.0226620412     0.0001100867 25316.9697581981
   -0.6653061224     0.7279037813    41.7058145582    43.0017863773     0.0226189753     0.0001099815 25318.5388544055
   -0.6632653061     0.7251735117    41.5493816378    42.8428692116     0.0225756170     0.0001098773 25320.1012414716
   -0.6612244898     0.7224498329    41.3933263324    42.6843132508     0.0225319723     0.0001097741 25321.6569521958
   -0.6591836735     0.7197326770    41.2376447712    42.5261167857     0.0224880790     0.0001096720 25323.2060191529
   -0.6571428571     0.7170219777    41.0823331405    42.3682752257     0.0224439234     0.0001095709 25324.7484746964
   -0.6551020408     0.7143176693    40.9273876824    42.2107843956     0.0223994983     0.0001094708 25326.2843509617
   -0.6530612245     0.7116196872    40.7728046940    42.0536408495     0.0223548081     0.0001093717 25327.8136798688
   -0.6510204082     0.7089279677    40.6185805260    41.8968411797     0.0223098571     0.0001092735 25329.3364931252
   -0.6489795918     0.7062424480    40.4647115813    41.7403820158     0.0222646493     0.0001091764 25330.8528222291
   -0.6469387755     0.7035630662    40.3111943147    41.5842600250     0.0222191882     0.0001090802 25332.3626984721
   -0.6448979592     0.7008897614    40.1580252311    41.4284738336     0.0221735111     0.0001089851 25333.8661529419
   -0.6428571429     0.6982224734    40.0052008849    41.2730192349     0.0221276045     0.0001088909 25335.3632165254
   -0.6408163265     0.6955611429    39.8527178787    41.1178920582     0.0220814550     0.0001087978 25336.8539198508
   -0.6387755102     0.6929057114    39.7005728628    40.9630891071     0.0220350653     0.0001087055 25338.3382911949
   -0.6367346939     0.6902561213    39.5487625338    40.8086072215     0.0219884379     0.0001086143 25339.8163594044
   -0.6346938776     0.6876123158    39.3972836338    40.6544432768     0.0219415750     0.0001085239 25341.2881539060
   -0.6326530612     0.6849742386    39.2461329497    40.5005948302     0.0218944902     0.0001084345 25342.7537036617
   -0.6306122449     0.6823418347    39.0953073120    40.3470605908     0.0218472161     0.0001083461 25344.2130371769
   -0.6285714286     0.6797150493    38.9448035941    40.1938351276     0.0217997127     0.0001082586 25345.6661825090
   -0.6265306122     0.6770938286    38.7946187117    40.0409154475     0.0217519815     0.0001081720 25347.1131672755
   -0.6244897959     0.6744781195    38.6447496216    39.8882985920     0.0217040239     0.0001080863 25348.5540186617
   -0.6224489796     0.6718678696    38.4951933211    39.7359816365     0.0216558414     0.0001080015 25349.9887634285
   -0.6204081633     0.6692630273    38.3459468472    39.5839622958     0.0216074458     0.0001079176 25351.4174279199
   -0.6183673469     0.6666635414    38.1970072760    39.4322396306     0.0215588716     0.0001078346 25352.8400380703
   -0.6163265306     0.6640693616    38.0483717214    39.2808082640     0.0215100755     0.0001077525 25354.2566194115
   -0.6142857143     0.6614804381    37.9000373354    39.1296653980     0.0214610583     0.0001076712 25355.6671970802
   -0.6122448980     0.6588967220    37.7520013062    38.9788082679     0.0214118208     0.0001075908 25357.0717958239
   -0.6102040816     0.6563181648    37.6042608584    38.8282341412     0.0213623637     0.0001075111 25358.4704400086
   -0.6081632653     0.6537447186    37.4568132522    38.6779419412     0.0213127162     0.0001074324 25359.8631536245
   -0.6061224490     0.6511763362    37.3096557821    38.5279288659     0.0212628765     0.0001073545 25361.2499602926
   -0.6040816327     0.6486129710    37.1627857773    38.3781907360     0.0212128183     0.0001072774 25362.6308832711
   -0.6020408163     0.6460545771    37.0162006001    38.2287249410     0.0211625420     0.0001072010 25364.0059454610
   -0.6000000000     0.6435011088    36.8698976458    38.0795289014     0.0211120481     0.0001071254 25365.3751695121
   -0.5979591837     0.6409525214    36.7238743423    37.9306004234     0.0210613433     0.0001070506 25366.7385786096
   -0.5959183673     0.6384087704    36.5781281488    37.7819393637     0.0210104693     0.0001069766 25368.0961947340
   -0.5938775510     0.6358698122    36.4326565560    37.6335404383     0.0209593777     0.0001069034 25369.4480392372
   -0.5918367347     0.6333356033    36.2874570851    37.4854011854     0.0209080688     0.0001068308 25370.7941331302
   -0.5897959184     0.6308061012    36.1425272873    37.3375191727     0.0208565429     0.0001067590 25372.1344970891
   -0.5877551020     0.6282812635    35.9978647435    37.1898919973     0.0208048004     0.0001066879 25373.4691514601
   -0.5857142857     0.6257610485    35.8534670635    37.0425201162     0.0207528908     0.0001066176 25374.7981162649
   -0.5836734694     0.6232454151    35.7093318855    36.8953984597     0.0207007669     0.0001065479 25376.1214112057
   -0.5816326531     0.6207343225    35.5654568761    36.7485245248     0.0206484257     0.0001064789 25377.4390556702
   -0.5795918367     0.6182277304    35.4218397290    36.6018960197     0.0205958676     0.0001064106 25378.7510687367
   -0.5775510204     0.6157255991    35.2784781651    36.4555106807     0.0205430928     0.0001063429 25380.0574691788
   -0.5755102041     0.6132278892    35.1353699322    36.3093690612     0.0204901502     0.0001062760 25381.3582754698
   -0.5734693878     0.6107345620    34.9925128037    36.1634662007     0.0204369922     0.0001062097 25382.6535057879
   -0.5714285714     0.6082455789    34.8499045790    36.0177997927     0.0203836168     0.0001061440 25383.9431780202
   -0.5693877551     0.6057609021    34.7075430829    35.8723676792     0.0203300244     0.0001060788 25385.2273097669
   -0.5673469388     0.6032804939    34.5654261647    35.7271681330     0.0202762224     0.0001060143 25386.5059183463
   -0.5653061224     0.6008043174    34.4235516982    35.5822010236     0.0202222456     0.0001059505 25387.7790207985
   -0.5632653061     0.5983323357    34.2819175814    35.4374618038     0.0201680513     0.0001058873 25389.0466338894
   -0.5612244898     0.5958645126    34.1405217358    35.2929484170     0.0201136400     0.0001058246 25390.3087741152
   -0.5591836735     0.5934008123    33.9993621059    35.1486588313     0.0200590119     0.0001057625 25391.5654577059
   -0.5571428571     0.5909411993    33.8584366595    35.0045923137     0.0200041899     0.0001057009 25392.8167004510
   -0.5551020408     0.5884856384    33.7177433863    34.8607469748     0.0199491760     0.0001056400 25394.0625173928
   -0.5530612245     0.5860340951    33.5772802985    34.7171194005     0.0198939453     0.0001055796 25395.3029235578
   -0.5510204082     0.5835865349    33.4370454299    34.5737076540     0.0198384983     0.0001055197 25396.5379337644
   -0.5489795918     0.5811429239    33.2970368357    34.4305098210     0.0197828356     0.0001054603 25397.7675626092
   -0.5469387755     0.5787032286    33.1572525920    34.2875263973     0.0197269994     0.0001054015 25398.9918244694
   -0.5448979592     0.5762674158    33.0176907958    34.1447532386     0.0196709505     0.0001053433 25400.2107335064
   -0.5428571429     0.5738354525    32.8783495644    34.0021883049     0.0196146863     0.0001052855 25401.4243036683
   -0.5408163265     0.5714073063    32.7392270349    33.8598297709     0.0195582073     0.0001052281 25402.6325486928
   -0.5387755102     0.5689829450    32.6003213646    33.7176770626     0.0195015358     0.0001051713 25403.8354821103
   -0.5367346939     0.5665623368    32.4616307296    33.5757283703     0.0194446720     0.0001051151 25405.0331172464
   -0.5346938776     0.5641454502    32.3231533257    33.4339806521     0.0193875943     0.0001050592 25406.2254672246
   -0.5326530612     0.5617322539    32.1848873671    33.2924321665     0.0193303034     0.0001050038 25407.4125449689
   -0.5306122449     0.5593227173    32.0468310866    33.1510815828     0.0192728069     0.0001049489 25408.5943632067
   -0.5285714286     0.5569168097    31.9089827353    33.0099287834     0.0192151334     0.0001048945 25409.7709344708
   -0.5265306122     0.5545145009    31.7713405822    32.8689700399     0.0191572480     0.0001048405 25410.9422711026
   -0.5244897959     0.5521157611    31.6339029139    32.7282036895     0.0190991515     0.0001047870 25412.1083852537
   -0.5224489796     0.5497205606    31.4966680344    32.5876280875     0.0190408449     0.0001047338 25413.2692888890
   -0.5204081633     0.5473288701    31.3596342649    32.4472437278     0.0189823661     0.0001046812 25414.4249937887
   -0.5183673469     0.5449406607    31.2227999433    32.3070470004     0.0189236811     0.0001046290 25415.5755115507
   -0.5163265306     0.5425559036    31.0861634243    32.1670361351     0.0188647876     0.0001045772 25416.7208535926
   -0.5142857143     0.5401745703    30.9497230789    32.0272095597     0.0188056867     0.0001045257 25417.8610311544
   -0.5122448980     0.5377966328    30.8134772940    31.8875674255     0.0187464093     0.0001044748 25418.9960553312
   -0.5102040816     0.5354220631    30.6774244726    31.7481069636     0.0186869347     0.0001044242 25420.1259370425
   -0.5081632653     0.5330508336    30.5415630332    31.6088261220     0.0186272549     0.0001043740 25421.2506869317
   -0.5061224490     0.5306829171    30.4058914097    31.4697233964     0.0185673709     0.0001043242 25422.3703155126
   -0.5040816327     0.5283182864    30.2704080512    31.3307987806     0.0185073096     0.0001042748 25423.4848331771
   -0.5020408163     0.5259569148    30.1351114217    31.1920499672     0.0184470576     0.0001042258 25424.5942501968
   -0.5000000000     0.5235987756    30.0000000000    31.0534748032     0.0183866039     0.0001041772 25425.6985767238
