shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.251845 -3.586008 -0.132300  0.827663  0.282969 -0.191312 -0.240786 -0.043508  0.094537  0.035586
   -0.9959183673     1.4804147767    84.8215186329    85.0840109403     0.0045813550     0.0001216193 24973.3029280685
   -0.9938775510     1.4600831244    83.6566007642    83.9773295060     0.0055977726     0.0001216079 24975.8876372510
   -0.9918367347     1.4429339318    82.6740244067    83.0434726270     0.0064480879     0.0001215918 24978.4677775702
   -0.9897959184     1.4278174270    81.8079124837    82.2199440745     0.0071913079     0.0001215717 24981.0431798758
   -0.9877551020     1.4141440401    81.0244851196    81.4747035650     0.0078577942     0.0001215486 24983.6137220540
   -0.9857142857     1.4015635991    80.3036789465    80.7887248808     0.0084656486     0.0001215231 24986.1793160463
   -0.9836734694     1.3898479862    79.6324237728    80.1496168786     0.0090267226     0.0001214959 24988.7398934174
   -0.9816326531     1.3788387766    79.0016425268    79.5487769981     0.0095492980     0.0001214675 24991.2953982042
   -0.9795918367     1.3684206412    78.4047273409    78.9799443049     0.0100394299     0.0001214384 24993.8457975208
   -0.9775510204     1.3585065303    77.8366906282    78.4383954237     0.0105017298     0.0001214092 24996.3910738838
   -0.9755102041     1.3490288258    77.2936581616    77.9204624400     0.0109397984     0.0001213802 24998.9312153476
   -0.9734693878     1.3399337634    76.7725494708    77.4232301560     0.0113565203     0.0001213518 25001.4662325821
   -0.9714285714     1.3311777582    76.2708673246    76.9443362532     0.0117542502     0.0001213243 25003.9961505214
   -0.9693877551     1.3227248956    75.7865539757    76.4818348342     0.0121349402     0.0001212978 25006.5210029799
   -0.9673469388     1.3145451659    75.3178899826    76.0341007416     0.0125002359     0.0001212728 25009.0408291719
   -0.9653061224     1.3066131882    74.8634211408    75.5997594665     0.0128515282     0.0001212491 25011.5556714229
   -0.9632653061     1.2989072697    74.4219045316    75.1776372309     0.0131900239     0.0001212272 25014.0655736424
   -0.9612244898     1.2914086960    73.9922679079    74.7667206878     0.0135167509     0.0001212070 25016.5705815752
   -0.9591836735     1.2841011890    73.5735785965    74.3661297558     0.0138326272     0.0001211886 25019.0707513111
   -0.9571428571     1.2769704845    73.1650193268    73.9750922427     0.0141384396     0.0001211721 25021.5661419730
   -0.9551020408     1.2700040004    72.7658691871    73.5929272580     0.0144348864     0.0001211574 25024.0568112138
   -0.9530612245     1.2631905710    72.3754884407    73.2190306937     0.0147225897     0.0001211446 25026.5428151289
   -0.9510204082     1.2565202341    71.9933062850    72.8528635970     0.0150021052     0.0001211337 25029.0242081326
   -0.9489795918     1.2499840563    71.6188108859    72.4939424628     0.0152739274     0.0001211246 25031.5010428944
   -0.9469387755     1.2435739909    71.2515411916    72.1418311755     0.0155384915     0.0001211172 25033.9733703174
   -0.9448979592     1.2372827589    70.8910801509    71.7961353322     0.0157961928     0.0001211115 25036.4412395464
   -0.9428571429     1.2311037506    70.5370490537    71.4564965601     0.0160473863     0.0001211073 25038.9046979947
   -0.9408163265     1.2250309424    70.1891027733    71.1225880248     0.0162923912     0.0001211046 25041.3637913851
   -0.9387755102     1.2190588266    69.8469257429    70.7941108002     0.0165314979     0.0001211033 25043.8185562302
   -0.9367346939     1.2131823517    69.5102285299    70.4707905041     0.0167649691     0.0001211032 25046.2690261296
   -0.9346938776     1.2073968710    69.1787449051    70.1523740156     0.0169930337     0.0001211042 25048.7152395327
   -0.9326530612     1.2016980990    68.8522293213    69.8386278773     0.0172159025     0.0001211062 25051.1572264083
   -0.9306122449     1.1960820730    68.5304547326    69.5293359949     0.0174337669     0.0001211090 25053.5950092500
   -0.9285714286     1.1905451201    68.2132107017    69.2242978763     0.0176468002     0.0001211124 25056.0286040158
   -0.9265306122     1.1850838286    67.9003017483    68.9233275122     0.0178551679     0.0001211164 25058.4580209351
   -0.9244897959     1.1796950225    67.5915459031    68.6262505299     0.0180590025     0.0001211208 25060.8832652041
   -0.9224489796     1.1743757395    67.2867734365    68.3329045759     0.0182584328     0.0001211253 25063.3043375863
   -0.9204081633     1.1691232113    66.9858257369    68.0431378785     0.0184535781     0.0001211300 25065.7212349347
   -0.9183673469     1.1639348463    66.6885543185    67.7568078040     0.0186445406     0.0001211345 25068.1339506448
   -0.9163265306     1.1588082142    66.3948199388    67.4737807614     0.0188314189     0.0001211388 25070.5424750513
   -0.9142857143     1.1537410325    66.1044918138    67.1939306343     0.0190142944     0.0001211427 25072.9467957740
   -0.9122448980     1.1487311539    65.8174469161    66.9171389438     0.0191932466     0.0001211460 25075.3468920437
   -0.9102040816     1.1437765557    65.5335693460    66.6432943538     0.0193683552     0.0001211487 25077.7427330665
   -0.9081632653     1.1388753294    65.2527497676    66.3722898800     0.0195396611     0.0001211504 25080.1342909459
   -0.9061224490     1.1340256726    64.9748848997    66.1040276522     0.0197072588     0.0001211513 25082.5215320155
   -0.9040816327     1.1292258803    64.6998770572    65.8384102490     0.0198711528     0.0001211509 25084.9044172836
   -0.9020408163     1.1244743380    64.4276337361    65.5753510889     0.0200314467     0.0001211494 25087.2829029979
   -0.9000000000     1.1197695150    64.1580672368    65.3147617003     0.0201881268     0.0001211464 25089.6569411482
   -0.8979591837     1.1151099586    63.8910943224    65.0565648504     0.0203412980     0.0001211420 25092.0264799138
   -0.8959183673     1.1104942885    63.6266359071    64.8006792305     0.0204909216     0.0001211359 25094.3914640634
   -0.8938775510     1.1059211919    63.3646167727    64.5470367399     0.0206371216     0.0001211282 25096.7518353129
   -0.8918367347     1.1013894190    63.1049653087    64.2955616353     0.0207798260     0.0001211184 25099.1075326458
   -0.8897959184     1.0968977787    62.8476132749    64.0461930913     0.0209191641     0.0001211068 25101.4584926000
   -0.8877551020     1.0924451350    62.5924955840    63.7988635925     0.0210550937     0.0001210931 25103.8046495259
   -0.8857142857     1.0880304035    62.3395501007    63.5535143586     0.0211876733     0.0001210773 25106.1459358187
   -0.8836734694     1.0836525480    62.0887174586    63.3100890312     0.0213169553     0.0001210594 25108.4822814294
   -0.8816326531     1.0793105778    61.8399408902    63.0685267682     0.0214428687     0.0001210390 25110.8136115025
   -0.8795918367     1.0750035447    61.5931660703    62.8287812623     0.0215655534     0.0001210164 25113.1398489170
   -0.8775510204     1.0707305406    61.3483409720    62.5907977321     0.0216849613     0.0001209912 25115.4609153394
   -0.8755102041     1.0664906953    61.1054157324    62.3545273085     0.0218011097     0.0001209635 25117.7767313647
   -0.8734693878     1.0622831742    60.8643425293    62.1199278265     0.0219140975     0.0001209335 25120.0872166419
   -0.8714285714     1.0581071761    60.6250754655    61.8869494317     0.0220238555     0.0001209006 25122.3922899887
   -0.8693877551     1.0539619319    60.3875704629    61.6555508243     0.0221304322     0.0001208651 25124.6918694947
   -0.8673469388     1.0498467020    60.1517851626    61.4256945833     0.0222339138     0.0001208271 25126.9858726150
   -0.8653061224     1.0457607758    59.9176788330    61.1973375298     0.0223342576     0.0001207863 25129.2742162544
   -0.8632653061     1.0417034691    59.6852122830    60.9704401638     0.0224314582     0.0001207427 25131.5568168445
   -0.8612244898     1.0376741234    59.4543477825    60.7449713786     0.0225256312     0.0001206964 25133.8335904127
   -0.8591836735     1.0336721045    59.2250489867    60.5208962117     0.0226168007     0.0001206475 25136.1044526452
   -0.8571428571     1.0296968008    58.9972808661    60.2981729828     0.0227048506     0.0001205955 25138.3693189438
   -0.8551020408     1.0257476230    58.7710096411    60.0767764018     0.0227899292     0.0001205407 25140.6281044773
   -0.8530612245     1.0218240020    58.5462027200    59.8566762864     0.0228720785     0.0001204833 25142.8807242283
   -0.8510204082     1.0179253889    58.3228286418    59.6378426799     0.0229513247     0.0001204233 25145.1270955535
   -0.8489795918     1.0140512533    58.1008570218    59.4202387901     0.0230275559     0.0001203601 25147.3671439661
   -0.8469387755     1.0102010827    57.8802585008    59.2038442802     0.0231009298     0.0001202943 25149.6007855432
   -0.8448979592     1.0063743820    57.6610046973    58.9886329733     0.0231714847     0.0001202258 25151.8279375167
   -0.8428571429     1.0025706719    57.4430681625    58.7745790969     0.0232392498     0.0001201548 25154.0485196310
   -0.8408163265     0.9987894889    57.2264223382    58.5616549262     0.0233042049     0.0001200809 25156.2624540181
   -0.8387755102     0.9950303845    57.0110415164    58.3498346989     0.0233663490     0.0001200042 25158.4696650799
   -0.8367346939     0.9912929239    56.7969008020    58.1391002075     0.0234257988     0.0001199250 25160.6700793768
   -0.8346938776     0.9875766864    56.5839760772    57.9294292010     0.0234825869     0.0001198433 25162.8636255240
   -0.8326530612     0.9838812640    56.3722439680    57.7208002139     0.0235367466     0.0001197590 25165.0502340925
   -0.8306122449     0.9802062611    56.1616818123    57.5131925340     0.0235883120     0.0001196724 25167.2298375169
   -0.8285714286     0.9765512941    55.9522676300    57.3065801857     0.0236372132     0.0001195830 25169.4023700073
   -0.8265306122     0.9729159908    55.7439800947    57.1009497641     0.0236835886     0.0001194913 25171.5677674670
   -0.8244897959     0.9692999900    55.5367985066    56.8962830196     0.0237274809     0.0001193972 25173.7259674140
   -0.8224489796     0.9657029407    55.3307027670    56.6925619778     0.0237689272     0.0001193009 25175.8769089075
   -0.8204081633     0.9621245024    55.1256733545    56.4897692764     0.0238079652     0.0001192025 25178.0205324779
   -0.8183673469     0.9585643440    54.9216913014    56.2878881411     0.0238446331     0.0001191018 25180.1567800603
   -0.8163265306     0.9550221437    54.7187381727    56.0869021008     0.0238789653     0.0001189991 25182.2855976297
   -0.8142857143     0.9514975886    54.5167960447    55.8867915157     0.0239109317     0.0001188941 25184.4069379324
   -0.8122448980     0.9479903746    54.3158474857    55.6875457793     0.0239406516     0.0001187872 25186.5207488803
   -0.8102040816     0.9445002057    54.1158755372    55.4891502476     0.0239681652     0.0001186784 25188.6269812336
   -0.8081632653     0.9410267938    53.9168636960    55.2915907539     0.0239935135     0.0001185677 25190.7255890042
   -0.8061224490     0.9375698586    53.7187958976    55.0948535899     0.0240167374     0.0001184553 25192.8165293052
   -0.8040816327     0.9341291270    53.5216564995    54.8989254869     0.0240378785     0.0001183412 25194.8997622087
   -0.8020408163     0.9307043332    53.3254302661    54.7037935976     0.0240569784     0.0001182254 25196.9752506109
   -0.8000000000     0.9272952180    53.1301023542    54.5094454793     0.0240740790     0.0001181081 25199.0429601043
   -0.7979591837     0.9239015290    52.9356582985    54.3158690766     0.0240892224     0.0001179893 25201.1028588564
   -0.7959183673     0.9205230201    52.7420839987    54.1230527059     0.0241024508     0.0001178691 25203.1549174944
   -0.7938775510     0.9171594514    52.5493657065    53.9309832764     0.0241137756     0.0001177474 25205.1991089963
   -0.7918367347     0.9138105888    52.3574900132    53.7396514657     0.0241232681     0.0001176244 25207.2354085870
   -0.7897959184     0.9104762040    52.1664438387    53.5490469611     0.0241309767     0.0001175003 25209.2637936397
   -0.7877551020     0.9071560743    51.9762144194    53.3591594070     0.0241369434     0.0001173750 25211.2842435821
   -0.7857142857     0.9038499823    51.7867892983    53.1699787461     0.0241412100     0.0001172486 25213.2967398077
   -0.7836734694     0.9005577156    51.5981563144    52.9814952073     0.0241438184     0.0001171213 25215.3012655905
   -0.7816326531     0.8972790671    51.4103035930    52.7936992930     0.0241448098     0.0001169930 25217.2978060045
   -0.7795918367     0.8940138344    51.2232195364    52.6065817675     0.0241442257     0.0001168639 25219.2863498237
   -0.7775510204     0.8907618196    51.0368928148    52.4201336457     0.0241421068     0.0001167340 25221.2668893337
   -0.7755102041     0.8875228296    50.8513123577    52.2343461818     0.0241384939     0.0001166034 25223.2394167888
   -0.7734693878     0.8842966755    50.6664673458    52.0492108590     0.0241334270     0.0001164721 25225.2039267432
   -0.7714285714     0.8810831728    50.4823472028    51.8647193794     0.0241269460     0.0001163403 25227.1604159774
   -0.7693877551     0.8778821410    50.2989415880    51.6808636542     0.0241190901     0.0001162080 25229.1088834069
   -0.7673469388     0.8746934035    50.1162403889    51.4976357947     0.0241098981     0.0001160752 25231.0493299958
   -0.7653061224     0.8715167878    49.9342337142    51.3150281030     0.0240994084     0.0001159421 25232.9817586740
   -0.7632653061     0.8683521249    49.7529118872    51.1330330640     0.0240876586     0.0001158087 25234.9061742584
   -0.7612244898     0.8651992496    49.5722654391    50.9516433365     0.0240746859     0.0001156750 25236.8225833769
   -0.7591836735     0.8620580001    49.3922851027    50.7708517460     0.0240605269     0.0001155411 25238.7309943973
   -0.7571428571     0.8589282182    49.2129618067    50.5906512770     0.0240452173     0.0001154071 25240.6314173575
   -0.7551020408     0.8558097488    49.0342866700    50.4110350659     0.0240287925     0.0001152730 25242.5238639005
   -0.7530612245     0.8527024401    48.8562509955    50.2319963940     0.0240112869     0.0001151389 25244.4083472110
   -0.7510204082     0.8496061434    48.6788462656    50.0535286813     0.0239927343     0.0001150049 25246.2848819558
   -0.7489795918     0.8465207132    48.5020641364    49.8756254803     0.0239731679     0.0001148710 25248.1534842255
   -0.7469387755     0.8434460067    48.3258964330    49.6982804697     0.0239526200     0.0001147372 25250.0141714804
   -0.7448979592     0.8403818842    48.1503351447    49.5214874493     0.0239311223     0.0001146036 25251.8669624972
   -0.7428571429     0.8373282086    47.9753724206    49.3452403346     0.0239087054     0.0001144704 25253.7118773188
   -0.7408163265     0.8342848456    47.8010005647    49.1695331515     0.0238853996     0.0001143374 25255.5489372060
   -0.7387755102     0.8312516635    47.6272120320    48.9943600315     0.0238612340     0.0001142047 25257.3781642642
   -0.7367346939     0.8282285332    47.4539994242    48.8197152078     0.0238362371     0.0001140725 25259.1995815371
   -0.7346938776     0.8252153280    47.2813554856    48.6455930102     0.0238104366     0.0001139407 25261.0132145871
   -0.7326530612     0.8222119238    47.1092730996    48.4719878617     0.0237838594     0.0001138094 25262.8190898513
   -0.7306122449     0.8192181987    46.9377452847    48.2988942744     0.0237565315     0.0001136786 25264.6172345040
   -0.7285714286     0.8162340331    46.7667651908    48.1263068457     0.0237284782     0.0001135484 25266.4076764281
   -0.7265306122     0.8132593097    46.5963260961    47.9542202554     0.0236997240     0.0001134188 25268.1904441874
   -0.7244897959     0.8102939134    46.4264214035    47.7826292618     0.0236702925     0.0001132899 25269.9655670001
   -0.7224489796     0.8073377312    46.2570446372    47.6115286996     0.0236402066     0.0001131616 25271.7330747132
   -0.7204081633     0.8043906520    46.0881894401    47.4409138204     0.0236094943     0.0001130340 25273.4929977787
   -0.7183673469     0.8014525670    45.9198495701    47.2707794982     0.0235781752     0.0001129072 25275.2453672300
   -0.7163265306     0.7985233692    45.7520188977    47.1011206710     0.0235462679     0.0001127811 25276.9902146593
   -0.7142857143     0.7956029535    45.5846914028    46.9319324516     0.0235137921     0.0001126559 25278.7275721967
   -0.7122448980     0.7926912167    45.4178611722    46.7632100154     0.0234807669     0.0001125314 25280.4574724891
   -0.7102040816     0.7897880574    45.2515223968    46.5949485987     0.0234472105     0.0001124078 25282.1799486806
   -0.7081632653     0.7868933760    45.0856693690    46.4271434966     0.0234131404     0.0001122851 25283.8950343941
   -0.7061224490     0.7840070746    44.9202964804    46.2597900616     0.0233785733     0.0001121633 25285.6027637121
   -0.7040816327     0.7811290570    44.7553982192    46.0928837016     0.0233435254     0.0001120424 25287.3031711602
   -0.7020408163     0.7782592286    44.5909691678    45.9264198788     0.0233080119     0.0001119224 25288.9962916899
   -0.7000000000     0.7753974966    44.4270040008    45.7603941082     0.0232720476     0.0001118033 25290.6821606626
   -0.6979591837     0.7725437695    44.2634974825    45.5948019561     0.0232356464     0.0001116852 25292.3608138341
   -0.6959183673     0.7696979575    44.1004444649    45.4296390770     0.0231988224     0.0001115681 25294.0322871701
   -0.6938775510     0.7668599722    43.9378398857    45.2649025910     0.0231616136     0.0001114520 25295.6966139415
   -0.6918367347     0.7640297268    43.7756787663    45.1005868530     0.0231240084     0.0001113369 25297.3538294109
   -0.6897959184     0.7612071357    43.6139562096    44.9366876179     0.0230860182     0.0001112229 25299.0039698226
   -0.6877551020     0.7583921149    43.4526673983    44.7732006861     0.0230476538     0.0001111098 25300.6470711824
   -0.6857142857     0.7555845816    43.2918075933    44.6101219036     0.0230089253     0.0001109978 25302.2831692606
   -0.6836734694     0.7527844546    43.1313721313    44.4474471606     0.0229698425     0.0001108868 25303.9122995947
   -0.6816326531     0.7499916536    42.9713564236    44.2851723913     0.0229304144     0.0001107769 25305.5344974927
   -0.6795918367     0.7472061000    42.8117559545    44.1232935731     0.0228906497     0.0001106679 25307.1497980358
   -0.6775510204     0.7444277160    42.6525662790    43.9618067261     0.0228505565     0.0001105601 25308.7582360810
   -0.6755102041     0.7416564254    42.4937830220    43.8007093468     0.0228101674     0.0001104533 25310.3598462641
   -0.6734693878     0.7388921529    42.3354018762    43.6399969643     0.0227694797     0.0001103476 25311.9546630025
   -0.6714285714     0.7361348246    42.1774186009    43.4796649510     0.0227284865     0.0001102430 25313.5427204979
   -0.6693877551     0.7333843675    42.0198290204    43.3197094833     0.0226871940     0.0001101394 25315.1240527388
   -0.6673469388     0.7306407100    41.8626290228    43.1601267780     0.0226456079     0.0001100368 25316.6986935035
   -0.6653061224     0.7279037813    41.7058145582    43.0009130922     0.0226037336     0.0001099353 25318.2666763625
   -0.6632653061     0.7251735117    41.5493816378    42.8420647228     0.0225615760     0.0001098348 25319.8280346812
   -0.6612244898     0.7224498329    41.3933263324    42.6835780063     0.0225191399     0.0001097353 25321.3828016224
   -0.6591836735     0.7197326770    41.2376447712    42.5254512428     0.0224764631     0.0001096370 25322.9310101489
   -0.6571428571     0.7170219777    41.0823331405    42.3676796958     0.0224335294     0.0001095397 25324.4726930262
   -0.6551020408     0.7143176693    40.9273876824    42.2102590822     0.0223903298     0.0001094434 25326.0078828247
   -0.6530612245     0.7116196872    40.7728046940    42.0531858838     0.0223468674     0.0001093481 25327.5366118666
   -0.6510204082     0.7089279677    40.6185805260    41.8964566207     0.0223031453     0.0001092538 25329.0589101120
   -0.6489795918     0.7062424480    40.4647115813    41.7400678515     0.0222591661     0.0001091605 25330.5748081267
   -0.6469387755     0.7035630662    40.3111943147    41.5840161729     0.0222149322     0.0001090681 25332.0843370600
   -0.6448979592     0.7008897614    40.1580252311    41.4283001568     0.0221704799     0.0001089769 25333.5875275265
   -0.6428571429     0.6982224734    40.0052008849    41.2729154912     0.0221257939     0.0001088866 25335.0844096173
   -0.6408163265     0.6955611429    39.8527178787    41.1178579242     0.0220808593     0.0001087973 25336.5750129092
   -0.6387755102     0.6929057114    39.7005728628    40.9631241932     0.0220356777     0.0001087089 25338.0593664746
   -0.6367346939     0.6902561213    39.5487625338    40.8087110728     0.0219902504     0.0001086214 25339.5374988912
   -0.6346938776     0.6876123158    39.3972836338    40.6546153746     0.0219445787     0.0001085349 25341.0094382510
   -0.6326530612     0.6849742386    39.2461329497    40.5008345783     0.0218986745     0.0001084493 25342.4752121693
   -0.6306122449     0.6823418347    39.0953073120    40.3473672671     0.0218525686     0.0001083646 25343.9348477936
   -0.6285714286     0.6797150493    38.9448035941    40.1942079924     0.0218062204     0.0001082809 25345.3883718121
   -0.6265306122     0.6770938286    38.7946187117    40.0413537040     0.0217596305     0.0001081980 25346.8358104619
   -0.6244897959     0.6744781195    38.6447496216    39.8888013876     0.0217127994     0.0001081160 25348.2771895373
   -0.6224489796     0.6718678696    38.4951933211    39.7365480656     0.0216657275     0.0001080348 25349.7125343977
   -0.6204081633     0.6692630273    38.3459468472    39.5845913670     0.0216184251     0.0001079544 25351.1418699751
   -0.6183673469     0.6666635414    38.1970072760    39.4329301707     0.0215709238     0.0001078750 25352.5652207820
   -0.6163265306     0.6640693616    38.0483717214    39.2815591786     0.0215231814     0.0001077963 25353.9826109187
   -0.6142857143     0.6614804381    37.9000373354    39.1304755479     0.0214751981     0.0001077185 25355.3940640801
   -0.6122448980     0.6588967220    37.7520013062    38.9796764709     0.0214269738     0.0001076414 25356.7996035633
   -0.6102040816     0.6563181648    37.6042608584    38.8291591745     0.0213785086     0.0001075651 25358.1992522738
   -0.6081632653     0.6537447186    37.4568132522    38.6789223975     0.0213298284     0.0001074895 25359.5930327329
   -0.6061224490     0.6511763362    37.3096557821    38.5289632815     0.0212809305     0.0001074148 25360.9809670835
   -0.6040816327     0.6486129710    37.1627857773    38.3792777409     0.0212317901     0.0001073408 25362.3630770969
   -0.6020408163     0.6460545771    37.0162006001    38.2298631339     0.0211824072     0.0001072675 25363.7393841791
   -0.6000000000     0.6435011088    36.8698976458    38.0807168522     0.0211327818     0.0001071949 25365.1099093766
   -0.5979591837     0.6409525214    36.7238743423    37.9318366330     0.0210829192     0.0001071229 25366.4746731787
   -0.5959183673     0.6384087704    36.5781281488    37.7832220082     0.0210328556     0.0001070518 25367.8336950083
   -0.5938775510     0.6358698122    36.4326565560    37.6348679789     0.0209825476     0.0001069813 25369.1869941862
   -0.5918367347     0.6333356033    36.2874570851    37.4867720640     0.0209319952     0.0001069114 25370.5345897194
   -0.5897959184     0.6308061012    36.1425272873    37.3389318140     0.0208811982     0.0001068421 25371.8765002741
   -0.5877551020     0.6282812635    35.9978647435    37.1913448105     0.0208301567     0.0001067735 25373.2127441814
   -0.5857142857     0.6257610485    35.8534670635    37.0440110733     0.0207789129     0.0001067055 25374.5433394426
   -0.5836734694     0.6232454151    35.7093318855    36.8969258915     0.0207274256     0.0001066382 25375.8683037345
   -0.5816326531     0.6207343225    35.5654568761    36.7500867804     0.0206756922     0.0001065714 25377.1876544144
   -0.5795918367     0.6182277304    35.4218397290    36.6034914425     0.0206237130     0.0001065052 25378.5014085250
   -0.5775510204     0.6157255991    35.2784781651    36.4571376096     0.0205714881     0.0001064395 25379.8095827993
   -0.5755102041     0.6132278892    35.1353699322    36.3110253466     0.0205190578     0.0001063745 25381.1121936654
   -0.5734693878     0.6107345620    34.9925128037    36.1651501378     0.0204663824     0.0001063101 25382.4092572511
   -0.5714285714     0.6082455789    34.8499045790    36.0195097007     0.0204134603     0.0001062461 25383.7007893885
   -0.5693877551     0.6057609021    34.7075430829    35.8741018815     0.0203602920     0.0001061826 25384.9868056184
   -0.5673469388     0.6032804939    34.5654261647    35.7289248816     0.0203068835     0.0001061197 25386.2673211946
   -0.5653061224     0.6008043174    34.4235516982    35.5839781845     0.0202532629     0.0001060573 25387.5423510881
   -0.5632653061     0.5983323357    34.2819175814    35.4392577114     0.0201993958     0.0001059954 25388.8119099916
   -0.5612244898     0.5958645126    34.1405217358    35.2947614183     0.0201452828     0.0001059340 25390.0760123229
   -0.5591836735     0.5934008123    33.9993621059    35.1504872863     0.0200909245     0.0001058730 25391.3346722297
   -0.5571428571     0.5909411993    33.8584366595    35.0064343306     0.0200363392     0.0001058126 25392.5879035928
   -0.5551020408     0.5884856384    33.7177433863    34.8626006426     0.0199815286     0.0001057526 25393.8357200301
   -0.5530612245     0.5860340951    33.5772802985    34.7189831253     0.0199264734     0.0001056930 25395.0781349007
   -0.5510204082     0.5835865349    33.4370454299    34.5755798619     0.0198711745     0.0001056339 25396.3151613080
   -0.5489795918     0.5811429239    33.2970368357    34.4323889590     0.0198156327     0.0001055752 25397.5468121034
   -0.5469387755     0.5787032286    33.1572525920    34.2894104055     0.0197598815     0.0001055170 25398.7730998902
   -0.5448979592     0.5762674158    33.0176907958    34.1466405719     0.0197038907     0.0001054592 25399.9940370264
   -0.5428571429     0.5738354525    32.8783495644    34.0040774863     0.0196476587     0.0001054018 25401.2096356286
   -0.5408163265     0.5714073063    32.7392270349    33.8617193492     0.0195911867     0.0001053448 25402.4199075748
   -0.5387755102     0.5689829450    32.6003213646    33.7195653355     0.0195344924     0.0001052882 25403.6248645080
   -0.5367346939     0.5665623368    32.4616307296    33.5776136662     0.0194775766     0.0001052320 25404.8245178390
   -0.5346938776     0.5641454502    32.3231533257    33.4358616168     0.0194204233     0.0001051762 25406.0188787497
   -0.5326530612     0.5617322539    32.1848873671    33.2943074758     0.0193630337     0.0001051207 25407.2079589800
   -0.5306122449     0.5593227173    32.0468310866    33.1529498545     0.0193054144     0.0001050657 25408.3917706777
   -0.5285714286     0.5569168097    31.9089827353    33.0117883129     0.0192475883     0.0001050110 25409.5703246235
   -0.5265306122     0.5545145009    31.7713405822    32.8708196172     0.0191895292     0.0001049567 25410.7436314816
   -0.5244897959     0.5521157611    31.6339029139    32.7300421375     0.0191312385     0.0001049028 25411.9117018214
   -0.5224489796     0.5497205606    31.4966680344    32.5894542614     0.0190727177     0.0001048491 25413.0745461190
   -0.5204081633     0.5473288701    31.3596342649    32.4490560589     0.0190139972     0.0001047960 25414.2321747577
   -0.5183673469     0.5449406607    31.2227999433    32.3088443993     0.0189550516     0.0001047431 25415.3845980288
   -0.5163265306     0.5425559036    31.0861634243    32.1688175865     0.0188958798     0.0001046906 25416.5318261330
   -0.5142857143     0.5401745703    30.9497230789    32.0289740821     0.0188364835     0.0001046384 25417.6738691809
   -0.5122448980     0.5377966328    30.8134772940    31.8893137274     0.0187768880     0.0001045865 25418.8107371939
   -0.5102040816     0.5354220631    30.6774244726    31.7498340567     0.0187170782     0.0001045351 25419.9424401053
   -0.5081632653     0.5330508336    30.5415630332    31.6105331626     0.0186570484     0.0001044839 25421.0689877608
   -0.5061224490     0.5306829171    30.4058914097    31.4714095748     0.0185968002     0.0001044331 25422.1903899196
   -0.5040816327     0.5283182864    30.2704080512    31.3324630517     0.0185363566     0.0001043826 25423.3066562552
   -0.5020408163     0.5259569148    30.1351114217    31.1936914981     0.0184757077     0.0001043324 25424.4177963563
   -0.5000000000     0.5235987756    30.0000000000    31.0550929266     0.0184148455     0.0001042826 25425.5238197270
