shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.240234 -3.590259 -0.068541  0.850676  0.327969 -0.188447 -0.232866 -0.073432  0.087608  0.094770
   -0.9959183673     1.4804147767    84.8215186329    85.0816920319     0.0045408824     0.0001209345 24973.6522574107
   -0.9938775510     1.4600831244    83.6566007642    83.9747457015     0.0055526767     0.0001209838 24976.2152012367
   -0.9918367347     1.4429339318    82.6740244067    83.0407444523     0.0064004722     0.0001210200 24978.7754755273
   -0.9897959184     1.4278174270    81.8079124837    82.2171391832     0.0071423533     0.0001210448 24981.3326553483
   -0.9877551020     1.4141440401    81.0244851196    81.4718609628     0.0078081815     0.0001210602 24983.8863825735
   -0.9857142857     1.4015635991    80.3036789465    80.7858661752     0.0084157548     0.0001210674 24986.4363627874
   -0.9836734694     1.3898479862    79.6324237728    80.1467527518     0.0089767341     0.0001210678 24988.9823482072
   -0.9816326531     1.3788387766    79.0016425268    79.5459115151     0.0094992859     0.0001210629 24991.5241143549
   -0.9795918367     1.3684206412    78.4047273409    78.9770768237     0.0099893829     0.0001210535 24994.0614949658
   -0.9775510204     1.3585065303    77.8366906282    78.4355231582     0.0104515993     0.0001210408 24996.5943664300
   -0.9755102041     1.3490288258    77.2936581616    77.9175812541     0.0108895122     0.0001210257 24999.1226338248
   -0.9734693878     1.3399337634    76.7725494708    77.4203355510     0.0113059999     0.0001210089 25001.6462222355
   -0.9714285714     1.3311777582    76.2708673246    76.9414240531     0.0117034227     0.0001209911 25004.1650756411
   -0.9693877551     1.3227248956    75.7865539757    76.4789015820     0.0120837453     0.0001209729 25006.6791728796
   -0.9673469388     1.3145451659    75.3178899826    76.0311437109     0.0124486260     0.0001209549 25009.1885015860
   -0.9653061224     1.3066131882    74.8634211408    75.5967775100     0.0127994832     0.0001209376 25011.6930694829
   -0.9632653061     1.2989072697    74.4219045316    75.1746301814     0.0131375410     0.0001209213 25014.1929008215
   -0.9612244898     1.2914086960    73.9922679079    74.7636898963     0.0134638536     0.0001209062 25016.6880317108
   -0.9591836735     1.2841011890    73.5735785965    74.3630777774     0.0137793601     0.0001208928 25019.1785067388
   -0.9571428571     1.2769704845    73.1650193268    73.9720229472     0.0140848703     0.0001208812 25021.6643764973
   -0.9551020408     1.2700040004    72.7658691871    73.5898456673     0.0143811025     0.0001208715 25024.1456957536
   -0.9530612245     1.2631905710    72.3754884407    73.2159429115     0.0146686977     0.0001208638 25026.6225218871
   -0.9510204082     1.2565202341    71.9933062850    72.8497767693     0.0149482299     0.0001208584 25029.0949152019
   -0.9489795918     1.2499840563    71.6188108859    72.4908646640     0.0152202097     0.0001208551 25031.5629445066
   -0.9469387755     1.2435739909    71.2515411916    72.1387711416     0.0154850839     0.0001208539 25034.0266767309
   -0.9448979592     1.2372827589    70.8910801509    71.7931024172     0.0157432585     0.0001208549 25036.4861752556
   -0.9428571429     1.2311037506    70.5370490537    71.4535006053     0.0159950970     0.0001208580 25038.9415001884
   -0.9408163265     1.2250309424    70.1891027733    71.1196392266     0.0162409249     0.0001208630 25041.3927086118
   -0.9387755102     1.2190588266    69.8469257429    70.7912196711     0.0164810382     0.0001208699 25043.8398548062
   -0.9367346939     1.2131823517    69.5102285299    70.4679677965     0.0167157036     0.0001208786 25046.2829904521
   -0.9346938776     1.2073968710    69.1787449051    70.1496303275     0.0169451473     0.0001208890 25048.7221648121
   -0.9326530612     1.2016980990    68.8522293213    69.8359736731     0.0171695779     0.0001209007 25051.1574227882
   -0.9306122449     1.1960820730    68.5304547326    69.5267815040     0.0173891826     0.0001209138 25053.5887957793
   -0.9285714286     1.1905451201    68.2132107017    69.2218530075     0.0176041292     0.0001209280 25056.0163204066
   -0.9265306122     1.1850838286    67.9003017483    68.9210023078     0.0178145854     0.0001209431 25058.4400256294
   -0.9244897959     1.1796950225    67.5915459031    68.6240541319     0.0180206681     0.0001209590 25060.8599311964
   -0.9224489796     1.1743757395    67.2867734365    68.3308454931     0.0182224950     0.0001209754 25063.2760487453
   -0.9204081633     1.1691232113    66.9858257369    68.0412243274     0.0184201803     0.0001209922 25065.6883827579
   -0.9183673469     1.1639348463    66.6885543185    67.7550474155     0.0186138160     0.0001210091 25068.0969313894
   -0.9163265306     1.1588082142    66.3948199388    67.4721801125     0.0188034823     0.0001210260 25070.5016871947
   -0.9142857143     1.1537410325    66.1044918138    67.1924959809     0.0189892550     0.0001210427 25072.9026377620
   -0.9122448980     1.1487311539    65.8174469161    66.9158755798     0.0191711968     0.0001210588 25075.2997662705
   -0.9102040816     1.1437765557    65.5335693460    66.6422067463     0.0193493728     0.0001210744 25077.6930519804
   -0.9081632653     1.1388753294    65.2527497676    66.3713819194     0.0195238142     0.0001210890 25080.0824638011
   -0.9061224490     1.1340256726    64.9748848997    66.1033021783     0.0196945968     0.0001211027 25082.4679616960
   -0.9040816327     1.1292258803    64.6998770572    65.8378694523     0.0198617142     0.0001211151 25084.8495061390
   -0.9020408163     1.1244743380    64.4276337361    65.5749962804     0.0200252541     0.0001211263 25087.2270505352
   -0.9000000000     1.1197695150    64.1580672368    65.3145933189     0.0201851880     0.0001211357 25089.6005419151
   -0.8979591837     1.1151099586    63.8910943224    65.0565827226     0.0203416100     0.0001211435 25091.9699215908
   -0.8959183673     1.1104942885    63.6266359071    64.8008820622     0.0204944616     0.0001211493 25094.3351257430
   -0.8938775510     1.1059211919    63.3646167727    64.5474229657     0.0206438625     0.0001211533 25096.6960859459
   -0.8918367347     1.1013894190    63.1049653087    64.2961282682     0.0207897156     0.0001211548 25099.0527296386
   -0.8897959184     1.0968977787    62.8476132749    64.0469371327     0.0209321501     0.0001211543 25101.4049805477
   -0.8877551020     1.0924451350    62.5924955840    63.7997808103     0.0210711022     0.0001211511 25103.7527590674
   -0.8857142857     1.0880304035    62.3395501007    63.5546001259     0.0212066235     0.0001211455 25106.0959826014
   -0.8836734694     1.0836525480    62.0887174586    63.3113383493     0.0213387600     0.0001211372 25108.4345659665
   -0.8816326531     1.0793105778    61.8399408902    63.0699331701     0.0214674151     0.0001211260 25110.7684271815
   -0.8795918367     1.0750035447    61.5931660703    62.8303388301     0.0215927381     0.0001211121 25113.0974731835
   -0.8775510204     1.0707305406    61.3483409720    62.5924993597     0.0217146603     0.0001210952 25115.4216041779
   -0.8755102041     1.0664906953    61.1054157324    62.3563653668     0.0218331899     0.0001210751 25117.7407201265
   -0.8734693878     1.0622831742    60.8643425293    62.1218950353     0.0219484317     0.0001210522 25120.0547208259
   -0.8714285714     1.0581071761    60.6250754655    61.8890372044     0.0220602940     0.0001210259 25122.3635059787
   -0.8693877551     1.0539619319    60.3875704629    61.6577505047     0.0221688238     0.0001209964 25124.6669752553
   -0.8673469388     1.0498467020    60.1517851626    61.4279978812     0.0222741139     0.0001209639 25126.9650283499
   -0.8653061224     1.0457607758    59.9176788330    61.1997352333     0.0223761054     0.0001209280 25129.2575650293
   -0.8632653061     1.0417034691    59.6852122830    60.9729225659     0.0224747842     0.0001208886 25131.5444851768
   -0.8612244898     1.0376741234    59.4543477825    60.7475295583     0.0225702798     0.0001208460 25133.8256888306
   -0.8591836735     1.0336721045    59.2250489867    60.5235211237     0.0226626140     0.0001208003 25136.1010762182
   -0.8571428571     1.0296968008    58.9972808661    60.3008540866     0.0227516447     0.0001207508 25138.3705477860
   -0.8551020408     1.0257476230    58.7710096411    60.0795043658     0.0228375412     0.0001206981 25140.6340042257
   -0.8530612245     1.0218240020    58.5462027200    59.8594419349     0.0229203482     0.0001206422 25142.8913464978
   -0.8510204082     1.0179253889    58.3228286418    59.6406368621     0.0230000924     0.0001205832 25145.1424758509
   -0.8489795918     1.0140512533    58.1008570218    59.4230511075     0.0230766401     0.0001205204 25147.3872938401
   -0.8469387755     1.0102010827    57.8802585008    59.2066656925     0.0231501727     0.0001204545 25149.6257023411
   -0.8448979592     1.0063743820    57.6610046973    58.9914546661     0.0232207325     0.0001203854 25151.8576035638
   -0.8428571429     1.0025706719    57.4430681625    58.7773924167     0.0232883515     0.0001203133 25154.0829000627
   -0.8408163265     0.9987894889    57.2264223382    58.5644509798     0.0233530053     0.0001202379 25156.3015004163
   -0.8387755102     0.9950303845    57.0110415164    58.3526045794     0.0234146926     0.0001201592 25158.5133183423
   -0.8367346939     0.9912929239    56.7969008020    58.1418359991     0.0234735474     0.0001200776 25160.7182665334
   -0.8346938776     0.9875766864    56.5839760772    57.9321232624     0.0235296072     0.0001199930 25162.9162607065
   -0.8326530612     0.9838812640    56.3722439680    57.7234452009     0.0235829104     0.0001199056 25165.1072194543
   -0.8306122449     0.9802062611    56.1616818123    57.5157814211     0.0236334966     0.0001198154 25167.2910641065
   -0.8285714286     0.9765512941    55.9522676300    57.3091055696     0.0236812895     0.0001197221 25169.4677185976
   -0.8265306122     0.9729159908    55.7439800947    57.1034053622     0.0237264469     0.0001196262 25171.6371093432
   -0.8244897959     0.9692999900    55.5367985066    56.8986629686     0.0237690188     0.0001195276 25173.7991651230
   -0.8224489796     0.9657029407    55.3307027670    56.6948608021     0.0238090492     0.0001194265 25175.9538169700
   -0.8204081633     0.9621245024    55.1256733545    56.4919819003     0.0238465827     0.0001193230 25178.1009980663
   -0.8183673469     0.9585643440    54.9216913014    56.2900098993     0.0238816647     0.0001192172 25180.2406454611
   -0.8163265306     0.9550221437    54.7187381727    56.0889287259     0.0239143365     0.0001191090 25182.3727004123
   -0.8142857143     0.9514975886    54.5167960447    55.8887188792     0.0239445705     0.0001189984 25184.4971059941
   -0.8122448980     0.9479903746    54.3158474857    55.6893705734     0.0239725002     0.0001188857 25186.6138089076
   -0.8102040816     0.9445002057    54.1158755372    55.4908695960     0.0239981735     0.0001187709 25188.7227593213
   -0.8081632653     0.9410267938    53.9168636960    55.2932022134     0.0240216387     0.0001186543 25190.8239107096
   -0.8061224490     0.9375698586    53.7187958976    55.0963551495     0.0240429446     0.0001185358 25192.9172197002
   -0.8040816327     0.9341291270    53.5216564995    54.9003155657     0.0240621400     0.0001184155 25195.0026459288
   -0.8020408163     0.9307043332    53.3254302661    54.7050710416     0.0240792740     0.0001182936 25197.0801519026
   -0.8000000000     0.9272952180    53.1301023542    54.5106095555     0.0240943960     0.0001181701 25199.1497028696
   -0.7979591837     0.9239015290    52.9356582985    54.3169194672     0.0241075552     0.0001180451 25201.2112666955
   -0.7959183673     0.9205230201    52.7420839987    54.1239894999     0.0241188009     0.0001179187 25203.2648143771
   -0.7938775510     0.9171594514    52.5493657065    53.9318069976     0.0241281522     0.0001177909 25205.3103215409
   -0.7918367347     0.9138105888    52.3574900132    53.7403630311     0.0241356873     0.0001176618 25207.3477647221
   -0.7897959184     0.9104762040    52.1664438387    53.5496476552     0.0241414608     0.0001175317 25209.3771234552
   -0.7877551020     0.9071560743    51.9762144194    53.3596508726     0.0241455211     0.0001174005 25211.3983804184
   -0.7857142857     0.9038499823    51.7867892983    53.1703629709     0.0241479160     0.0001172684 25213.4115212980
   -0.7836734694     0.9005577156    51.5981563144    52.9817745093     0.0241486931     0.0001171355 25215.4165346596
   -0.7816326531     0.8972790671    51.4103035930    52.7938763055     0.0241478993     0.0001170018 25217.4134118249
   -0.7795918367     0.8940138344    51.2232195364    52.6066594226     0.0241455810     0.0001168674 25219.4021467551
   -0.7775510204     0.8907618196    51.0368928148    52.4201151578     0.0241417842     0.0001167324 25221.3827359396
   -0.7755102041     0.8875228296    50.8513123577    52.2342350303     0.0241365539     0.0001165968 25223.3551782899
   -0.7734693878     0.8842966755    50.6664673458    52.0490107707     0.0241299348     0.0001164609 25225.3194750388
   -0.7714285714     0.8810831728    50.4823472028    51.8644343105     0.0241219706     0.0001163246 25227.2756295630
   -0.7693877551     0.8778821410    50.2989415880    51.6804977718     0.0241127042     0.0001161880 25229.2236466355
   -0.7673469388     0.8746934035    50.1162403889    51.4971934580     0.0241021779     0.0001160512 25231.1635341593
   -0.7653061224     0.8715167878    49.9342337142    51.3145138450     0.0240904329     0.0001159142 25233.0953023447
   -0.7632653061     0.8683521249    49.7529118872    51.1324515721     0.0240775097     0.0001157772 25235.0189632887
   -0.7612244898     0.8651992496    49.5722654391    50.9509994341     0.0240634477     0.0001156402 25236.9345308985
   -0.7591836735     0.8620580001    49.3922851027    50.7701503733     0.0240482856     0.0001155033 25238.8420208190
   -0.7571428571     0.8589282182    49.2129618067    50.5898974726     0.0240320610     0.0001153666 25240.7414503628
   -0.7551020408     0.8558097488    49.0342866700    50.4102339480     0.0240148103     0.0001152300 25242.6328384443
   -0.7530612245     0.8527024401    48.8562509955    50.2311531426     0.0239965694     0.0001150937 25244.5162055155
   -0.7510204082     0.8496061434    48.6788462656    50.0526485200     0.0239773726     0.0001149577 25246.3915735060
   -0.7489795918     0.8465207132    48.5020641364    49.8747136585     0.0239572536     0.0001148221 25248.2589657643
   -0.7469387755     0.8434460067    48.3258964330    49.6973422462     0.0239362450     0.0001146870 25250.1184070028
   -0.7448979592     0.8403818842    48.1503351447    49.5205280749     0.0239143780     0.0001145523 25251.9699232442
   -0.7428571429     0.8373282086    47.9753724206    49.3442650363     0.0238916833     0.0001144181 25253.8135417713
   -0.7408163265     0.8342848456    47.8010005647    49.1685471169     0.0238681900     0.0001142846 25255.6492910778
   -0.7387755102     0.8312516635    47.6272120320    48.9933683937     0.0238439266     0.0001141517 25257.4772008218
   -0.7367346939     0.8282285332    47.4539994242    48.8187230309     0.0238189203     0.0001140194 25259.2973017816
   -0.7346938776     0.8252153280    47.2813554856    48.6446052758     0.0237931974     0.0001138878 25261.1096258127
   -0.7326530612     0.8222119238    47.1092730996    48.4710094555     0.0237667830     0.0001137570 25262.9142058068
   -0.7306122449     0.8192181987    46.9377452847    48.2979299737     0.0237397013     0.0001136270 25264.7110746760
   -0.7285714286     0.8162340331    46.7667651908    48.1253613077     0.0237119754     0.0001134978 25266.5002634786
   -0.7265306122     0.8132593097    46.5963260961    47.9532980062     0.0236836277     0.0001133694 25268.2818076639
   -0.7244897959     0.8102939134    46.4264214035    47.7817346869     0.0236546792     0.0001132419 25270.0557432798
   -0.7224489796     0.8073377312    46.2570446372    47.6106660334     0.0236251502     0.0001131152 25271.8221064993
   -0.7204081633     0.8043906520    46.0881894401    47.4400873474     0.0235950696     0.0001129896 25273.5809336119
   -0.7183673469     0.8014525670    45.9198495701    47.2699931967     0.0235644517     0.0001128649 25275.3322610144
   -0.7163265306     0.7985233692    45.7520188977    47.1003782624     0.0235333104     0.0001127411 25277.0761252030
   -0.7142857143     0.7956029535    45.5846914028    46.9312374715     0.0235016624     0.0001126184 25278.8125627651
   -0.7122448980     0.7926912167    45.4178611722    46.7625658081     0.0234695234     0.0001124966 25280.5416103719
   -0.7102040816     0.7897880574    45.2515223968    46.5943583119     0.0234369080     0.0001123759 25282.2633047713
   -0.7081632653     0.7868933760    45.0856693690    46.4266100773     0.0234038304     0.0001122562 25283.9776827812
   -0.7061224490     0.7840070746    44.9202964804    46.2593162520     0.0233703038     0.0001121375 25285.6847812827
   -0.7040816327     0.7811290570    44.7553982192    46.0924720366     0.0233363405     0.0001120199 25287.3846372142
   -0.7020408163     0.7782592286    44.5909691678    45.9260726835     0.0233019522     0.0001119034 25289.0772875655
   -0.7000000000     0.7753974966    44.4270040008    45.7601134962     0.0232671500     0.0001117879 25290.7627693724
   -0.6979591837     0.7725437695    44.2634974825    45.5945898287     0.0232319441     0.0001116734 25292.4411197110
   -0.6959183673     0.7696979575    44.1004444649    45.4294971284     0.0231963449     0.0001115600 25294.1123756932
   -0.6938775510     0.7668599722    43.9378398857    45.2648324758     0.0231603898     0.0001114478 25295.7765744615
   -0.6918367347     0.7640297268    43.7756787663    45.1005897870     0.0231240596     0.0001113367 25297.4337531848
   -0.6897959184     0.7612071357    43.6139562096    44.9367646033     0.0230873618     0.0001112266 25299.0839490538
   -0.6877551020     0.7583921149    43.4526673983    44.7733525140     0.0230503036     0.0001111176 25300.7271992683
   -0.6857142857     0.7555845816    43.2918075933    44.6103491562     0.0230128916     0.0001110096 25302.3635386522
   -0.6836734694     0.7527844546    43.1313721313    44.4477502144     0.0229751318     0.0001109028 25303.9930017451
   -0.6816326531     0.7499916536    42.9713564236    44.2855514210     0.0229370297     0.0001107969 25305.6156241809
   -0.6795918367     0.7472061000    42.8117559545    44.1237485553     0.0228985906     0.0001106921 25307.2314410578
   -0.6775510204     0.7444277160    42.6525662790    43.9623374439     0.0228598193     0.0001105884 25308.8404869488
   -0.6755102041     0.7416564254    42.4937830220    43.8013153665     0.0228207445     0.0001104857 25310.4427959127
   -0.6734693878     0.7388921529    42.3354018762    43.6406776246     0.0227813595     0.0001103841 25312.0384015039
   -0.6714285714     0.7361348246    42.1774186009    43.4804194142     0.0227416543     0.0001102835 25313.6273367826
   -0.6693877551     0.7333843675    42.0198290204    43.3205367381     0.0227016323     0.0001101839 25315.2096343246
   -0.6673469388     0.7306407100    41.8626290228    43.1610256458     0.0226612961     0.0001100853 25316.7853262303
   -0.6653061224     0.7279037813    41.7058145582    43.0018822331     0.0226206483     0.0001099876 25318.3544441345
   -0.6632653061     0.7251735117    41.5493816378    42.8431026426     0.0225796911     0.0001098910 25319.9170192148
   -0.6612244898     0.7224498329    41.3933263324    42.6846830628     0.0225384268     0.0001097952 25321.4730822006
   -0.6591836735     0.7197326770    41.2376447712    42.5266214337     0.0224968867     0.0001097005 25323.0226633815
   -0.6571428571     0.7170219777    41.0823331405    42.3689129592     0.0224550539     0.0001096067 25324.5657926157
   -0.6551020408     0.7143176693    40.9273876824    42.2115533046     0.0224129182     0.0001095139 25326.1024993380
   -0.6530612245     0.7116196872    40.7728046940    42.0545388337     0.0223704809     0.0001094219 25327.6328125674
   -0.6510204082     0.7089279677    40.6185805260    41.8978659565     0.0223277428     0.0001093308 25329.1567609151
   -0.6489795918     0.7062424480    40.4647115813    41.7415311283     0.0222847050     0.0001092406 25330.6743725921
   -0.6469387755     0.7035630662    40.3111943147    41.5855308502     0.0222413683     0.0001091512 25332.1856751991
   -0.6448979592     0.7008897614    40.1580252311    41.4298632519     0.0221977610     0.0001090627 25333.6906947105
   -0.6428571429     0.6982224734    40.0052008849    41.2745240690     0.0221538688     0.0001089751 25335.1894573083
   -0.6408163265     0.6955611429    39.8527178787    41.1195091436     0.0221096785     0.0001088882 25336.6819888262
   -0.6387755102     0.6929057114    39.7005728628    40.9648151503     0.0220651905     0.0001088022 25338.1683145919
   -0.6367346939     0.6902561213    39.5487625338    40.8104388083     0.0220204051     0.0001087169 25339.6484594364
   -0.6346938776     0.6876123158    39.3972836338    40.6563768812     0.0219753228     0.0001086323 25341.1224477033
   -0.6326530612     0.6849742386    39.2461329497    40.5026266608     0.0219299523     0.0001085486 25342.5903032580
   -0.6306122449     0.6823418347    39.0953073120    40.3491862717     0.0218843163     0.0001084656 25344.0520494968
   -0.6285714286     0.6797150493    38.9448035941    40.1960507677     0.0218383829     0.0001083833 25345.5077093546
   -0.6265306122     0.6770938286    38.7946187117    40.0432170824     0.0217921526     0.0001083018 25346.9573053141
   -0.6244897959     0.6744781195    38.6447496216    39.8906821925     0.0217456256     0.0001082209 25348.4008594139
   -0.6224489796     0.6718678696    38.4951933211    39.7384431163     0.0216988024     0.0001081406 25349.8383932558
   -0.6204081633     0.6692630273    38.3459468472    39.5864973305     0.0216516905     0.0001080610 25351.2699280133
   -0.6183673469     0.6666635414    38.1970072760    39.4348432160     0.0216043128     0.0001079822 25352.6954844387
   -0.6163265306     0.6640693616    38.0483717214    39.2834761326     0.0215566386     0.0001079040 25354.1150828707
   -0.6142857143     0.6614804381    37.9000373354    39.1323932629     0.0215086685     0.0001078263 25355.5287432416
   -0.6122448980     0.6588967220    37.7520013062    38.9815918292     0.0214604031     0.0001077493 25356.9364850841
   -0.6102040816     0.6563181648    37.6042608584    38.8310690931     0.0214118430     0.0001076728 25358.3383275385
   -0.6081632653     0.6537447186    37.4568132522    38.6808233937     0.0213630070     0.0001075970 25359.7342893589
   -0.6061224490     0.6511763362    37.3096557821    38.5308519464     0.0213138939     0.0001075217 25361.1243889230
   -0.6040816327     0.6486129710    37.1627857773    38.3811511332     0.0212644870     0.0001074471 25362.5086451298
   -0.6020408163     0.6460545771    37.0162006001    38.2317183706     0.0212147872     0.0001073729 25363.8870760499
   -0.6000000000     0.6435011088    36.8698976458    38.0825511110     0.0211647957     0.0001072993 25365.2596986549
   -0.5979591837     0.6409525214    36.7238743423    37.9336470602     0.0211145171     0.0001072261 25366.6265297033
   -0.5959183673     0.6384087704    36.5781281488    37.7850051827     0.0210639779     0.0001071536 25367.9875857438
   -0.5938775510     0.6358698122    36.4326565560    37.6366213137     0.0210131491     0.0001070816 25369.3428831178
   -0.5918367347     0.6333356033    36.2874570851    37.4884930509     0.0209620320     0.0001070100 25370.6924379630
   -0.5897959184     0.6308061012    36.1425272873    37.3406180254     0.0209106281     0.0001069389 25372.0362662159
   -0.5877551020     0.6282812635    35.9978647435    37.1929939011     0.0208589388     0.0001068683 25373.3743836146
   -0.5857142857     0.6257610485    35.8534670635    37.0456200702     0.0208069952     0.0001067982 25374.7068057019
   -0.5836734694     0.6232454151    35.7093318855    36.8984926269     0.0207547703     0.0001067286 25376.0335478275
   -0.5816326531     0.6207343225    35.5654568761    36.7516092264     0.0207022639     0.0001066595 25377.3546251511
   -0.5795918367     0.6182277304    35.4218397290    36.6049676641     0.0206494779     0.0001065907 25378.6700526451
   -0.5775510204     0.6157255991    35.2784781651    36.4585657647     0.0205964141     0.0001065224 25379.9798450965
   -0.5755102041     0.6132278892    35.1353699322    36.3124030723     0.0205431037     0.0001064546 25381.2840171101
   -0.5734693878     0.6107345620    34.9925128037    36.1664758269     0.0204895201     0.0001063872 25382.5825831106
   -0.5714285714     0.6082455789    34.8499045790    36.0207818724     0.0204356639     0.0001063203 25383.8755573451
   -0.5693877551     0.6057609021    34.7075430829    35.8753191532     0.0203815374     0.0001062537 25385.1629538854
   -0.5673469388     0.6032804939    34.5654261647    35.7300858922     0.0203271469     0.0001061876 25386.4447866303
   -0.5653061224     0.6008043174    34.4235516982    35.5850813423     0.0202725166     0.0001061220 25387.7210693080
   -0.5632653061     0.5983323357    34.2819175814    35.4403020146     0.0202176224     0.0001060567 25388.9918154781
   -0.5612244898     0.5958645126    34.1405217358    35.2957459633     0.0201624664     0.0001059919 25390.2570385340
   -0.5591836735     0.5934008123    33.9993621059    35.1514112663     0.0201070510     0.0001059274 25391.5167517050
   -0.5571428571     0.5909411993    33.8584366595    35.0072968704     0.0200513933     0.0001058634 25392.7709680581
   -0.5551020408     0.5884856384    33.7177433863    34.8634010142     0.0199954977     0.0001057998 25394.0197005004
   -0.5530612245     0.5860340951    33.5772802985    34.7197209053     0.0199393501     0.0001057366 25395.2629617811
   -0.5510204082     0.5835865349    33.4370454299    34.5762547193     0.0198829530     0.0001056738 25396.5007644930
   -0.5489795918     0.5811429239    33.2970368357    34.4330006528     0.0198263088     0.0001056113 25397.7331210752
   -0.5469387755     0.5787032286    33.1572525920    34.2899586504     0.0197694502     0.0001055494 25398.9600438144
   -0.5448979592     0.5762674158    33.0176907958    34.1471253938     0.0197123524     0.0001054878 25400.1815452653
   -0.5428571429     0.5738354525    32.8783495644    34.0044990101     0.0196550157     0.0001054266 25401.3976387399
   -0.5408163265     0.5714073063    32.7392270349    33.8620777820     0.0195974425     0.0001053657 25402.6083366856
   -0.5387755102     0.5689829450    32.6003213646    33.7198609729     0.0195396523     0.0001053054 25403.8136514499
   -0.5367346939     0.5665623368    32.4616307296    33.5778469625     0.0194816484     0.0001052454 25405.0135953304
   -0.5346938776     0.5641454502    32.3231533257    33.4360331185     0.0194234166     0.0001051858 25406.2081805742
   -0.5326530612     0.5617322539    32.1848873671    33.2944178010     0.0193649592     0.0001051266 25407.3974193792
   -0.5306122449     0.5593227173    32.0468310866    33.1529997195     0.0193062847     0.0001050678 25408.5813238934
   -0.5285714286     0.5569168097    31.9089827353    33.0117786840     0.0192474203     0.0001050095 25409.7599062157
   -0.5265306122     0.5545145009    31.7713405822    32.8707514160     0.0191883389     0.0001049516 25410.9331783964
   -0.5244897959     0.5521157611    31.6339029139    32.7299163443     0.0191290430     0.0001048940 25412.1011524368
   -0.5224489796     0.5497205606    31.4966680344    32.5892719134     0.0190695351     0.0001048368 25413.2638402901
   -0.5204081633     0.5473288701    31.3596342649    32.4488186064     0.0190098529     0.0001047801 25414.4212538614
   -0.5183673469     0.5449406607    31.2227999433    32.3085531090     0.0189499676     0.0001047239 25415.5734050082
   -0.5163265306     0.5425559036    31.0861634243    32.1684737442     0.0188898786     0.0001046680 25416.7203055405
   -0.5142857143     0.5401745703    30.9497230789    32.0285790168     0.0188295883     0.0001046125 25417.8619672210
   -0.5122448980     0.5377966328    30.8134772940    31.8888692173     0.0187691298     0.0001045574 25418.9984017657
   -0.5102040816     0.5354220631    30.6774244726    31.7493417131     0.0187084852     0.0001045028 25420.1296208443
   -0.5081632653     0.5330508336    30.5415630332    31.6099945136     0.0186476472     0.0001044486 25421.2556360797
   -0.5061224490     0.5306829171    30.4058914097    31.4708261780     0.0185866180     0.0001043948 25422.3764590495
   -0.5040816327     0.5283182864    30.2704080512    31.3318369441     0.0185254290     0.0001043415 25423.4921012850
   -0.5020408163     0.5259569148    30.1351114217    31.1930245634     0.0184640675     0.0001042886 25424.6025742728
   -0.5000000000     0.5235987756    30.0000000000    31.0543868687     0.0184025224     0.0001042361 25425.7078894540
