shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.237205 -3.591704 -0.080216  0.824356  0.335959 -0.229900 -0.236294 -0.028814  0.082752  0.075862
   -0.9959183673     1.4804147767    84.8215186329    85.0824403026     0.0045539422     0.0001211547 24973.7363267508
   -0.9938775510     1.4600831244    83.6566007642    83.9756026068     0.0055676325     0.0001211900 24976.3064131511
   -0.9918367347     1.4429339318    82.6740244067    83.0416731461     0.0064166810     0.0001212137 24978.8733809965
   -0.9897959184     1.4278174270    81.8079124837    82.2181172217     0.0071594233     0.0001212276 24981.4368604055
   -0.9877551020     1.4141440401    81.0244851196    81.4728734967     0.0078258535     0.0001212331 24983.9965373014
   -0.9857142857     1.4015635991    80.3036789465    80.7869028282     0.0084338478     0.0001212316 24986.5521508898
   -0.9836734694     1.3898479862    79.6324237728    80.1478059052     0.0089951151     0.0001212241 24989.1034881285
   -0.9816326531     1.3788387766    79.0016425268    79.5469752509     0.0095178516     0.0001212120 24991.6503547728
   -0.9795918367     1.3684206412    78.4047273409    78.9781463207     0.0100080492     0.0001211960 24994.1925992508
   -0.9775510204     1.3585065303    77.8366906282    78.4365942015     0.0104702925     0.0001211771 24996.7301130983
   -0.9755102041     1.3490288258    77.2936581616    77.9186499751     0.0109081649     0.0001211561 24999.2628163111
   -0.9734693878     1.3399337634    76.7725494708    77.4213982226     0.0113245471     0.0001211336 25001.7906483490
   -0.9714285714     1.3311777582    76.2708673246    76.9424769623     0.0117217995     0.0001211104 25004.3135623665
   -0.9693877551     1.3227248956    75.7865539757    76.4799409555     0.0121018858     0.0001210869 25006.8315337419
   -0.9673469388     1.3145451659    75.3178899826    76.0321656096     0.0124664615     0.0001210636 25009.3445610533
   -0.9653061224     1.3066131882    74.8634211408    75.5977779298     0.0128169439     0.0001210410 25011.8526503334
   -0.9632653061     1.2989072697    74.4219045316    75.1756048822     0.0131545527     0.0001210193 25014.3558238253
   -0.9612244898     1.2914086960    73.9922679079    74.7646346194     0.0134803421     0.0001209988 25016.8541154702
   -0.9591836735     1.2841011890    73.5735785965    74.3639880179     0.0137952468     0.0001209799 25019.3475675846
   -0.9571428571     1.2769704845    73.1650193268    73.9728941955     0.0141000764     0.0001209626 25021.8362284265
   -0.9551020408     1.2700040004    72.7658691871    73.5906733805     0.0143955489     0.0001209472 25024.3201503950
   -0.9530612245     1.2631905710    72.3754884407    73.2167225167     0.0146823044     0.0001209336 25026.7993886886
   -0.9510204082     1.2565202341    71.9933062850    72.8505036756     0.0149609168     0.0001209221 25029.2739999086
   -0.9489795918     1.2499840563    71.6188108859    72.4915343204     0.0152318974     0.0001209126 25031.7440417994
   -0.9469387755     1.2435739909    71.2515411916    72.1393791439     0.0154956955     0.0001209051 25034.2095797642
   -0.9448979592     1.2372827589    70.8910801509    71.7936444915     0.0157527195     0.0001208997 25036.6706763936
   -0.9428571429     1.2311037506    70.5370490537    71.4539726453     0.0160033357     0.0001208961 25039.1273900937
   -0.9408163265     1.2250309424    70.1891027733    71.1200373291     0.0162478731     0.0001208945 25041.5797754920
   -0.9387755102     1.2190588266    69.8469257429    70.7915401428     0.0164866314     0.0001208947 25044.0278837907
   -0.9367346939     1.2131823517    69.5102285299    70.4682071825     0.0167198817     0.0001208966 25046.4717630755
   -0.9346938776     1.2073968710    69.1787449051    70.1497855087     0.0169478557     0.0001209000 25048.9114585867
   -0.9326530612     1.2016980990    68.8522293213    69.8360418461     0.0171707678     0.0001209049 25051.3470129591
   -0.9306122449     1.1960820730    68.5304547326    69.5267601978     0.0173888107     0.0001209111 25053.7784664232
   -0.9285714286     1.1905451201    68.2132107017    69.2217400912     0.0176021584     0.0001209183 25056.2058480756
   -0.9265306122     1.1850838286    67.9003017483    68.9207959618     0.0178109840     0.0001209266 25058.6291850196
   -0.9244897959     1.1796950225    67.5915459031    68.6237529729     0.0180154119     0.0001209357 25061.0485036595
   -0.9224489796     1.1743757395    67.2867734365    68.3304485068     0.0182155663     0.0001209454 25063.4638214869
   -0.9204081633     1.1691232113    66.9858257369    68.0407308777     0.0184115680     0.0001209555 25065.8751481205
   -0.9183673469     1.1639348463    66.6885543185    67.7544572934     0.0186035164     0.0001209659 25068.2824862111
   -0.9163265306     1.1588082142    66.3948199388    67.4714934386     0.0187914975     0.0001209764 25070.6858322320
   -0.9142857143     1.1537410325    66.1044918138    67.1917133467     0.0189755954     0.0001209868 25073.0851771718
   -0.9122448980     1.1487311539    65.8174469161    66.9149979353     0.0191558790     0.0001209969 25075.4805071426
   -0.9102040816     1.1437765557    65.5335693460    66.6412353339     0.0193324185     0.0001210066 25077.8718039148
   -0.9081632653     1.1388753294    65.2527497676    66.3703185993     0.0195052557     0.0001210157 25080.2590453899
   -0.9061224490     1.1340256726    64.9748848997    66.1021488091     0.0196744668     0.0001210240 25082.6422060182
   -0.9040816327     1.1292258803    64.6998770572    65.8366287228     0.0198400593     0.0001210312 25085.0212511929
   -0.9020408163     1.1244743380    64.4276337361    65.5736706930     0.0200021182     0.0001210374 25087.3961375535
   -0.9000000000     1.1197695150    64.1580672368    65.3131862376     0.0201606298     0.0001210422 25089.7668236134
   -0.8979591837     1.1151099586    63.8910943224    65.0550972420     0.0203156834     0.0001210457 25092.1332618208
   -0.8959183673     1.1104942885    63.6266359071    64.7993222373     0.0204672376     0.0001210474 25094.4953990729
   -0.8938775510     1.1059211919    63.3646167727    64.5457923568     0.0206154030     0.0001210476 25096.8531772675
   -0.8918367347     1.1013894190    63.1049653087    64.2944315607     0.0207601024     0.0001210457 25099.2065337979
   -0.8897959184     1.0968977787    62.8476132749    64.0451784296     0.0209014550     0.0001210420 25101.5554019973
   -0.8877551020     1.0924451350    62.5924955840    63.7979649946     0.0210394102     0.0001210360 25103.8997115399
   -0.8857142857     1.0880304035    62.3395501007    63.5527320210     0.0211740189     0.0001210279 25106.2393888012
   -0.8836734694     1.0836525480    62.0887174586    63.3094227468     0.0213053265     0.0001210175 25108.5743571842
   -0.8816326531     1.0793105778    61.8399408902    63.0679757197     0.0214332511     0.0001210044 25110.9045374136
   -0.8795918367     1.0750035447    61.5931660703    62.8283444535     0.0215579296     0.0001209890 25113.2298478247
   -0.8775510204     1.0707305406    61.3483409720    62.5904735972     0.0216793041     0.0001209709 25115.5502068192
   -0.8755102041     1.0664906953    61.1054157324    62.3543138726     0.0217973846     0.0001209501 25117.8655294706
   -0.8734693878     1.0622831742    60.8643425293    62.1198230075     0.0219122680     0.0001209266 25120.1757277323
   -0.8714285714     1.0581071761    60.6250754655    61.8869504878     0.0220238739     0.0001209002 25122.4807124523
   -0.8693877551     1.0539619319    60.3875704629    61.6556547828     0.0221322466     0.0001208708 25124.7803935020
   -0.8673469388     1.0498467020    60.1517851626    61.4258984379     0.0222374717     0.0001208387 25127.0746798936
   -0.8653061224     1.0457607758    59.9176788330    61.1976377344     0.0223394971     0.0001208035 25129.3634798859
   -0.8632653061     1.0417034691    59.6852122830    60.9708327912     0.0224383108     0.0001207652 25131.6467010800
   -0.8612244898     1.0376741234    59.4543477825    60.7454526888     0.0225340316     0.0001207240 25133.9242505073
   -0.8591836735     1.0336721045    59.2250489867    60.5214622774     0.0226266804     0.0001206799 25136.1960353237
   -0.8571428571     1.0296968008    58.9972808661    60.2988190308     0.0227161263     0.0001206324 25138.4619640470
   -0.8551020408     1.0257476230    58.7710096411    60.0774980886     0.0228025250     0.0001205818 25140.7219415434
   -0.8530612245     1.0218240020    58.5462027200    59.8574692223     0.0228859178     0.0001205284 25142.9758737247
   -0.8510204082     1.0179253889    58.3228286418    59.6387023709     0.0229663291     0.0001204720 25145.2236681399
   -0.8489795918     1.0140512533    58.1008570218    59.4211599636     0.0230436335     0.0001204121 25147.4652339062
   -0.8469387755     1.0102010827    57.8802585008    59.2048222441     0.0231179985     0.0001203493 25149.7004816430
   -0.8448979592     1.0063743820    57.6610046973    58.9896630435     0.0231894628     0.0001202836 25151.9293234099
   -0.8428571429     1.0025706719    57.4430681625    58.7756565664     0.0232580552     0.0001202150 25154.1516726470
   -0.8408163265     0.9987894889    57.2264223382    58.5627748324     0.0233237510     0.0001201433 25156.3674441197
   -0.8387755102     0.9950303845    57.0110415164    58.3509919387     0.0233865467     0.0001200685 25158.5765537875
   -0.8367346939     0.9912929239    56.7969008020    58.1402901339     0.0234465670     0.0001199909 25160.7789172269
   -0.8346938776     0.9875766864    56.5839760772    57.9306472159     0.0235038453     0.0001199105 25162.9744523115
   -0.8326530612     0.9838812640    56.3722439680    57.7220417831     0.0235584161     0.0001198274 25165.1630801247
   -0.8306122449     0.9802062611    56.1616818123    57.5144532024     0.0236103148     0.0001197416 25167.3447244186
   -0.8285714286     0.9765512941    55.9522676300    57.3078551056     0.0236594647     0.0001196528 25169.5193114856
   -0.8265306122     0.9729159908    55.7439800947    57.1022346856     0.0237060147     0.0001195614 25171.6867700371
   -0.8244897959     0.9692999900    55.5367985066    56.8975738433     0.0237500100     0.0001194675 25173.8470310894
   -0.8224489796     0.9657029407    55.3307027670    56.6938547351     0.0237914900     0.0001193711 25176.0000278556
   -0.8204081633     0.9621245024    55.1256733545    56.4910601401     0.0238304950     0.0001192724 25178.1456956433
   -0.8183673469     0.9585643440    54.9216913014    56.2891734346     0.0238670657     0.0001191713 25180.2839717584
   -0.8163265306     0.9550221437    54.7187381727    56.0881782878     0.0239012389     0.0001190679 25182.4147954208
   -0.8142857143     0.9514975886    54.5167960447    55.8880549565     0.0239329829     0.0001189621 25184.5381087582
   -0.8122448980     0.9479903746    54.3158474857    55.6887933339     0.0239624255     0.0001188541 25186.6538581090
   -0.8102040816     0.9445002057    54.1158755372    55.4903789538     0.0239896102     0.0001187441 25188.7619928463
   -0.8081632653     0.9410267938    53.9168636960    55.2927978321     0.0240145810     0.0001186322 25190.8624651546
   -0.8061224490     0.9375698586    53.7187958976    55.0960364463     0.0240373822     0.0001185183 25192.9552299011
   -0.8040816327     0.9341291270    53.5216564995    54.9000817160     0.0240580585     0.0001184027 25195.0402445132
   -0.8020408163     0.9307043332    53.3254302661    54.7049209839     0.0240766550     0.0001182853 25197.1174688628
   -0.8000000000     0.9272952180    53.1301023542    54.5105419978     0.0240932169     0.0001181662 25199.1868651559
   -0.7979591837     0.9239015290    52.9356582985    54.3169328934     0.0241077896     0.0001180456 25201.2483978287
   -0.7959183673     0.9205230201    52.7420839987    54.1240821767     0.0241204185     0.0001179234 25203.3020334484
   -0.7938775510     0.9171594514    52.5493657065    53.9319768790     0.0241311172     0.0001177997 25205.3477406192
   -0.7918367347     0.9138105888    52.3574900132    53.7406079399     0.0241399618     0.0001176747 25207.3854911274
   -0.7897959184     0.9104762040    52.1664438387    53.5499652434     0.0241470038     0.0001175485 25209.4152649708
   -0.7877551020     0.9071560743    51.9762144194    53.3600386118     0.0241522884     0.0001174210 25211.4370406351
   -0.7857142857     0.9038499823    51.7867892983    53.1708181616     0.0241558606     0.0001172925 25213.4507986893
   -0.7836734694     0.9005577156    51.5981563144    52.9822942907     0.0241577650     0.0001171629 25215.4565225297
   -0.7816326531     0.8972790671    51.4103035930    52.7944576652     0.0241580459     0.0001170325 25217.4541982600
   -0.7795918367     0.8940138344    51.2232195364    52.6072992075     0.0241567474     0.0001169011 25219.4438145770
   -0.7775510204     0.8907618196    51.0368928148    52.4208100839     0.0241539129     0.0001167690 25221.4253626621
   -0.7755102041     0.8875228296    50.8513123577    52.2349816940     0.0241495857     0.0001166362 25223.3988360783
   -0.7734693878     0.8842966755    50.6664673458    52.0498056593     0.0241438082     0.0001165028 25225.3642306710
   -0.7714285714     0.8810831728    50.4823472028    51.8652738130     0.0241366227     0.0001163688 25227.3215444744
   -0.7693877551     0.8778821410    50.2989415880    51.6813781900     0.0241280704     0.0001162344 25229.2707776216
   -0.7673469388     0.8746934035    50.1162403889    51.4981110175     0.0241181923     0.0001160995 25231.2119322596
   -0.7653061224     0.8715167878    49.9342337142    51.3154647057     0.0241070285     0.0001159643 25233.1450124419
   -0.7632653061     0.8683521249    49.7529118872    51.1334318395     0.0240946186     0.0001158289 25235.0700238162
   -0.7612244898     0.8651992496    49.5722654391    50.9520051698     0.0240810011     0.0001156932 25236.9869745160
   -0.7591836735     0.8620580001    49.3922851027    50.7711776060     0.0240662142     0.0001155574 25238.8958746750
   -0.7571428571     0.8589282182    49.2129618067    50.5909422084     0.0240502950     0.0001154216 25240.7967361413
   -0.7551020408     0.8558097488    49.0342866700    50.4112921809     0.0240332800     0.0001152857 25242.6895724096
   -0.7530612245     0.8527024401    48.8562509955    50.2322208646     0.0240152046     0.0001151499 25244.5743985568
   -0.7510204082     0.8496061434    48.6788462656    50.0537217308     0.0239961037     0.0001150142 25246.4512311802
   -0.7489795918     0.8465207132    48.5020641364    49.8757883758     0.0239760110     0.0001148787 25248.3200883387
   -0.7469387755     0.8434460067    48.3258964330    49.6984145142     0.0239549596     0.0001147434 25250.1809894956
   -0.7448979592     0.8403818842    48.1503351447    49.5215939744     0.0239329815     0.0001146084 25252.0339554652
   -0.7428571429     0.8373282086    47.9753724206    49.3453206926     0.0239101079     0.0001144737 25253.8790083609
   -0.7408163265     0.8342848456    47.8010005647    49.1695887088     0.0238863692     0.0001143394 25255.7161715453
   -0.7387755102     0.8312516635    47.6272120320    48.9943921615     0.0238617947     0.0001142055 25257.5454695832
   -0.7367346939     0.8282285332    47.4539994242    48.8197252841     0.0238364129     0.0001140721 25259.3669281960
   -0.7346938776     0.8252153280    47.2813554856    48.6455824005     0.0238102514     0.0001139392 25261.1805742178
   -0.7326530612     0.8222119238    47.1092730996    48.4719579215     0.0237833368     0.0001138069 25262.9864355544
   -0.7306122449     0.8192181987    46.9377452847    48.2988463411     0.0237556949     0.0001136752 25264.7845411426
   -0.7285714286     0.8162340331    46.7667651908    48.1262422335     0.0237273505     0.0001135441 25266.5749209122
   -0.7265306122     0.8132593097    46.5963260961    47.9541402498     0.0236983276     0.0001134137 25268.3576046429
   -0.7244897959     0.8102939134    46.4264214035    47.7825351149     0.0236686493     0.0001132840 25270.1326210683
   -0.7224489796     0.8073377312    46.2570446372    47.6114216257     0.0236383378     0.0001131550 25271.9000031324
   -0.7204081633     0.8043906520    46.0881894401    47.4407950481     0.0236074213     0.0001130268 25273.6597842987
   -0.7183673469     0.8014525670    45.9198495701    47.2706501728     0.0235759181     0.0001128994 25275.4119982611
   -0.7163265306     0.7985233692    45.7520188977    47.1009818663     0.0235438453     0.0001127728 25277.1566789312
   -0.7142857143     0.7956029535    45.5846914028    46.9317851877     0.0235112219     0.0001126471 25278.8938604279
   -0.7122448980     0.7926912167    45.4178611722    46.7630552558     0.0234780658     0.0001125223 25280.6235770658
   -0.7102040816     0.7897880574    45.2515223968    46.5947872479     0.0234443944     0.0001123983 25282.3458633453
   -0.7081632653     0.7868933760    45.0856693690    46.4269763982     0.0234102239     0.0001122753 25284.0607539424
   -0.7061224490     0.7840070746    44.9202964804    46.2596179962     0.0233755702     0.0001121532 25285.7682836993
   -0.7040816327     0.7811290570    44.7553982192    46.0927073857     0.0233404481     0.0001120321 25287.4684876157
   -0.7020408163     0.7782592286    44.5909691678    45.9262399634     0.0233048718     0.0001119119 25289.1614008394
   -0.7000000000     0.7753974966    44.4270040008    45.7602111780     0.0232688549     0.0001117926 25290.8470586591
   -0.6979591837     0.7725437695    44.2634974825    45.5946165294     0.0232324101     0.0001116744 25292.5254964953
   -0.6959183673     0.7696979575    44.1004444649    45.4294516061     0.0231955504     0.0001115572 25294.1967498940
   -0.6938775510     0.7668599722    43.9378398857    45.2647134938     0.0231583132     0.0001114410 25295.8608545184
   -0.6918367347     0.7640297268    43.7756787663    45.1003964308     0.0231206849     0.0001113258 25297.5178461429
   -0.6897959184     0.7612071357    43.6139562096    44.9364961051     0.0230826757     0.0001112117 25299.1677606457
   -0.6877551020     0.7583921149    43.4526673983    44.7730082512     0.0230442951     0.0001110986 25300.8106340033
   -0.6857142857     0.7555845816    43.2918075933    44.6099286504     0.0230055524     0.0001109866 25302.4465022842
   -0.6836734694     0.7527844546    43.1313721313    44.4472531296     0.0229664560     0.0001108755 25304.0754016427
   -0.6816326531     0.7499916536    42.9713564236    44.2849775612     0.0229270140     0.0001107655 25305.6973683143
   -0.6795918367     0.7472061000    42.8117559545    44.1230978625     0.0228872339     0.0001106565 25307.3124361015
   -0.6775510204     0.7444277160    42.6525662790    43.9616099952     0.0228471229     0.0001105486 25308.9206373373
   -0.6755102041     0.7416564254    42.4937830220    43.8005113718     0.0228067121     0.0001104417 25310.5220078537
   -0.6734693878     0.7388921529    42.3354018762    43.6397974626     0.0227659977     0.0001103359 25312.1165830168
   -0.6714285714     0.7361348246    42.1774186009    43.4794636006     0.0227249723     0.0001102312 25313.7043976874
   -0.6693877551     0.7333843675    42.0198290204    43.3195059134     0.0226836410     0.0001101275 25315.2854862310
   -0.6673469388     0.7306407100    41.8626290228    43.1599205718     0.0226420089     0.0001100247 25316.8598825278
   -0.6653061224     0.7279037813    41.7058145582    43.0007037896     0.0226000805     0.0001099230 25318.4276199818
   -0.6632653061     0.7251735117    41.5493816378    42.8418518232     0.0225578602     0.0001098223 25319.9887315298
   -0.6612244898     0.7224498329    41.3933263324    42.6833609714     0.0225153519     0.0001097226 25321.5432496509
   -0.6591836735     0.7197326770    41.2376447712    42.5252294115     0.0224725914     0.0001096240 25323.0912063744
   -0.6571428571     0.7170219777    41.0823331405    42.3674524138     0.0224295626     0.0001095264 25324.6326332888
   -0.6551020408     0.7143176693    40.9273876824    42.2100256987     0.0223862565     0.0001094298 25326.1675615501
   -0.6530612245     0.7116196872    40.7728046940    42.0529457235     0.0223426759     0.0001093341 25327.6960218894
   -0.6510204082     0.7089279677    40.6185805260    41.8962089872     0.0222988233     0.0001092394 25329.2180446209
   -0.6489795918     0.7062424480    40.4647115813    41.7398120302     0.0222547011     0.0001091456 25330.7336596500
   -0.6469387755     0.7035630662    40.3111943147    41.5837514337     0.0222103116     0.0001090527 25332.2428964801
   -0.6448979592     0.7008897614    40.1580252311    41.4280256399     0.0221656886     0.0001089609 25333.7457842200
   -0.6428571429     0.6982224734    40.0052008849    41.2726303783     0.0221208177     0.0001088700 25335.2423515916
   -0.6408163265     0.6955611429    39.8527178787    41.1175614490     0.0220756848     0.0001087801 25336.7326269359
   -0.6387755102     0.6929057114    39.7005728628    40.9628155879     0.0220302915     0.0001086910 25338.2166382205
   -0.6367346939     0.6902561213    39.5487625338    40.8083895710     0.0219846391     0.0001086028 25339.6944130457
   -0.6346938776     0.6876123158    39.3972836338    40.6542802142     0.0219387290     0.0001085154 25341.1659786512
   -0.6326530612     0.6849742386    39.2461329497    40.5004849618     0.0218925726     0.0001084290 25342.6313619224
   -0.6306122449     0.6823418347    39.0953073120    40.3470022916     0.0218461986     0.0001083435 25344.0905893964
   -0.6285714286     0.6797150493    38.9448035941    40.1938269256     0.0217995696     0.0001082588 25345.5436872678
   -0.6265306122     0.6770938286    38.7946187117    40.0409558303     0.0217526863     0.0001081749 25346.9906813952
   -0.6244897959     0.6744781195    38.6447496216    39.8883860108     0.0217055497     0.0001080919 25348.4315973060
   -0.6224489796     0.6718678696    38.4951933211    39.7361145105     0.0216581605     0.0001080096 25349.8664602028
   -0.6204081633     0.6692630273    38.3459468472    39.5841389444     0.0216105289     0.0001079281 25351.2952946884
   -0.6183673469     0.6666635414    38.1970072760    39.4324581046     0.0215626847     0.0001078476 25352.7181239104
   -0.6163265306     0.6640693616    38.0483717214    39.2810668828     0.0215145892     0.0001077677 25354.1349711376
   -0.6142857143     0.6614804381    37.9000373354    39.1299624677     0.0214662431     0.0001076887 25355.5458593375
   -0.6122448980     0.6588967220    37.7520013062    38.9791420842     0.0214176470     0.0001076103 25356.9508111049
   -0.6102040816     0.6563181648    37.6042608584    38.8286029932     0.0213688014     0.0001075327 25358.3498486689
   -0.6081632653     0.6537447186    37.4568132522    38.6783438892     0.0213197315     0.0001074559 25359.7429938983
   -0.6061224490     0.6511763362    37.3096557821    38.5283619733     0.0212704357     0.0001073798 25361.1302683079
   -0.6040816327     0.6486129710    37.1627857773    38.3786532808     0.0212208912     0.0001073044 25362.5116930646
   -0.6020408163     0.6460545771    37.0162006001    38.2292152108     0.0211710988     0.0001072297 25363.8872889929
   -0.6000000000     0.6435011088    36.8698976458    38.0800451962     0.0211210592     0.0001071556 25365.2570765804
   -0.5979591837     0.6409525214    36.7238743423    37.9311410050     0.0210707782     0.0001070822 25366.6210759839
   -0.5959183673     0.6384087704    36.5781281488    37.7825021538     0.0210202918     0.0001070096 25367.9793070339
   -0.5938775510     0.6358698122    36.4326565560    37.6341237919     0.0209695591     0.0001069376 25369.3317892405
   -0.5918367347     0.6333356033    36.2874570851    37.4860034836     0.0209185809     0.0001068662 25370.6785417983
   -0.5897959184     0.6308061012    36.1425272873    37.3381388246     0.0208673579     0.0001067955 25372.0195835912
   -0.5877551020     0.6282812635    35.9978647435    37.1905274414     0.0208158909     0.0001067253 25373.3549331978
   -0.5857142857     0.6257610485    35.8534670635    37.0431693962     0.0207642228     0.0001066559 25374.6846088956
   -0.5836734694     0.6232454151    35.7093318855    36.8960600679     0.0207123141     0.0001065870 25376.0086286660
   -0.5816326531     0.6207343225    35.5654568761    36.7491970194     0.0206601630     0.0001065188 25377.3270101990
   -0.5795918367     0.6182277304    35.4218397290    36.6025779986     0.0206077704     0.0001064511 25378.6397708972
   -0.5775510204     0.6157255991    35.2784781651    36.4562007815     0.0205551373     0.0001063839 25379.9469278806
   -0.5755102041     0.6132278892    35.1353699322    36.3100655654     0.0205023065     0.0001063175 25381.2484979907
   -0.5734693878     0.6107345620    34.9925128037    36.1641678420     0.0204492381     0.0001062515 25382.5444977948
   -0.5714285714     0.6082455789    34.8499045790    36.0185053690     0.0203959314     0.0001061862 25383.8349435898
   -0.5693877551     0.6057609021    34.7075430829    35.8730760347     0.0203423875     0.0001061213 25385.1198514065
   -0.5673469388     0.6032804939    34.5654261647    35.7278781057     0.0202886138     0.0001060570 25386.3992370134
   -0.5653061224     0.6008043174    34.4235516982    35.5829112580     0.0202346415     0.0001059933 25387.6731159205
   -0.5632653061     0.5983323357    34.2819175814    35.4381713268     0.0201804348     0.0001059301 25388.9415033833
   -0.5612244898     0.5958645126    34.1405217358    35.2936563056     0.0201259950     0.0001058674 25390.2044145222
   -0.5591836735     0.5934008123    33.9993621059    35.1493642118     0.0200713232     0.0001058052 25391.4618654451
   -0.5571428571     0.5909411993    33.8584366595    35.0052942275     0.0200164406     0.0001057436 25392.7138710401
   -0.5551020408     0.5884856384    33.7177433863    34.8614445321     0.0199613507     0.0001056825 25393.9604456406
   -0.5530612245     0.5860340951    33.5772802985    34.7178119255     0.0199060321     0.0001056219 25395.2016034300
   -0.5510204082     0.5835865349    33.4370454299    34.5743945206     0.0198504864     0.0001055617 25396.4373584444
   -0.5489795918     0.5811429239    33.2970368357    34.4311904518     0.0197947148     0.0001055020 25397.6677245739
   -0.5469387755     0.5787032286    33.1572525920    34.2882000946     0.0197387576     0.0001054429 25398.8927155648
   -0.5448979592     0.5762674158    33.0176907958    34.1454195612     0.0196825800     0.0001053843 25400.1123450210
   -0.5428571429     0.5738354525    32.8783495644    34.0028468747     0.0196261805     0.0001053261 25401.3266264060
   -0.5408163265     0.5714073063    32.7392270349    33.8604802563     0.0195695605     0.0001052684 25402.5355730444
   -0.5387755102     0.5689829450    32.6003213646    33.7183191292     0.0195127420     0.0001052112 25403.7391981239
   -0.5367346939     0.5665623368    32.4616307296    33.5763617711     0.0194557269     0.0001051545 25404.9375146966
   -0.5346938776     0.5641454502    32.3231533257    33.4346052474     0.0193984955     0.0001050982 25406.1305356809
   -0.5326530612     0.5617322539    32.1848873671    33.2930478589     0.0193410492     0.0001050424 25407.3182738627
   -0.5306122449     0.5593227173    32.0468310866    33.1516883142     0.0192833964     0.0001049870 25408.5007418975
   -0.5285714286     0.5569168097    31.9089827353    33.0105265642     0.0192255667     0.0001049321 25409.6779523114
   -0.5265306122     0.5545145009    31.7713405822    32.8695589503     0.0191675264     0.0001048777 25410.8499175030
   -0.5244897959     0.5521157611    31.6339029139    32.7287838463     0.0191092772     0.0001048237 25412.0166497447
   -0.5224489796     0.5497205606    31.4966680344    32.5881996425     0.0190508205     0.0001047701 25413.1781611841
   -0.5204081633     0.5473288701    31.3596342649    32.4478069668     0.0189921965     0.0001047170 25414.3344638457
   -0.5183673469     0.5449406607    31.2227999433    32.3076022039     0.0189333712     0.0001046644 25415.4855696319
   -0.5163265306     0.5425559036    31.0861634243    32.1675836072     0.0188743428     0.0001046122 25416.6314903247
   -0.5142857143     0.5401745703    30.9497230789    32.0277496327     0.0188151128     0.0001045604 25417.7722375870
   -0.5122448980     0.5377966328    30.8134772940    31.8881006055     0.0187557150     0.0001045091 25418.9078229638
   -0.5102040816     0.5354220631    30.6774244726    31.7486337264     0.0186961285     0.0001044582 25420.0382578836
   -0.5081632653     0.5330508336    30.5415630332    31.6093469269     0.0186363446     0.0001044077 25421.1635536599
   -0.5061224490     0.5306829171    30.4058914097    31.4702387234     0.0185763650     0.0001043576 25422.2837214919
   -0.5040816327     0.5283182864    30.2704080512    31.3313093123     0.0185162200     0.0001043080 25423.3987724664
   -0.5020408163     0.5259569148    30.1351114217    31.1925563453     0.0184558956     0.0001042589 25424.5087175586
   -0.5000000000     0.5235987756    30.0000000000    31.0539776062     0.0183953795     0.0001042101 25425.6135676333
