shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.251925 -3.597607 -0.068940  0.829515  0.348816 -0.143925 -0.252345 -0.053953  0.061440  0.035882
   -0.9959183673     1.4804147767    84.8215186329    85.0821400450     0.0045487017     0.0001210701 24973.0855539809
   -0.9938775510     1.4600831244    83.6566007642    83.9750536842     0.0055580520     0.0001210615 24975.6518558556
   -0.9918367347     1.4429339318    82.6740244067    83.0408790958     0.0064028222     0.0001210515 24978.2137531899
   -0.9897959184     1.4278174270    81.8079124837    82.2170991547     0.0071416547     0.0001210407 24980.7711894939
   -0.9877551020     1.4141440401    81.0244851196    81.4716627579     0.0078047221     0.0001210295 24983.3241383494
   -0.9857142857     1.4015635991    80.3036789465    80.7855371709     0.0084100125     0.0001210183 24985.8725982173
   -0.9836734694     1.3898479862    79.6324237728    80.1463264886     0.0089692944     0.0001210076 24988.4165764319
   -0.9816326531     1.3788387766    79.0016425268    79.5454240155     0.0094907774     0.0001209975 24990.9560832446
   -0.9795918367     1.3684206412    78.4047273409    78.9765659799     0.0099804670     0.0001209884 24993.4911347212
   -0.9775510204     1.3585065303    77.8366906282    78.4350256735     0.0104429166     0.0001209805 24996.0217655854
   -0.9755102041     1.3490288258    77.2936581616    77.9171325405     0.0108816807     0.0001209739 24998.5480068890
   -0.9734693878     1.3399337634    76.7725494708    77.4199687804     0.0112995986     0.0001209689 25001.0698993095
   -0.9714285714     1.3311777582    76.2708673246    76.9411695110     0.0116989801     0.0001209654 25003.5874899014
   -0.9693877551     1.3227248956    75.7865539757    76.4787863925     0.0120817349     0.0001209636 25006.1008289203
   -0.9673469388     1.3145451659    75.3178899826    76.0311923104     0.0124494742     0.0001209636 25008.6099678525
   -0.9653061224     1.3066131882    74.8634211408    75.5970099507     0.0128035401     0.0001209653 25011.1149581853
   -0.9632653061     1.2989072697    74.4219045316    75.1750638532     0.0131451100     0.0001209687 25013.6158506387
   -0.9612244898     1.2914086960    73.9922679079    74.7643381789     0.0134751683     0.0001209739 25016.1126946949
   -0.9591836735     1.2841011890    73.5735785965    74.3639511849     0.0137946040     0.0001209807 25018.6055367973
   -0.9571428571     1.2769704845    73.1650193268    73.9731285692     0.0141041670     0.0001209892 25021.0944245034
   -0.9551020408     1.2700040004    72.7658691871    73.5911876179     0.0144045240     0.0001209992 25023.5794065301
   -0.9530612245     1.2631905710    72.3754884407    73.2175225155     0.0146962670     0.0001210107 25026.0605255139
   -0.9510204082     1.2565202341    71.9933062850    72.8515926541     0.0149799231     0.0001210235 25028.5378187964
   -0.9489795918     1.2499840563    71.6188108859    72.4929129198     0.0152559585     0.0001210375 25031.0113191805
   -0.9469387755     1.2435739909    71.2515411916    72.1410457237     0.0155247828     0.0001210527 25033.4810555516
   -0.9448979592     1.2372827589    70.8910801509    71.7955952726     0.0157867670     0.0001210688 25035.9470533933
   -0.9428571429     1.2311037506    70.5370490537    71.4562018912     0.0160422433     0.0001210858 25038.4093352178
   -0.9408163265     1.2250309424    70.1891027733    71.1225375339     0.0162915099     0.0001211034 25040.8679209282
   -0.9387755102     1.2190588266    69.8469257429    70.7943020864     0.0165348365     0.0001211216 25043.3228222183
   -0.9367346939     1.2131823517    69.5102285299    70.4712200016     0.0167724653     0.0001211403 25045.7740444077
   -0.9346938776     1.2073968710    69.1787449051    70.1530373064     0.0170046103     0.0001211591 25048.2215953776
   -0.9326530612     1.2016980990    68.8522293213    69.8395196939     0.0172314677     0.0001211781 25050.6654746938
   -0.9306122449     1.1960820730    68.5304547326    69.5304503161     0.0174532154     0.0001211969 25053.1056746136
   -0.9285714286     1.1905451201    68.2132107017    69.2256280197     0.0176700156     0.0001212156 25055.5421810906
   -0.9265306122     1.1850838286    67.9003017483    68.9248654901     0.0178820107     0.0001212338 25057.9749746320
   -0.9244897959     1.1796950225    67.5915459031    68.6279882878     0.0180893321     0.0001212516 25060.4040310323
   -0.9224489796     1.1743757395    67.2867734365    68.3348337655     0.0182921035     0.0001212686 25062.8293220043
   -0.9204081633     1.1691232113    66.9858257369    68.0452492721     0.0184904289     0.0001212848 25065.2508157224
   -0.9183673469     1.1639348463    66.6885543185    67.7590915903     0.0186844002     0.0001213000 25067.6684772919
   -0.9163265306     1.1588082142    66.3948199388    67.4762276095     0.0188741244     0.0001213141 25070.0822691563
   -0.9142857143     1.1537410325    66.1044918138    67.1965300381     0.0190596626     0.0001213269 25072.4921462037
   -0.9122448980     1.1487311539    65.8174469161    66.9198806170     0.0192410979     0.0001213383 25074.8980561002
   -0.9102040816     1.1437765557    65.5335693460    66.6461682380     0.0194185139     0.0001213482 25077.2999475903
   -0.9081632653     1.1388753294    65.2527497676    66.3752846221     0.0195919292     0.0001213564 25079.6977643612
   -0.9061224490     1.1340256726    64.9748848997    66.1071334856     0.0197614658     0.0001213629 25082.0914455850
   -0.9040816327     1.1292258803    64.6998770572    65.8416154789     0.0199270947     0.0001213674 25084.4809264459
   -0.9020408163     1.1244743380    64.4276337361    65.5786459718     0.0200889532     0.0001213700 25086.8661386069
   -0.9000000000     1.1197695150    64.1580672368    65.3181347918     0.0202469984     0.0001213703 25089.2470106238
   -0.8979591837     1.1151099586    63.8910943224    65.0600065315     0.0204013667     0.0001213686 25091.6234683121
   -0.8959183673     1.1104942885    63.6266359071    64.8041782099     0.0205519903     0.0001213644 25093.9954350732
   -0.8938775510     1.1059211919    63.3646167727    64.5505838091     0.0206990296     0.0001213581 25096.3628321851
   -0.8918367347     1.1013894190    63.1049653087    64.2991457908     0.0208423813     0.0001213490 25098.7255790610
   -0.8897959184     1.0968977787    62.8476132749    64.0498053190     0.0209822094     0.0001213376 25101.0835934804
   -0.8877551020     1.0924451350    62.5924955840    63.8024939886     0.0211184561     0.0001213235 25103.4367907013
   -0.8857142857     1.0880304035    62.3395501007    63.5571537702     0.0212511930     0.0001213067 25105.7850826524
   -0.8836734694     1.0836525480    62.0887174586    63.3137289266     0.0213804835     0.0001212873 25108.1283810980
   -0.8816326531     1.0793105778    61.8399408902    63.0721577926     0.0215062420     0.0001212649 25110.4665969608
   -0.8795918367     1.0750035447    61.5931660703    62.8323957123     0.0216286374     0.0001212399 25112.7996404268
   -0.8775510204     1.0707305406    61.3483409720    62.5943874883     0.0217476143     0.0001212119 25115.1274210612
   -0.8755102041     1.0664906953    61.1054157324    62.3580845845     0.0218631959     0.0001211809 25117.4498479115
   -0.8734693878     1.0622831742    60.8643425293    62.1234458464     0.0219754985     0.0001211473 25119.7668295998
   -0.8714285714     1.0581071761    60.6250754655    61.8904210649     0.0220844469     0.0001211105 25122.0782744062
   -0.8693877551     1.0539619319    60.3875704629    61.6589695439     0.0221901001     0.0001210707 25124.3840903428
   -0.8673469388     1.0498467020    60.1517851626    61.4290546528     0.0222925580     0.0001210282 25126.6841856111
   -0.8653061224     1.0457607758    59.9176788330    61.2006331886     0.0223917777     0.0001209826 25128.9784706999
   -0.8632653061     1.0417034691    59.6852122830    60.9736659208     0.0224877582     0.0001209339 25131.2668529339
   -0.8612244898     1.0376741234    59.4543477825    60.7481226017     0.0225806304     0.0001208823 25133.5492402351
   -0.8591836735     1.0336721045    59.2250489867    60.5239686086     0.0226704241     0.0001208280 25135.8255420500
   -0.8571428571     1.0296968008    58.9972808661    60.3011621167     0.0227570209     0.0001207703 25138.0956692854
   -0.8551020408     1.0257476230    58.7710096411    60.0796787058     0.0228405840     0.0001207098 25140.3595342481
   -0.8530612245     1.0218240020    58.5462027200    59.8594885967     0.0229211626     0.0001206465 25142.6170505879
   -0.8510204082     1.0179253889    58.3228286418    59.6405621732     0.0229987888     0.0001205805 25144.8681332430
   -0.8489795918     1.0140512533    58.1008570218    59.4228627157     0.0230733521     0.0001205113 25147.1126983886
   -0.8469387755     1.0102010827    57.8802585008    59.2063705527     0.0231450216     0.0001204393 25149.3506638464
   -0.8448979592     1.0063743820    57.6610046973    58.9910598566     0.0232138418     0.0001203647 25151.5819499502
   -0.8428571429     1.0025706719    57.4430681625    58.7769051776     0.0232798476     0.0001202874 25153.8064770695
   -0.8408163265     0.9987894889    57.2264223382    58.5638790798     0.0233430237     0.0001202074 25156.0241679768
   -0.8387755102     0.9950303845    57.0110415164    58.3519561409     0.0234033752     0.0001201245 25158.2349479845
   -0.8367346939     0.9912929239    56.7969008020    58.1411185192     0.0234610250     0.0001200391 25160.4387448175
   -0.8346938776     0.9875766864    56.5839760772    57.9313442538     0.0235160109     0.0001199513 25162.6354884939
   -0.8326530612     0.9838812640    56.3722439680    57.7226121602     0.0235683711     0.0001198610 25164.8251112130
   -0.8306122449     0.9802062611    56.1616818123    57.5149017983     0.0236181443     0.0001197684 25167.0075472489
   -0.8285714286     0.9765512941    55.9522676300    57.3081875772     0.0236652675     0.0001196731 25169.1827328511
   -0.8265306122     0.9729159908    55.7439800947    57.1024562719     0.0237098821     0.0001195756 25171.3506061786
   -0.8244897959     0.9692999900    55.5367985066    56.8976898638     0.0237520349     0.0001194758 25173.5111090034
   -0.8224489796     0.9657029407    55.3307027670    56.6938706043     0.0237917670     0.0001193740 25175.6641833663
   -0.8204081633     0.9621245024    55.1256733545    56.4909813456     0.0238291197     0.0001192700 25177.8097730230
   -0.8183673469     0.9585643440    54.9216913014    56.2890055165     0.0238641350     0.0001191641 25179.9478250885
   -0.8163265306     0.9550221437    54.7187381727    56.0879268499     0.0238968505     0.0001190562 25182.0782898750
   -0.8142857143     0.9514975886    54.5167960447    55.8877260944     0.0239272432     0.0001189461 25184.2011207380
   -0.8122448980     0.9479903746    54.3158474857    55.6883926071     0.0239554315     0.0001188343 25186.3162739316
   -0.8102040816     0.9445002057    54.1158755372    55.4899118957     0.0239814585     0.0001187208 25188.4237084715
   -0.8081632653     0.9410267938    53.9168636960    55.2922699336     0.0240053674     0.0001186056 25190.5233860049
   -0.8061224490     0.9375698586    53.7187958976    55.0954531403     0.0240272016     0.0001184888 25192.6152706879
   -0.8040816327     0.9341291270    53.5216564995    54.8994483628     0.0240470044     0.0001183705 25194.6993290692
   -0.8020408163     0.9307043332    53.3254302661    54.7042428580     0.0240648195     0.0001182508 25196.7755299800
   -0.8000000000     0.9272952180    53.1301023542    54.5098242753     0.0240806903     0.0001181296 25198.8438444293
   -0.7979591837     0.9239015290    52.9356582985    54.3161806402     0.0240946603     0.0001180072 25200.9042455052
   -0.7959183673     0.9205230201    52.7420839987    54.1233003384     0.0241067728     0.0001178835 25202.9567082808
   -0.7938775510     0.9171594514    52.5493657065    53.9311705088     0.0241170434     0.0001177586 25205.0012097246
   -0.7918367347     0.9138105888    52.3574900132    53.7397817314     0.0241255417     0.0001176325 25207.0377300588
   -0.7897959184     0.9104762040    52.1664438387    53.5491236959     0.0241323160     0.0001175055 25209.0662530629
   -0.7877551020     0.9071560743    51.9762144194    53.3591860713     0.0241374088     0.0001173775 25211.0867631905
   -0.7857142857     0.9038499823    51.7867892983    53.1699588160     0.0241408622     0.0001172487 25213.0992474476
   -0.7836734694     0.9005577156    51.5981563144    52.9814321646     0.0241427181     0.0001171190 25215.1036953125
   -0.7816326531     0.8972790671    51.4103035930    52.7935966165     0.0241430178     0.0001169887 25217.1000986297
   -0.7795918367     0.8940138344    51.2232195364    52.6064429242     0.0241418024     0.0001168576 25219.0884515094
   -0.7775510204     0.8907618196    51.0368928148    52.4199620821     0.0241391125     0.0001167260 25221.0687502306
   -0.7755102041     0.8875228296    50.8513123577    52.2341453164     0.0241349881     0.0001165938 25223.0409931502
   -0.7734693878     0.8842966755    50.6664673458    52.0489840745     0.0241294689     0.0001164612 25225.0051806157
   -0.7714285714     0.8810831728    50.4823472028    51.8644700159     0.0241225938     0.0001163282 25226.9613148818
   -0.7693877551     0.8778821410    50.2989415880    51.6805950023     0.0241144012     0.0001161949 25228.9094000313
   -0.7673469388     0.8746934035    50.1162403889    51.4973510890     0.0241049291     0.0001160613 25230.8494418995
   -0.7653061224     0.8715167878    49.9342337142    51.3147305166     0.0240942145     0.0001159275 25232.7814480023
   -0.7632653061     0.8683521249    49.7529118872    51.1327257024     0.0240822941     0.0001157935 25234.7054274670
   -0.7612244898     0.8651992496    49.5722654391    50.9513292332     0.0240692038     0.0001156594 25236.6213909671
   -0.7591836735     0.8620580001    49.3922851027    50.7705338574     0.0240549787     0.0001155254 25238.5293506592
   -0.7571428571     0.8589282182    49.2129618067    50.5903324783     0.0240396532     0.0001153913 25240.4293200791
   -0.7551020408     0.8558097488    49.0342866700    50.4107181472     0.0240232612     0.0001152574 25242.3213140715
   -0.7530612245     0.8527024401    48.8562509955    50.2316840572     0.0240058356     0.0001151235 25244.2053499347
   -0.7510204082     0.8496061434    48.6788462656    50.0532235368     0.0239874085     0.0001149899 25246.0814464062
   -0.7489795918     0.8465207132    48.5020641364    49.8753300444     0.0239680116     0.0001148565 25247.9496233838
   -0.7469387755     0.8434460067    48.3258964330    49.6979971623     0.0239476754     0.0001147233 25249.8099018798
   -0.7448979592     0.8403818842    48.1503351447    49.5212185922     0.0239264298     0.0001145905 25251.6623039766
   -0.7428571429     0.8373282086    47.9753724206    49.3449881494     0.0239043040     0.0001144581 25253.5068527844
   -0.7408163265     0.8342848456    47.8010005647    49.1692997589     0.0238813261     0.0001143261 25255.3435724008
   -0.7387755102     0.8312516635    47.6272120320    48.9941474502     0.0238575237     0.0001141946 25257.1724878720
   -0.7367346939     0.8282285332    47.4539994242    48.8195253537     0.0238329235     0.0001140636 25258.9936251559
   -0.7346938776     0.8252153280    47.2813554856    48.6454276964     0.0238075513     0.0001139331 25260.8070110864
   -0.7326530612     0.8222119238    47.1092730996    48.4718487982     0.0237814322     0.0001138032 25262.6126733396
   -0.7306122449     0.8192181987    46.9377452847    48.2987830684     0.0237545906     0.0001136739 25264.4106404012
   -0.7285714286     0.8162340331    46.7667651908    48.1262250024     0.0237270498     0.0001135452 25266.2009415350
   -0.7265306122     0.8132593097    46.5963260961    47.9541691783     0.0236988325     0.0001134172 25267.9836067535
   -0.7244897959     0.8102939134    46.4264214035    47.7826102544     0.0236699607     0.0001132900 25269.7586667888
   -0.7224489796     0.8073377312    46.2570446372    47.6115429659     0.0236404555     0.0001131634 25271.5261530654
   -0.7204081633     0.8043906520    46.0881894401    47.4409625264     0.0236103444     0.0001130377 25273.2860976739
   -0.7183673469     0.8014525670    45.9198495701    47.2708636684     0.0235796443     0.0001129128 25275.0385333452
   -0.7163265306     0.7985233692    45.7520188977    47.1012412117     0.0235483717     0.0001127886 25276.7834934272
   -0.7142857143     0.7956029535    45.5846914028    46.9320901757     0.0235165449     0.0001126654 25278.5210118608
   -0.7122448980     0.7926912167    45.4178611722    46.7634056448     0.0234841813     0.0001125430 25280.2511223873
   -0.7102040816     0.7897880574    45.2515223968    46.5951827663     0.0234512975     0.0001124214 25281.9738567543
   -0.7081632653     0.7868933760    45.0856693690    46.4274167490     0.0234179095     0.0001123008 25283.6892498522
   -0.7061224490     0.7840070746    44.9202964804    46.2601028613     0.0233840327     0.0001121811 25285.3973369170
   -0.7040816327     0.7811290570    44.7553982192    46.0932364301     0.0233496816     0.0001120623 25287.0981531399
   -0.7020408163     0.7782592286    44.5909691678    45.9268128388     0.0233148704     0.0001119445 25288.7917336647
   -0.7000000000     0.7753974966    44.4270040008    45.7608275265     0.0232796122     0.0001118276 25290.4781135849
   -0.6979591837     0.7725437695    44.2634974825    45.5952759862     0.0232439198     0.0001117117 25292.1573279412
   -0.6959183673     0.7696979575    44.1004444649    45.4301538029     0.0232078060     0.0001115968 25293.8294117191
   -0.6938775510     0.7668599722    43.9378398857    45.2654580441     0.0231713081     0.0001114829 25295.4943998470
   -0.6918367347     0.7640297268    43.7756787663    45.1011829689     0.0231344126     0.0001113700 25297.1523271937
   -0.6897959184     0.7612071357    43.6139562096    44.9373242704     0.0230971299     0.0001112582 25298.8032285665
   -0.6877551020     0.7583921149    43.4526673983    44.7738776909     0.0230594697     0.0001111473 25300.4471387100
   -0.6857142857     0.7555845816    43.2918075933    44.6108390205     0.0230214413     0.0001110375 25302.0840923036
   -0.6836734694     0.7527844546    43.1313721313    44.4482040971     0.0229830535     0.0001109287 25303.7141239605
   -0.6816326531     0.7499916536    42.9713564236    44.2859688053     0.0229443144     0.0001108209 25305.3372682264
   -0.6795918367     0.7472061000    42.8117559545    44.1241290758     0.0229052320     0.0001107141 25306.9535595776
   -0.6775510204     0.7444277160    42.6525662790    43.9626808852     0.0228658135     0.0001106084 25308.5630324201
   -0.6755102041     0.7416564254    42.4937830220    43.8016216573     0.0228260903     0.0001105037 25310.1657210831
   -0.6734693878     0.7388921529    42.3354018762    43.6409468854     0.0227860589     0.0001104001 25311.7616595116
   -0.6714285714     0.7361348246    42.1774186009    43.4806519219     0.0227457124     0.0001102976 25313.3508815089
   -0.6693877551     0.7333843675    42.0198290204    43.3207329115     0.0227050562     0.0001101960 25314.9334206474
   -0.6673469388     0.7306407100    41.8626290228    43.1611860418     0.0226640955     0.0001100954 25316.5093101033
   -0.6653061224     0.7279037813    41.7058145582    43.0020075434     0.0226228353     0.0001099959 25318.0785826640
   -0.6632653061     0.7251735117    41.5493816378    42.8431936890     0.0225812802     0.0001098974 25319.6412707355
   -0.6612244898     0.7224498329    41.3933263324    42.6847407938     0.0225394344     0.0001097998 25321.1974063486
   -0.6591836735     0.7197326770    41.2376447712    42.5266470656     0.0224973341     0.0001097033 25322.7470211659
   -0.6571428571     0.7170219777    41.0823331405    42.3689077870     0.0224549637     0.0001096079 25324.2901464887
   -0.6551020408     0.7143176693    40.9273876824    42.2115186875     0.0224123141     0.0001095134 25325.8268132628
   -0.6530612245     0.7116196872    40.7728046940    42.0544762372     0.0223693884     0.0001094199 25327.3570520850
   -0.6510204082     0.7089279677    40.6185805260    41.8977769470     0.0223261893     0.0001093273 25328.8808932093
   -0.6489795918     0.7062424480    40.4647115813    41.7414173681     0.0222827196     0.0001092357 25330.3983665527
   -0.6469387755     0.7035630662    40.3111943147    41.5853940913     0.0222389814     0.0001091451 25331.9095017011
   -0.6448979592     0.7008897614    40.1580252311    41.4297055968     0.0221950094     0.0001090554 25333.4143279149
   -0.6428571429     0.6982224734    40.0052008849    41.2743476107     0.0221507891     0.0001089667 25334.9128741345
   -0.6408163265     0.6955611429    39.8527178787    41.1193159243     0.0221063062     0.0001088789 25336.4051689859
   -0.6387755102     0.6929057114    39.7005728628    40.9646072770     0.0220615624     0.0001087921 25337.8912407857
   -0.6367346939     0.6902561213    39.5487625338    40.8102184471     0.0220165591     0.0001087061 25339.3711175468
   -0.6346938776     0.6876123158    39.3972836338    40.6561462510     0.0219712975     0.0001086209 25340.8448260674
   -0.6326530612     0.6849742386    39.2461329497    40.5023881436     0.0219257894     0.0001085367 25342.3123917165
   -0.6306122449     0.6823418347    39.0953073120    40.3489426320     0.0218800640     0.0001084534 25343.7738409049
   -0.6285714286     0.6797150493    38.9448035941    40.1958043908     0.0218340828     0.0001083710 25345.2291995977
   -0.6265306122     0.6770938286    38.7946187117    40.0429703799     0.0217878468     0.0001082894 25346.6784932830
   -0.6244897959     0.6744781195    38.6447496216    39.8904375966     0.0217413566     0.0001082086 25348.1217469804
   -0.6224489796     0.6718678696    38.4951933211    39.7382030750     0.0216946128     0.0001081285 25349.5589852499
   -0.6204081633     0.6692630273    38.3459468472    39.5862644291     0.0216476256     0.0001080493 25350.9902321996
   -0.6183673469     0.6666635414    38.1970072760    39.4346204647     0.0216004250     0.0001079710 25352.4155114939
   -0.6163265306     0.6640693616    38.0483717214    39.2832660171     0.0215529714     0.0001078935 25353.8348463617
   -0.6142857143     0.6614804381    37.9000373354    39.1321982589     0.0215052650     0.0001078167 25355.2482596036
   -0.6122448980     0.6588967220    37.7520013062    38.9814143980     0.0214573063     0.0001077406 25356.6557735997
   -0.6102040816     0.6563181648    37.6042608584    38.8309116771     0.0214090956     0.0001076653 25358.0574103165
   -0.6081632653     0.6537447186    37.4568132522    38.6806887830     0.0213606576     0.0001075907 25359.4531913147
   -0.6061224490     0.6511763362    37.3096557821    38.5307428837     0.0213119904     0.0001075169 25360.8431377554
   -0.6040816327     0.6486129710    37.1627857773    38.3810699775     0.0212630705     0.0001074438 25362.2272704072
   -0.6020408163     0.6460545771    37.0162006001    38.2316674400     0.0212138983     0.0001073714 25363.6056096531
   -0.6000000000     0.6435011088    36.8698976458    38.0825326800     0.0211644740     0.0001072996 25364.9781754962
   -0.5979591837     0.6409525214    36.7238743423    37.9336634388     0.0211148030     0.0001072285 25366.3449875670
   -0.5959183673     0.6384087704    36.5781281488    37.7850591801     0.0210649203     0.0001071581 25367.7060651288
   -0.5938775510     0.6358698122    36.4326565560    37.6367150315     0.0210147848     0.0001070884 25369.0614273681
   -0.5918367347     0.6333356033    36.2874570851    37.4886285293     0.0209643966     0.0001070192 25370.4110933715
   -0.5897959184     0.6308061012    36.1425272873    37.3407972409     0.0209137560     0.0001069507 25371.7550813100
   -0.5877551020     0.6282812635    35.9978647435    37.1932187645     0.0208628634     0.0001068827 25373.0934090193
   -0.5857142857     0.6257610485    35.8534670635    37.0458930498     0.0208117595     0.0001068155 25374.4260940215
   -0.5836734694     0.6232454151    35.7093318855    36.8988154942     0.0207604054     0.0001067488 25375.7531535299
   -0.5816326531     0.6207343225    35.5654568761    36.7519836348     0.0207087986     0.0001066827 25377.0746044541
   -0.5795918367     0.6182277304    35.4218397290    36.6053951896     0.0206569397     0.0001066171 25378.3904634044
   -0.5775510204     0.6157255991    35.2784781651    36.4590479051     0.0206048290     0.0001065520 25379.7007466965
   -0.5755102041     0.6132278892    35.1353699322    36.3129417930     0.0205525061     0.0001064876 25381.0054703559
   -0.5734693878     0.6107345620    34.9925128037    36.1670724277     0.0204999327     0.0001064237 25382.3046501222
   -0.5714285714     0.6082455789    34.8499045790    36.0214375431     0.0204471075     0.0001063603 25383.5983014538
   -0.5693877551     0.6057609021    34.7075430829    35.8760349983     0.0203940312     0.0001062974 25384.8864395317
   -0.5673469388     0.6032804939    34.5654261647    35.7308629990     0.0203407100     0.0001062350 25386.1690792634
   -0.5653061224     0.6008043174    34.4235516982    35.5859210072     0.0202871716     0.0001061732 25387.4462352876
   -0.5632653061     0.5983323357    34.2819175814    35.4412050068     0.0202333825     0.0001061118 25388.7179219775
   -0.5612244898     0.5958645126    34.1405217358    35.2967129639     0.0201793437     0.0001060509 25389.9841534448
   -0.5591836735     0.5934008123    33.9993621059    35.1524428697     0.0201250559     0.0001059904 25391.2449435436
   -0.5571428571     0.5909411993    33.8584366595    35.0083937312     0.0200705372     0.0001059304 25392.5003058740
   -0.5551020408     0.5884856384    33.7177433863    34.8645636523     0.0200157896     0.0001058709 25393.7502537855
   -0.5530612245     0.5860340951    33.5772802985    34.7209495656     0.0199607943     0.0001058118 25394.9948003807
   -0.5510204082     0.5835865349    33.4370454299    34.5775495613     0.0199055522     0.0001057532 25396.2339585190
   -0.5489795918     0.5811429239    33.2970368357    34.4343617525     0.0198500645     0.0001056949 25397.4677408192
   -0.5469387755     0.5787032286    33.1572525920    34.2913861123     0.0197943641     0.0001056372 25398.6961596636
   -0.5448979592     0.5762674158    33.0176907958    34.1486190422     0.0197384215     0.0001055798 25399.9192272008
   -0.5428571429     0.5738354525    32.8783495644    34.0060585764     0.0196822353     0.0001055229 25401.1369553773
   -0.5408163265     0.5714073063    32.7392270349    33.8637029195     0.0196258065     0.0001054663 25402.3493566551
   -0.5387755102     0.5689829450    32.6003213646    33.7215512407     0.0195691530     0.0001054101 25403.5564428776
   -0.5367346939     0.5665623368    32.4616307296    33.5796017658     0.0195122755     0.0001053544 25404.7582254069
   -0.5346938776     0.5641454502    32.3231533257    33.4378517818     0.0194551582     0.0001052990 25405.9547154781
   -0.5326530612     0.5617322539    32.1848873671    33.2962995787     0.0193978024     0.0001052440 25407.1459242003
   -0.5306122449     0.5593227173    32.0468310866    33.1549437661     0.0193402147     0.0001051893 25408.3318625591
   -0.5285714286     0.5569168097    31.9089827353    33.0137838920     0.0192824178     0.0001051351 25409.5125414168
   -0.5265306122     0.5545145009    31.7713405822    32.8728167368     0.0192243855     0.0001050813 25410.6879715145
   -0.5244897959     0.5521157611    31.6339029139    32.7320406697     0.0191661195     0.0001050277 25411.8581634735
   -0.5224489796     0.5497205606    31.4966680344    32.5914540775     0.0191076211     0.0001049745 25413.0231277960
   -0.5204081633     0.5473288701    31.3596342649    32.4510570064     0.0190489204     0.0001049217 25414.1828748671
   -0.5183673469     0.5449406607    31.2227999433    32.3108463398     0.0189899920     0.0001048693 25415.3374149555
   -0.5163265306     0.5425559036    31.0861634243    32.1708203805     0.0189308351     0.0001048171 25416.4867582153
   -0.5142857143     0.5401745703    30.9497230789    32.0309775874     0.0188714512     0.0001047653 25417.6309146867
   -0.5122448980     0.5377966328    30.8134772940    31.8913177720     0.0188118652     0.0001047139 25418.7698942976
   -0.5102040816     0.5354220631    30.6774244726    31.7518384764     0.0187520619     0.0001046628 25419.9037068647
   -0.5081632653     0.5330508336    30.5415630332    31.6125377968     0.0186920358     0.0001046120 25421.0323620944
   -0.5061224490     0.5306829171    30.4058914097    31.4734142585     0.0186317886     0.0001045615 25422.1558695846
   -0.5040816327     0.5283182864    30.2704080512    31.3344675809     0.0185713422     0.0001045114 25423.2742388249
   -0.5020408163     0.5259569148    30.1351114217    31.1956956732     0.0185106872     0.0001044616 25424.3874791986
   -0.5000000000     0.5235987756    30.0000000000    31.0570965575     0.0184498154     0.0001044121 25425.4955999832
